mode,frequency_cm-1,activity_normalized,depolarization_ratio,Rxx,Rxy,Rxz,Ryx,Ryy,Ryz,Rzx,Rzy,Rzz
37,770.7865591702111,0.005374191678609843,0.75,0.0,8.440888230468207e-07,-0.11068779468695565,8.440888230468207e-07,0.0,-2.453827298499195e-10,-0.11068779468695565,-2.453827298499195e-10,0.0
38,770.7865591702111,0.005374217811033303,0.75,0.0,8.441198934423251e-07,2.6911366185294466e-12,8.441198934423251e-07,0.0,-0.11068806380061749,2.6911366185294466e-12,-0.11068806380061749,0.0
39,808.1984009917956,0.34110082061594266,0.08265715986969568,0.3412850529816026,1.6847469362026285e-12,-2.5797639295373493e-07,1.6847469362026285e-12,0.3412850529816026,-2.579760259805598e-07,-2.5797639295373493e-07,-2.579760259805598e-07,1.0055065001825019
40,854.2071973838649,2.4277913340175978e-14,0.75,0.0,-7.214227792709494e-13,-1.774822948555366e-07,-7.214227792709494e-13,0.0,-1.7748253950432008e-07,-1.774822948555366e-07,-1.7748253950432008e-07,0.0
41,854.2304374815194,8.752993888093591e-20,0.7500000000000001,0.0,-1.411745805183452e-13,-3.3761532122907195e-10,-1.411745805183452e-13,0.0,-3.3639207731169075e-10,-3.3761532122907195e-10,-3.3639207731169075e-10,0.0
42,932.2931787663586,1.9009071316534365e-09,0.75,0.0,-1.9530454283053797e-06,7.418006773681426e-05,-1.9530454283053797e-06,0.0,4.7466774099973944e-07,7.418006773681426e-05,4.7466774099973944e-07,0.0
43,932.2931787663586,1.8941045422919933e-09,0.75,0.0,-9.299842769871194e-07,-2.820129524459662e-07,-9.299842769871194e-07,0.0,7.406801859397152e-05,-2.820129524459662e-07,7.406801859397152e-05,0.0
44,1013.1118843456696,2.2241931679372708e-23,0.75,0.0,-4.205973751312071e-12,0.0,-4.205973751312071e-12,0.0,7.339463505045814e-12,0.0,7.339463505045814e-12,0.0
45,1013.1220246741498,4.0064151446973056e-13,0.75,0.0,6.096451965778958e-13,8.028018943434571e-07,6.096451965778958e-13,0.0,8.028018943434571e-07,8.028018943434571e-07,8.028018943434571e-07,0.0
46,1062.7872159612502,6.652088226323941e-12,0.75,0.0,7.638768049959972e-07,-1.0052689462138728e-06,7.638768049959972e-07,0.0,4.598477250363297e-06,-1.0052689462138728e-06,4.598477250363297e-06,0.0
47,1062.7872159612502,4.996569200706155e-13,0.7499999999999999,0.0,-9.422764104652647e-07,8.877978970312202e-07,-9.422764104652647e-07,0.0,-1.7888528223427078e-07,8.877978970312202e-07,-1.7888528223427078e-07,0.0
48,1118.4311082935917,2.319469128682841e-13,0.7500000000000001,0.0,8.10526924331235e-12,-6.504445402557448e-07,8.10526924331235e-12,0.0,6.504471090679715e-07,-6.504445402557448e-07,6.504471090679715e-07,0.0
49,1136.7745138271625,1.2743176169437237e-09,0.7499999999999999,0.0,6.889511578590292e-05,-2.813461010254914e-12,6.889511578590292e-05,0.0,-2.6911366184662064e-12,-2.813461010254914e-12,-2.6911366184662064e-12,0.0
50,1154.6037342840693,2.0978246244371033e-26,0.75,0.0,-6.997811478825966e-14,-2.446487834825551e-13,-6.997811478825966e-14,0.0,1.2232439175708758e-13,-2.446487834825551e-13,1.2232439175708758e-13,0.0
51,1154.62787114878,4.9855811939207925e-12,0.7500000000000001,0.0,2.69273906802564e-13,3.0777220634720865e-06,2.69273906802564e-13,0.0,3.0777208402281695e-06,3.0777220634720865e-06,3.0777208402281695e-06,0.0
52,1166.3387039176282,4.432484390841972e-12,0.7499999999999999,0.0,-7.971595594496098e-07,4.052303122554533e-06,-7.971595594496098e-07,0.0,-7.777861892574653e-08,4.052303122554533e-06,-7.777861892574653e-08,0.0
53,1166.3387039176282,5.528473379272317e-12,0.75,0.0,-1.2239377414471462e-06,-2.9789182057680076e-07,-1.2239377414471462e-06,0.0,4.4378910121181885e-06,-2.9789182057680076e-07,4.4378910121181885e-06,0.0
54,1211.6423441512998,1.2571004748466051e-08,0.75,0.0,-7.071744341199417e-09,0.0002254480619537995,-7.071744341199417e-09,0.0,5.918304837854262e-07,0.0002254480619537995,5.918304837854262e-07,0.0
55,1211.6423441512998,1.2478853801583398e-08,0.75,0.0,4.247720619728413e-07,4.256302165107223e-07,4.247720619728413e-07,0.0,-0.00022462019493531577,4.256302165107223e-07,-0.00022462019493531577,0.0
56,1219.6408058003915,1.207549895786479e-13,0.7500000000000001,0.0,-1.5006536195949783e-12,-4.961903018251696e-07,-1.5006536195949783e-12,0.0,-4.961901795007778e-07,-4.961903018251696e-07,-4.961901795007778e-07,0.0
57,1219.6450527884863,5.349502108360417e-23,0.75,0.0,-5.0871693116229915e-12,-4.6116295689544596e-12,-5.0871693116229915e-12,0.0,1.3076477478051648e-11,-4.6116295689544596e-12,1.3076477478051648e-11,0.0
58,1245.0651011173873,0.06419881852204444,0.75,0.0,-0.5185387235490589,-3.6697317523964263e-13,-0.5185387235490589,0.0,-4.892975670283503e-13,-3.6697317523964263e-13,-4.892975670283503e-13,0.0
59,1245.083522337977,0.06422648381927491,0.75,0.5186554210187637,-1.6371468456410623e-12,-2.7445312154924624e-08,-1.6371468456410623e-12,-0.5186554210187637,2.7434425284058844e-08,-2.7445312154924624e-08,2.7434425284058844e-08,0.0
60,1245.4207913796154,3.8269867468296524e-25,0.75,0.0,1.3167119852331e-13,-1.1009195255924476e-12,1.3167119852331e-13,0.0,-6.116219586905776e-13,-1.1009195255924476e-12,-6.116219586905776e-13,0.0
61,1254.9176972724244,3.481049037521971e-11,0.75,0.0,7.477984869444146e-07,-1.2503861098093106e-06,7.477984869444146e-07,0.0,1.2048827816467265e-05,-1.2503861098093106e-06,1.2048827816467265e-05,0.0
62,1254.9176972724244,6.784049422465201e-12,0.75,0.0,-2.9040195923216164e-07,5.16440615581768e-06,-2.9040195923216164e-07,0.0,1.3966265103631871e-06,5.16440615581768e-06,1.3966265103631871e-06,0.0
63,1262.508939347634,6.109072537556687e-08,0.75,0.0,2.3801327240408685e-06,0.0005104209099393727,2.3801327240408685e-06,0.0,-3.4017361355826484e-07,0.0005104209099393727,-3.4017361355826484e-07,0.0
64,1262.508939347634,6.110288918509412e-08,0.7500000000000001,0.0,-9.131506547462395e-07,-3.9179279433516005e-08,-9.131506547462395e-07,0.0,0.0005104765675376188,-3.9179279433516005e-08,0.0005104765675376188,0.0
65,1295.643119521039,0.00040376197711072364,0.75,0.0,-1.0315333386908458e-06,1.2354773352672476e-05,-1.0315333386908458e-06,0.0,0.04220356653294002,1.2354773352672476e-05,0.04220356653294002,0.0
66,1295.643119521039,0.000403751677744555,0.75,0.0,-6.202088864006175e-07,0.04220302830561633,-6.202088864006175e-07,0.0,-1.2206513743383985e-05,0.04220302830561633,-1.2206513743383985e-05,0.0
67,1298.5205010727789,5.133529047595196e-14,0.75,0.0,6.166711426668239e-11,3.3697189492860775e-07,6.166711426668239e-11,0.0,-3.369968491045246e-07,3.3697189492860775e-07,-3.369968491045246e-07,0.0
68,1321.055577959203,1.0,0.6736429182852874,-0.8318058638980736,-1.5938843780109406e-12,1.9915710061893853e-06,-1.5938843780109406e-12,-0.8318058638980736,1.991572474082086e-06,1.9915710061893853e-06,1.991572474082086e-06,2.7388431312759542
69,1378.6590407621263,0.002614811124981767,0.75,0.0,0.11188197432897304,0.0,0.11188197432897304,0.0,0.0,0.0,0.0,0.0
70,1378.9040674298753,0.002587776218674726,0.75,0.11131519649204569,3.2782936988926736e-15,-8.209263324958367e-08,3.2782936988926736e-15,-0.11131519649204569,8.209055373492402e-08,-8.209263324958367e-08,8.209055373492402e-08,0.0
71,1425.1613516808354,0.0009244204546515932,0.75,0.0,1.6512986768469786e-06,-1.223243917254675e-13,1.6512986768469786e-06,0.0,-0.06800745660473194,-1.223243917254675e-13,-0.06800745660473194,0.0
72,1425.1613516808354,0.0009244091480090349,0.75,0.0,1.6513006340372463e-06,-0.06800704070179998,1.6513006340372463e-06,0.0,-1.0764546473928066e-11,-0.06800704070179998,-1.0764546473928066e-11,0.0
