  1.08000E+02  4.86991E+00  3.96896E+00  9.00946E-01  2.81016E+00  4.06138E-02  5.18495E-03  1.50118E+00  6.27024E-02  5.25239E-02
  1.09000E+02  4.10234E+00  3.31332E+00  7.89025E-01  2.45195E+00  3.98587E-02  5.24998E-03  1.18282E+00  5.32751E-02  5.11939E-02
  1.10000E+02  3.51623E+00  2.80952E+00  7.06714E-01  2.18880E+00  3.91604E-02  5.31920E-03  9.30624E-01  4.60904E-02  5.15813E-02
  1.11000E+02  3.09280E+00  2.44229E+00  6.50511E-01  2.00774E+00  3.85160E-02  5.39268E-03  7.40709E-01  4.07487E-02  5.36537E-02
  1.12000E+02  2.80250E+00  2.18596E+00  6.16533E-01  1.89612E+00  3.79225E-02  5.47052E-03  5.99818E-01  3.68809E-02  5.75197E-02
  1.13000E+02  2.62143E+00  2.01918E+00  6.02253E-01  1.84591E+00  3.73776E-02  5.55283E-03  4.95271E-01  3.42194E-02  6.34578E-02
  1.14000E+02  2.53532E+00  1.92837E+00  6.06951E-01  1.85476E+00  3.68790E-02  5.63972E-03  4.17345E-01  3.26057E-02  7.19587E-02
  1.15000E+02  2.53974E+00  1.90788E+00  6.31863E-01  1.92636E+00  3.64247E-02  5.73132E-03  3.59174E-01  3.19829E-02  8.37908E-02
  1.16000E+02  2.63987E+00  1.95952E+00  6.80357E-01  2.07090E+00  3.60128E-02  5.82777E-03  3.16124E-01  3.23921E-02  1.00088E-01
  1.17000E+02  2.85029E+00  2.09221E+00  7.58075E-01  2.30558E+00  3.56417E-02  5.92925E-03  2.85202E-01  3.39687E-02  1.22426E-01
  1.18000E+02  3.19279E+00  2.32033E+00  8.72456E-01  2.65313E+00  3.53099E-02  6.03592E-03  2.64567E-01  3.69219E-02  1.52731E-01
  1.19000E+02  3.68603E+00  2.65629E+00  1.02975E+00  3.13258E+00  3.50162E-02  6.14797E-03  2.52972E-01  4.14302E-02  1.92606E-01
  1.20000E+02  4.31317E+00  3.08778E+00  1.22539E+00  3.72992E+00  3.47594E-02  6.26563E-03  2.48775E-01  4.73184E-02  2.41079E-01
