  2.80001E+02  3.57142E+04  1.28825E+00
  2.81001E+02  3.55871E+04  1.20887E+00
  2.82001E+02  3.54609E+04  1.14363E+00
  2.83001E+02  3.53356E+04  1.08977E+00
  2.84001E+02  3.52111E+04  1.04530E+00
  2.85001E+02  3.50876E+04  1.00881E+00
  2.86001E+02  3.49649E+04  9.79319E-01
  2.87001E+02  3.48431E+04  9.56131E-01
  2.88001E+02  3.47221E+04  9.38817E-01
  2.89001E+02  3.46020E+04  9.27154E-01
  2.90001E+02  3.44826E+04  9.21105E-01
  2.91001E+02  3.43641E+04  9.20816E-01
  2.92001E+02  3.42465E+04  9.26624E-01
  2.93001E+02  3.41296E+04  9.39078E-01
  2.94001E+02  3.40135E+04  9.58981E-01
  2.95001E+02  3.38982E+04  9.87448E-01
  2.96001E+02  3.37837E+04  1.02600E+00
  2.97001E+02  3.36699E+04  1.07668E+00
  2.98001E+02  3.35569E+04  1.14226E+00
  2.99001E+02  3.34447E+04  1.22652E+00
  3.00001E+02  3.33332E+04  1.33462E+00
  3.01001E+02  3.32225E+04  1.47372E+00
  3.02001E+02  3.31125E+04  1.65385E+00
  3.03001E+02  3.30032E+04  1.88924E+00
  3.04001E+02  3.28946E+04  2.20011E+00
  3.05001E+02  3.27868E+04  2.61519E+00
  3.06001E+02  3.26796E+04  3.17411E+00
  3.07001E+02  3.25732E+04  3.92733E+00
  3.08001E+02  3.24674E+04  4.92470E+00
  3.09001E+02  3.23624E+04  6.17145E+00
  3.10001E+02  3.22580E+04  7.52332E+00
  3.11001E+02  3.21542E+04  8.57042E+00
  3.12001E+02  3.20512E+04  8.78151E+00
  3.13001E+02  3.19488E+04  8.02241E+00
  3.14001E+02  3.18470E+04  6.72204E+00
  3.15001E+02  3.17459E+04  5.38703E+00
  3.16001E+02  3.16455E+04  4.26662E+00
  3.17001E+02  3.15456E+04  3.40251E+00
  3.18001E+02  3.14464E+04  2.75539E+00
  3.19001E+02  3.13479E+04  2.27245E+00
  3.20001E+02  3.12499E+04  1.90911E+00
  3.21001E+02  3.11526E+04  1.63229E+00
  3.22001E+02  3.10558E+04  1.41849E+00
  3.23001E+02  3.09597E+04  1.25127E+00
  3.24001E+02  3.08641E+04  1.11906E+00
  3.25001E+02  3.07691E+04  1.01372E+00
  3.26001E+02  3.06748E+04  9.29466E-01
  3.27001E+02  3.05809E+04  8.62188E-01
  3.28001E+02  3.04877E+04  8.09013E-01
  3.29001E+02  3.03950E+04  7.68005E-01
  3.30001E+02  3.03029E+04  7.37996E-01
  3.31001E+02  3.02114E+04  7.18508E-01
  3.32001E+02  3.01204E+04  7.09759E-01
  3.33001E+02  3.00299E+04  7.12750E-01
  3.34001E+02  2.99400E+04  7.29461E-01
  3.35001E+02  2.98507E+04  7.63129E-01
  3.36001E+02  2.97618E+04  8.18598E-01
  3.37001E+02  2.96735E+04  9.02414E-01
  3.38001E+02  2.95857E+04  1.02175E+00
  3.39001E+02  2.94984E+04  1.17954E+00
  3.40001E+02  2.94117E+04  1.36168E+00
  3.41001E+02  2.93254E+04  1.51861E+00
  3.42001E+02  2.92397E+04  1.57306E+00
  3.43001E+02  2.91544E+04  1.48677E+00
  3.44001E+02  2.90697E+04  1.30674E+00
  3.45001E+02  2.89854E+04  1.10938E+00
  3.46001E+02  2.89017E+04  9.39349E-01
  3.47001E+02  2.88184E+04  8.07687E-01
  3.48001E+02  2.87355E+04  7.10411E-01
  3.49001E+02  2.86532E+04  6.40237E-01
  3.50001E+02  2.85713E+04  5.90776E-01
  3.51001E+02  2.84899E+04  5.57401E-01
  3.52001E+02  2.84090E+04  5.37108E-01
  3.53001E+02  2.83285E+04  5.28206E-01
  3.54001E+02  2.82485E+04  5.30095E-01
  3.55001E+02  2.81689E+04  5.43174E-01
  3.56001E+02  2.80898E+04  5.68891E-01
  3.57001E+02  2.80111E+04  6.09942E-01
  3.58001E+02  2.79329E+04  6.70636E-01
  3.59001E+02  2.78551E+04  7.57380E-01
  3.60001E+02  2.77777E+04  8.79072E-01
  3.61001E+02  2.77008E+04  1.04653E+00
  3.62001E+02  2.76242E+04  1.26835E+00
  3.63001E+02  2.75481E+04  1.53764E+00
  3.64001E+02  2.74725E+04  1.80596E+00
  3.65001E+02  2.73972E+04  1.96961E+00
  3.66001E+02  2.73223E+04  1.93321E+00
  3.67001E+02  2.72479E+04  1.71550E+00
  3.68001E+02  2.71738E+04  1.42596E+00
  3.69001E+02  2.71002E+04  1.15456E+00
  3.70001E+02  2.70270E+04  9.34926E-01
  3.71001E+02  2.69541E+04  7.67278E-01
  3.72001E+02  2.68816E+04  6.41352E-01
  3.73001E+02  2.68096E+04  5.46411E-01
  3.74001E+02  2.67379E+04  4.73925E-01
  3.75001E+02  2.66666E+04  4.17690E-01
  3.76001E+02  2.65957E+04  3.73323E-01
  3.77001E+02  2.65251E+04  3.37737E-01
  3.78001E+02  2.64550E+04  3.08748E-01
  3.79001E+02  2.63852E+04  2.84790E-01
  3.80001E+02  2.63157E+04  2.64724E-01
  3.81001E+02  2.62467E+04  2.47715E-01
  3.82001E+02  2.61779E+04  2.33135E-01
  3.83001E+02  2.61096E+04  2.20510E-01
  3.84001E+02  2.60416E+04  2.09477E-01
  3.85001E+02  2.59740E+04  1.99753E-01
  3.86001E+02  2.59067E+04  1.91117E-01
  3.87001E+02  2.58397E+04  1.83392E-01
  3.88001E+02  2.57731E+04  1.76437E-01
  3.89001E+02  2.57069E+04  1.70139E-01
  3.90001E+02  2.56410E+04  1.64403E-01
  3.91001E+02  2.55754E+04  1.59154E-01
  3.92001E+02  2.55101E+04  1.54327E-01
  3.93001E+02  2.54452E+04  1.49870E-01
  3.94001E+02  2.53806E+04  1.45739E-01
  3.95001E+02  2.53164E+04  1.41894E-01
  3.96001E+02  2.52525E+04  1.38305E-01
  3.97001E+02  2.51889E+04  1.34943E-01
  3.98001E+02  2.51256E+04  1.31786E-01
  3.99001E+02  2.50626E+04  1.28812E-01
  4.00001E+02  2.49999E+04  1.26004E-01
  4.01001E+02  2.49376E+04  1.23346E-01
  4.02001E+02  2.48756E+04  1.20826E-01
  4.03001E+02  2.48138E+04  1.18431E-01
  4.04001E+02  2.47524E+04  1.16150E-01
  4.05001E+02  2.46913E+04  1.13974E-01
  4.06001E+02  2.46305E+04  1.11895E-01
  4.07001E+02  2.45700E+04  1.09905E-01
  4.08001E+02  2.45097E+04  1.07998E-01
  4.09001E+02  2.44498E+04  1.06168E-01
  4.10001E+02  2.43902E+04  1.04410E-01
  4.11001E+02  2.43308E+04  1.02718E-01
  4.12001E+02  2.42718E+04  1.01088E-01
  4.13001E+02  2.42130E+04  9.95169E-02
  4.14001E+02  2.41545E+04  9.80000E-02
  4.15001E+02  2.40963E+04  9.65344E-02
  4.16001E+02  2.40384E+04  9.51171E-02
  4.17001E+02  2.39808E+04  9.37453E-02
  4.18001E+02  2.39234E+04  9.24164E-02
  4.19001E+02  2.38663E+04  9.11281E-02
  4.20001E+02  2.38095E+04  8.98782E-02
  4.21001E+02  2.37529E+04  8.86648E-02
  4.22001E+02  2.36966E+04  8.74859E-02
  4.23001E+02  2.36406E+04  8.63400E-02
  4.24001E+02  2.35849E+04  8.52253E-02
  4.25001E+02  2.35294E+04  8.41404E-02
  4.26001E+02  2.34741E+04  8.30840E-02
  4.27001E+02  2.34191E+04  8.20546E-02
  4.28001E+02  2.33644E+04  8.10513E-02
  4.29001E+02  2.33100E+04  8.00727E-02
  4.30001E+02  2.32558E+04  7.91179E-02
  4.31001E+02  2.32018E+04  7.81859E-02
  4.32001E+02  2.31481E+04  7.72757E-02
  4.33001E+02  2.30946E+04  7.63865E-02
  4.34001E+02  2.30414E+04  7.55174E-02
  4.35001E+02  2.29885E+04  7.46677E-02
  4.36001E+02  2.29357E+04  7.38366E-02
  4.37001E+02  2.28832E+04  7.30235E-02
  4.38001E+02  2.28310E+04  7.22277E-02
  4.39001E+02  2.27790E+04  7.14486E-02
  4.40001E+02  2.27272E+04  7.06855E-02
  4.41001E+02  2.26757E+04  6.99380E-02
  4.42001E+02  2.26244E+04  6.92055E-02
  4.43001E+02  2.25733E+04  6.84875E-02
  4.44001E+02  2.25225E+04  6.77836E-02
  4.45001E+02  2.24719E+04  6.70932E-02
  4.46001E+02  2.24215E+04  6.64160E-02
  4.47001E+02  2.23713E+04  6.57514E-02
  4.48001E+02  2.23214E+04  6.50993E-02
  4.49001E+02  2.22717E+04  6.44591E-02
  4.50001E+02  2.22222E+04  6.38305E-02
  4.51001E+02  2.21729E+04  6.32131E-02
  4.52001E+02  2.21238E+04  6.26067E-02
  4.53001E+02  2.20750E+04  6.20109E-02
  4.54001E+02  2.20264E+04  6.14254E-02
  4.55001E+02  2.19780E+04  6.08500E-02
  4.56001E+02  2.19298E+04  6.02843E-02
  4.57001E+02  2.18818E+04  5.97280E-02
  4.58001E+02  2.18340E+04  5.91811E-02
  4.59001E+02  2.17864E+04  5.86431E-02
  4.60001E+02  2.17391E+04  5.81138E-02
  4.61001E+02  2.16919E+04  5.75931E-02
  4.62001E+02  2.16450E+04  5.70806E-02
  4.63001E+02  2.15982E+04  5.65763E-02
  4.64001E+02  2.15517E+04  5.60798E-02
  4.65001E+02  2.15053E+04  5.55911E-02
  4.66001E+02  2.14592E+04  5.51098E-02
  4.67001E+02  2.14132E+04  5.46359E-02
  4.68001E+02  2.13675E+04  5.41692E-02
  4.69001E+02  2.13219E+04  5.37094E-02
  4.70001E+02  2.12766E+04  5.32564E-02
  4.71001E+02  2.12314E+04  5.28101E-02
  4.72001E+02  2.11864E+04  5.23703E-02
  4.73001E+02  2.11416E+04  5.19368E-02
  4.74001E+02  2.10970E+04  5.15096E-02
  4.75001E+02  2.10526E+04  5.10885E-02
  4.76001E+02  2.10084E+04  5.06733E-02
  4.77001E+02  2.09643E+04  5.02639E-02
  4.78001E+02  2.09205E+04  4.98602E-02
  4.79001E+02  2.08768E+04  4.94620E-02
  4.80001E+02  2.08333E+04  4.90693E-02
  4.81001E+02  2.07900E+04  4.86820E-02
  4.82001E+02  2.07468E+04  4.82999E-02
  4.83001E+02  2.07039E+04  4.79228E-02
  4.84001E+02  2.06611E+04  4.75509E-02
  4.85001E+02  2.06185E+04  4.71838E-02
  4.86001E+02  2.05761E+04  4.68215E-02
  4.87001E+02  2.05338E+04  4.64639E-02
  4.88001E+02  2.04918E+04  4.61110E-02
  4.89001E+02  2.04499E+04  4.57626E-02
  4.90001E+02  2.04081E+04  4.54186E-02
  4.91001E+02  2.03666E+04  4.50790E-02
  4.92001E+02  2.03252E+04  4.47437E-02
  4.93001E+02  2.02839E+04  4.44125E-02
  4.94001E+02  2.02429E+04  4.40855E-02
  4.95001E+02  2.02020E+04  4.37625E-02
  4.96001E+02  2.01612E+04  4.34435E-02
  4.97001E+02  2.01207E+04  4.31283E-02
  4.98001E+02  2.00803E+04  4.28170E-02
  4.99001E+02  2.00400E+04  4.25094E-02
  5.00001E+02  2.00000E+04  4.22055E-02
