# frequency_cm-1 IR_intensity
2.349460956163999981e+03 3.083952398110549565e-04
2.351482867485999577e+03 3.074426598454875503e-04
2.353504778807999628e+03 3.064999614867319278e-04
2.355526690129999679e+03 3.055670547105842315e-04
2.357548601451999730e+03 3.046438507336787110e-04
2.359570512773999781e+03 3.037302619948919753e-04
2.361592424095999831e+03 3.028262021370869798e-04
2.363614335417999882e+03 3.019315859891899718e-04
2.365636246739999933e+03 3.010463295485932386e-04
2.367658158061999529e+03 3.001703499638778581e-04
2.369680069383999580e+03 2.993035655178485368e-04
2.371701980705999631e+03 2.984458956108770660e-04
2.373723892027999682e+03 2.975972607445444762e-04
2.375745803349999733e+03 2.967575825055787978e-04
2.377767714671999784e+03 2.959267835500811674e-04
2.379789625993999834e+03 2.951047875880356136e-04
2.381811537315999885e+03 2.942915193680948282e-04
2.383833448637999936e+03 2.934869046626395342e-04
2.385855359959999532e+03 2.926908702531028344e-04
2.387877271281999583e+03 2.919033439155564475e-04
2.389899182603999634e+03 2.911242544065537931e-04
2.391921093925999685e+03 2.903535314492228215e-04
2.393943005247999736e+03 2.895911057196062051e-04
2.395964916569999787e+03 2.888369088332421136e-04
2.397986827891999837e+03 2.880908733319825386e-04
2.400008739213999888e+03 2.873529326710432029e-04
2.402030650535999939e+03 2.866230212062814784e-04
2.404052561857999535e+03 2.859010741816977574e-04
2.406074473179999586e+03 2.851870277171547488e-04
2.408096384501999637e+03 2.844808187963136694e-04
2.410118295823999688e+03 2.837823852547793056e-04
2.412140207145999739e+03 2.830916657684528093e-04
2.414162118467999790e+03 2.824085998420869685e-04
2.416184029789999840e+03 2.817331277980404821e-04
2.418205941111999891e+03 2.810651907652278263e-04
2.420227852433999942e+03 2.804047306682600480e-04
2.422249763755999538e+03 2.797516902167744807e-04
2.424271675077999589e+03 2.791060128949476903e-04
2.426293586399999640e+03 2.784676429511908388e-04
2.428315497721999691e+03 2.778365253880218260e-04
2.430337409043999742e+03 2.772126059521118260e-04
2.432359320365999793e+03 2.765958311245037232e-04
2.434381231687999843e+03 2.759861481109976791e-04
2.436403143009999894e+03 2.753835048327022555e-04
2.438425054331999945e+03 2.747878499167473562e-04
2.440446965653999541e+03 2.741991326871561115e-04
2.442468876975999592e+03 2.736173031558722379e-04
2.444490788297999643e+03 2.730423120139422225e-04
2.446512699619999694e+03 2.724741106228464752e-04
2.448534610941999745e+03 2.719126510059788012e-04
2.450556522263999796e+03 2.713578858402711561e-04
2.452578433585999846e+03 2.708097684479610816e-04
2.454600344907999897e+03 2.702682527884984077e-04
2.456622256229999948e+03 2.697332934505903526e-04
2.458644167551999544e+03 2.692048456443813355e-04
2.460666078873999595e+03 2.686828651937650070e-04
2.462687990195999646e+03 2.681673085288277395e-04
2.464709901517999697e+03 2.676581326784191321e-04
2.466731812839999748e+03 2.671552952628490954e-04
2.468753724161999799e+03 2.666587544867078316e-04
2.470775635483999849e+03 2.661684691318083281e-04
2.472797546805999900e+03 2.656843985502471933e-04
2.474819458127999951e+03 2.652065026575836149e-04
2.476841369449999547e+03 2.647347419261335158e-04
2.478863280771999598e+03 2.642690773783763032e-04
2.480885192093999649e+03 2.638094705804743759e-04
2.482907103415999700e+03 2.633558836359010513e-04
2.484929014737999751e+03 2.629082791791766409e-04
2.486950926059999802e+03 2.624666203697104540e-04
2.488972837381999852e+03 2.620308708857464492e-04
2.490994748703999903e+03 2.616009949184118326e-04
2.493016660025999954e+03 2.611769571658659433e-04
2.495038571347999550e+03 2.607587228275480735e-04
2.497060482669999601e+03 2.603462575985224323e-04
2.499082393991999652e+03 2.599395276639196581e-04
2.501104305313999703e+03 2.595384996934717347e-04
2.503126216635999754e+03 2.591431408361393905e-04
2.505148127957999804e+03 2.587534187148314373e-04
2.507170039279999855e+03 2.583693014212127973e-04
2.509191950601999906e+03 2.579907575106016510e-04
2.511213861923999957e+03 2.576177559969523466e-04
2.513235773245999553e+03 2.572502663479246643e-04
2.515257684567999604e+03 2.568882584800362954e-04
2.517279595889999655e+03 2.565317027538987485e-04
2.519301507211999706e+03 2.561805699695339760e-04
2.521323418533999757e+03 2.558348313617716109e-04
2.523345329855999807e+03 2.554944585957245906e-04
2.525367241177999858e+03 2.551594237623430067e-04
2.527389152499999909e+03 2.548296993740437944e-04
2.529411063821999960e+03 2.545052583604159369e-04
2.531432975143999556e+03 2.541860740639999912e-04
2.533454886465999607e+03 2.538721202361398223e-04
2.535476797787999658e+03 2.535633710329072499e-04
2.537498709109999709e+03 2.532598010110967347e-04
2.539520620431999760e+03 2.529613851242897243e-04
2.541542531753999810e+03 2.526680987189882256e-04
2.543564443075999861e+03 2.523799175308154893e-04
2.545586354397999912e+03 2.520968176807836443e-04
2.547608265719999508e+03 2.518187756716269254e-04
2.549630177041999559e+03 2.515457683841993038e-04
2.551652088363999610e+03 2.512777730739365178e-04
2.553673999685999661e+03 2.510147673673805550e-04
2.555695911007999712e+03 2.507567292587659872e-04
2.557717822329999763e+03 2.505036371066673463e-04
2.559739733651999813e+03 2.502554696307073782e-04
2.561761644973999864e+03 2.500122059083236805e-04
2.563783556295999915e+03 2.497738253715944302e-04
2.565805467617999511e+03 2.495403078041217898e-04
2.567827378939999562e+03 2.493116333379720179e-04
2.569849290261999613e+03 2.490877824506717414e-04
2.571871201583999664e+03 2.488687359622600097e-04
2.573893112905999715e+03 2.486544750323943422e-04
2.575915024227999766e+03 2.484449811575111487e-04
2.577936935549999816e+03 2.482402361680390046e-04
2.579958846871999867e+03 2.480402222256645637e-04
2.581980758193999918e+03 2.478449218206502970e-04
2.584002669515999514e+03 2.476543177692032958e-04
2.586024580837999565e+03 2.474683932108941663e-04
2.588046492159999616e+03 2.472871316061266101e-04
2.590068403481999667e+03 2.471105167336553059e-04
2.592090314803999718e+03 2.469385326881526344e-04
2.594112226125999769e+03 2.467711638778235421e-04
2.596134137447999819e+03 2.466083950220677307e-04
2.598156048769999870e+03 2.464502111491882492e-04
2.600177960091999921e+03 2.462965975941469794e-04
2.602199871413999517e+03 2.461475399963650060e-04
2.604221782735999568e+03 2.460030242975687950e-04
2.606243694057999619e+03 2.458630367396806614e-04
2.608265605379999670e+03 2.457275638627532560e-04
2.610287516701999721e+03 2.455965925029478529e-04
2.612309428023999772e+03 2.454701097905553019e-04
2.614331339345999822e+03 2.453481031480601849e-04
2.616353250667999873e+03 2.452305602882466607e-04
2.618375161989999924e+03 2.451174692123459431e-04
2.620397073311999520e+03 2.450088182082252493e-04
2.622418984633999571e+03 2.449045958486173523e-04
2.624440895955999622e+03 2.448047909893906818e-04
2.626462807277999673e+03 2.447093927678587822e-04
2.628484718599999724e+03 2.446183906011301025e-04
2.630506629921999775e+03 2.445317741844961674e-04
2.632528541243999825e+03 2.444495334898588875e-04
2.634550452565999876e+03 2.443716587641962508e-04
2.636572363887999927e+03 2.442981405280653649e-04
2.638594275209999523e+03 2.442289695741440962e-04
2.640616186531999574e+03 2.441641369658090308e-04
2.642638097853999625e+03 2.441036340357508397e-04
2.644660009175999676e+03 2.440474523846262902e-04
2.646681920497999727e+03 2.439955838797460092e-04
2.648703831819999778e+03 2.439480206537987289e-04
2.650725743141999828e+03 2.439047551036108250e-04
2.652747654463999879e+03 2.438657798889412522e-04
2.654769565785999930e+03 2.438310879313115821e-04
2.656791477107999526e+03 2.438006724128706536e-04
2.658813388429999577e+03 2.437745267752937015e-04
2.660835299751999628e+03 2.437526447187159074e-04
2.662857211073999679e+03 2.437350202006995353e-04
2.664879122395999730e+03 2.437216474352351639e-04
2.666901033717999780e+03 2.437125208917758257e-04
2.668922945039999831e+03 2.437076352943049720e-04
2.670944856361999882e+03 2.437069856204369380e-04
2.672966767683999933e+03 2.437105671005503939e-04
2.674988679005999529e+03 2.437183752169542951e-04
2.677010590327999580e+03 2.437304057030860341e-04
2.679032501649999631e+03 2.437466545427420083e-04
2.681054412971999682e+03 2.437671179693399841e-04
2.683076324293999733e+03 2.437917924652129281e-04
2.685098235615999783e+03 2.438206747609351216e-04
2.687120146937999834e+03 2.438537618346789306e-04
2.689142058259999885e+03 2.438910509116032615e-04
2.691163969581999936e+03 2.439325394632731333e-04
2.693185880903999532e+03 2.439782252071098247e-04
2.695207792225999583e+03 2.440281061058721646e-04
2.697229703547999634e+03 2.440821803671685056e-04
2.699251614869999685e+03 2.441404464429987298e-04
2.701273526191999736e+03 2.442029030293274257e-04
2.703295437513999786e+03 2.442695490656866635e-04
2.705317348835999837e+03 2.443403837348092906e-04
2.707339260157999888e+03 2.444154064622923147e-04
2.709361171479999939e+03 2.444946169162901819e-04
2.711383082801999535e+03 2.445780150072378724e-04
2.713404994123999586e+03 2.446656008876038645e-04
2.715426905445999637e+03 2.447573749516729694e-04
2.717448816767999688e+03 2.448533378353584381e-04
2.719470728089999739e+03 2.449534904160443737e-04
2.721492639411999789e+03 2.450578338124564395e-04
2.723514550733999840e+03 2.451663693845635220e-04
2.725536462055999891e+03 2.452790987335075833e-04
2.727558373377999942e+03 2.453960237015639250e-04
2.729580284699999538e+03 2.455171463721295328e-04
2.731602196021999589e+03 2.456424690697423213e-04
2.733624107343999640e+03 2.457719943601282425e-04
2.735646018665999691e+03 2.459057250502786436e-04
2.737667929987999742e+03 2.460436641885563021e-04
2.739689841309999792e+03 2.461858150648312763e-04
2.741711752631999843e+03 2.463321812106454328e-04
2.743733663953999894e+03 2.464827663994066274e-04
2.745755575275999490e+03 2.466375746466123757e-04
2.747777486597999541e+03 2.467966102101022555e-04
2.749799397919999592e+03 2.469598775903400706e-04
2.751821309241999643e+03 2.471273815307253961e-04
2.753843220563999694e+03 2.472991270179343429e-04
2.755865131885999745e+03 2.474751192822898676e-04
2.757887043207999795e+03 2.476553637981618425e-04
2.759908954529999846e+03 2.478398662843960204e-04
2.761930865851999897e+03 2.480286327047735739e-04
2.763952777173999493e+03 2.482216692684994738e-04
2.765974688495999544e+03 2.484189824307214429e-04
2.767996599817999595e+03 2.486205788930777490e-04
2.770018511139999646e+03 2.488264656042760603e-04
2.772040422461999697e+03 2.490366497607017374e-04
2.774062333783999748e+03 2.492511388070561568e-04
2.776084245105999798e+03 2.494699404370258268e-04
2.778106156427999849e+03 2.496930625939812638e-04
2.780128067749999900e+03 2.499205134717068775e-04
2.782149979071999496e+03 2.501523015151611048e-04
2.784171890393999547e+03 2.503884354212674982e-04
2.786193801715999598e+03 2.506289241397366592e-04
2.788215713037999649e+03 2.508737768739191260e-04
2.790237624359999700e+03 2.511230030816894864e-04
2.792259535681999751e+03 2.513766124763618776e-04
2.794281447003999801e+03 2.516346150276370917e-04
2.796303358325999852e+03 2.518970209625811217e-04
2.798325269647999903e+03 2.521638407666358011e-04
2.800347180969999499e+03 2.524350851846611011e-04
2.802369092291999550e+03 2.527107652220106056e-04
2.804391003613999601e+03 2.529908921456381016e-04
2.806412914935999652e+03 2.532754774852378349e-04
2.808434826257999703e+03 2.535645330344173456e-04
2.810456737579999754e+03 2.538580708519032640e-04
2.812478648901999804e+03 2.541561032627804445e-04
2.814500560223999855e+03 2.544586428597648740e-04
2.816522471545999906e+03 2.547657025045100263e-04
2.818544382867999502e+03 2.550772953289475332e-04
2.820566294189999553e+03 2.553934347366622229e-04
2.822588205511999604e+03 2.557141344043012041e-04
2.824610116833999655e+03 2.560394082830184568e-04
2.826632028155999706e+03 2.563692705999540632e-04
2.828653939477999756e+03 2.567037358597491640e-04
2.830675850799999807e+03 2.570428188460963125e-04
2.832697762121999858e+03 2.573865346233260971e-04
2.834719673443999909e+03 2.577348985380299739e-04
2.836741584765999505e+03 2.580879262207196392e-04
2.838763496087999556e+03 2.584456335875238053e-04
2.840785407409999607e+03 2.588080368419215689e-04
2.842807318731999658e+03 2.591751524765138889e-04
2.844829230053999709e+03 2.595469972748333369e-04
2.846851141375999759e+03 2.599235883131915232e-04
2.848873052697999810e+03 2.603049429625657173e-04
2.850894964019999861e+03 2.606910788905246077e-04
2.852916875341999912e+03 2.610820140631933640e-04
2.854938786663999508e+03 2.614777667472586520e-04
2.856960697985999559e+03 2.618783555120144692e-04
2.858982609307999610e+03 2.622837992314474989e-04
2.861004520629999661e+03 2.626941170863650744e-04
2.863026431951999712e+03 2.631093285665637451e-04
2.865048343273999762e+03 2.635294534730403451e-04
2.867070254595999813e+03 2.639545119202454525e-04
2.869092165917999864e+03 2.643845243383796759e-04
2.871114077239999915e+03 2.648195114757337420e-04
2.873135988561999511e+03 2.652594944010719510e-04
2.875157899883999562e+03 2.657044945060610614e-04
2.877179811205999613e+03 2.661545335077428122e-04
2.879201722527999664e+03 2.666096334510528504e-04
2.881223633849999715e+03 2.670698167113854651e-04
2.883245545171999765e+03 2.675351059972046718e-04
2.885267456493999816e+03 2.680055243527025132e-04
2.887289367815999867e+03 2.684810951605051742e-04
2.889311279137999918e+03 2.689618421444268546e-04
2.891333190459999514e+03 2.694477893722729746e-04
2.893355101781999565e+03 2.699389612586929272e-04
2.895377013103999616e+03 2.704353825680819450e-04
2.897398924425999667e+03 2.709370784175345217e-04
2.899420835747999718e+03 2.714440742798492783e-04
2.901442747069999768e+03 2.719563959865847324e-04
2.903464658391999819e+03 2.724740697311689528e-04
2.905486569713999870e+03 2.729971220720616354e-04
2.907508481035999921e+03 2.735255799359706053e-04
2.909530392357999517e+03 2.740594706211227469e-04
2.911552303679999568e+03 2.745988218005910946e-04
2.913574215001999619e+03 2.751436615256769476e-04
2.915596126323999670e+03 2.756940182293497179e-04
2.917618037645999721e+03 2.762499207297443500e-04
2.919639948967999771e+03 2.768113982337173408e-04
2.921661860289999822e+03 2.773784803404612536e-04
2.923683771611999873e+03 2.779511970451806506e-04
2.925705682933999469e+03 2.785295787428274951e-04
2.927727594255999520e+03 2.791136562318999250e-04
2.929749505577999571e+03 2.797034607183016323e-04
2.931771416899999622e+03 2.802990238192667300e-04
2.933793328221999673e+03 2.809003775673478268e-04
2.935815239543999724e+03 2.815075544144700218e-04
2.937837150865999774e+03 2.821205872360505471e-04
2.939859062187999825e+03 2.827395093351863908e-04
2.941880973509999876e+03 2.833643544469093565e-04
2.943902884831999472e+03 2.839951567425107290e-04
2.945924796153999523e+03 2.846319508339366301e-04
2.947946707475999574e+03 2.852747717782528713e-04
2.949968618797999625e+03 2.859236550821840205e-04
2.951990530119999676e+03 2.865786367067248391e-04
2.954012441441999727e+03 2.872397530718261496e-04
2.956034352763999777e+03 2.879070410611563264e-04
2.958056264085999828e+03 2.885805380269397644e-04
2.960078175407999879e+03 2.892602817948727607e-04
2.962100086729999475e+03 2.899463106691183793e-04
2.964121998051999526e+03 2.906386634373825232e-04
2.966143909373999577e+03 2.913373793760697496e-04
2.968165820695999628e+03 2.920424982555230018e-04
2.970187732017999679e+03 2.927540603453473674e-04
2.972209643339999730e+03 2.934721064198183497e-04
2.974231554661999780e+03 2.941966777633773090e-04
2.976253465983999831e+03 2.949278161762148871e-04
2.978275377305999882e+03 2.956655639799431732e-04
2.980297288627999478e+03 2.964099640233594860e-04
2.982319199949999529e+03 2.971610596883018777e-04
2.984341111271999580e+03 2.979188948955980437e-04
2.986363022593999631e+03 2.986835141111095866e-04
2.988384933915999682e+03 2.994549623518733710e-04
2.990406845237999732e+03 3.002332851923403484e-04
2.992428756559999783e+03 3.010185287707149954e-04
2.994450667881999834e+03 3.018107397953950408e-04
2.996472579203999885e+03 3.026099655515157106e-04
2.998494490525999481e+03 3.034162539075972958e-04
3.000516401847999532e+03 3.042296533223006545e-04
3.002538313169999583e+03 3.050502128512889099e-04
3.004560224491999634e+03 3.058779821542014182e-04
3.006582135813999685e+03 3.067130115017378377e-04
3.008604047135999735e+03 3.075553517828566344e-04
3.010625958457999786e+03 3.084050545120892725e-04
3.012647869779999837e+03 3.092621718369709572e-04
3.014669781101999888e+03 3.101267565455923729e-04
3.016691692423999484e+03 3.109988620742709024e-04
3.018713603745999535e+03 3.118785425153479916e-04
3.020735515067999586e+03 3.127658526251088670e-04
3.022757426389999637e+03 3.136608478318328452e-04
3.024779337711999688e+03 3.145635842439721747e-04
3.026801249033999738e+03 3.154741186584632587e-04
3.028823160355999789e+03 3.163925085691723731e-04
3.030845071677999840e+03 3.173188121754778315e-04
3.032866982999999891e+03 3.182530883909917411e-04
3.034888894321999487e+03 3.191953968524227051e-04
3.036910805643999538e+03 3.201457979285833198e-04
3.038932716965999589e+03 3.211043527295424677e-04
3.040954628287999640e+03 3.220711231159285848e-04
3.042976539609999691e+03 3.230461717083833078e-04
3.044998450931999741e+03 3.240295618971697272e-04
3.047020362253999792e+03 3.250213578519380682e-04
3.049042273575999843e+03 3.260216245316501513e-04
3.051064184897999894e+03 3.270304276946677316e-04
3.053086096219999490e+03 3.280478339090053103e-04
3.055108007541999541e+03 3.290739105627526789e-04
3.057129918863999592e+03 3.301087258746668697e-04
3.059151830185999643e+03 3.311523489049409395e-04
3.061173741507999694e+03 3.322048495661492074e-04
3.063195652829999744e+03 3.332662986343736086e-04
3.065217564151999795e+03 3.343367677605145797e-04
3.067239475473999846e+03 3.354163294817892388e-04
3.069261386795999897e+03 3.365050572334203865e-04
3.071283298117999493e+03 3.376030253605199582e-04
3.073305209439999544e+03 3.387103091301719689e-04
3.075327120761999595e+03 3.398269847437140846e-04
3.077349032083999646e+03 3.409531293492273603e-04
3.079370943405999697e+03 3.420888210542341449e-04
3.081392854727999747e+03 3.432341389386086520e-04
3.083414766049999798e+03 3.443891630677052931e-04
3.085436677371999849e+03 3.455539745057077000e-04
3.087458588693999900e+03 3.467286553292025565e-04
3.089480500015999496e+03 3.479132886409837689e-04
3.091502411337999547e+03 3.491079585840899027e-04
3.093524322659999598e+03 3.503127503560792759e-04
3.095546233981999649e+03 3.515277502235482398e-04
3.097568145303999700e+03 3.527530455368968736e-04
3.099590056625999750e+03 3.539887247453463236e-04
3.101611967947999801e+03 3.552348774122126630e-04
3.103633879269999852e+03 3.564915942304430221e-04
3.105655790591999903e+03 3.577589670384177800e-04
3.107677701913999499e+03 3.590370888360248382e-04
3.109699613235999550e+03 3.603260538010118826e-04
3.111721524557999601e+03 3.616259573056185327e-04
3.113743435879999652e+03 3.629368959334990574e-04
3.115765347201999703e+03 3.642589674969371198e-04
3.117787258523999753e+03 3.655922710543603048e-04
3.119809169845999804e+03 3.669369069281593608e-04
3.121831081167999855e+03 3.682929767228186081e-04
3.123852992489999451e+03 3.696605833433632598e-04
3.125874903811999502e+03 3.710398310141314058e-04
3.127896815133999553e+03 3.724308252978735900e-04
3.129918726455999604e+03 3.738336731151903868e-04
3.131940637777999655e+03 3.752484827643128018e-04
3.133962549099999706e+03 3.766753639412320038e-04
3.135984460421999756e+03 3.781144277601866254e-04
3.138006371743999807e+03 3.795657867745133801e-04
3.140028283065999858e+03 3.810295549978693990e-04
3.142050194387999454e+03 3.825058479258333318e-04
3.144072105709999505e+03 3.839947825578939977e-04
3.146094017031999556e+03 3.854964774198307571e-04
3.148115928353999607e+03 3.870110525864986170e-04
3.150137839675999658e+03 3.885386297050234892e-04
3.152159750997999708e+03 3.900793320184155720e-04
3.154181662319999759e+03 3.916332843896110452e-04
3.156203573641999810e+03 3.932006133259496688e-04
3.158225484963999861e+03 3.947814470040982059e-04
3.160247396285999457e+03 3.963759152954275840e-04
3.162269307607999508e+03 3.979841497918558293e-04
3.164291218929999559e+03 3.996062838321618165e-04
3.166313130251999610e+03 4.012424525287847945e-04
3.168335041573999661e+03 4.028927927951173331e-04
3.170356952895999711e+03 4.045574433733011769e-04
3.172378864217999762e+03 4.062365448625386913e-04
3.174400775539999813e+03 4.079302397479293873e-04
3.176422686861999864e+03 4.096386724298429105e-04
3.178444598183999460e+03 4.113619892538399850e-04
3.180466509505999511e+03 4.131003385411543779e-04
3.182488420827999562e+03 4.148538706197432572e-04
3.184510332149999613e+03 4.166227378559246987e-04
3.186532243471999664e+03 4.184070946866096617e-04
3.188554154793999714e+03 4.202070976521438280e-04
3.190576066115999765e+03 4.220229054297713390e-04
3.192597977437999816e+03 4.238546788677349602e-04
3.194619888759999867e+03 4.257025810200252484e-04
3.196641800081999463e+03 4.275667771817933597e-04
3.198663711403999514e+03 4.294474349254441396e-04
3.200685622725999565e+03 4.313447241374188199e-04
3.202707534047999616e+03 4.332588170556887362e-04
3.204729445369999667e+03 4.351898883079726409e-04
3.206751356691999717e+03 4.371381149506934423e-04
3.208773268013999768e+03 4.391036765086914467e-04
3.210795179335999819e+03 4.410867550157112856e-04
3.212817090657999870e+03 4.430875350556788485e-04
3.214839001979999466e+03 4.451062038047855652e-04
3.216860913301999517e+03 4.471429510744027004e-04
3.218882824623999568e+03 4.491979693548341156e-04
3.220904735945999619e+03 4.512714538599389941e-04
3.222926647267999670e+03 4.533636025726347769e-04
3.224948558589999720e+03 4.554746162913049729e-04
3.226970469911999771e+03 4.576046986771304921e-04
3.228992381233999822e+03 4.597540563023667297e-04
3.231014292555999873e+03 4.619228986995871063e-04
3.233036203877999469e+03 4.641114384119157275e-04
3.235058115199999520e+03 4.663198910442742048e-04
3.237080026521999571e+03 4.685484753156593366e-04
3.239101937843999622e+03 4.707974131124842833e-04
3.241123849165999673e+03 4.730669295430024800e-04
3.243145760487999723e+03 4.753572529928402554e-04
3.245167671809999774e+03 4.776686151816662363e-04
3.247189583131999825e+03 4.800012512210209020e-04
3.249211494453999876e+03 4.823553996733373527e-04
3.251233405775999472e+03 4.847313026121781725e-04
3.253255317097999523e+03 4.871292056837211852e-04
3.255277228419999574e+03 4.895493581695167622e-04
3.257299139741999625e+03 4.919920130505559853e-04
3.259321051063999676e+03 4.944574270726751972e-04
3.261342962385999726e+03 4.969458608133290852e-04
3.263364873707999777e+03 4.994575787497689467e-04
3.265386785029999828e+03 5.019928493286565999e-04
3.267408696351999879e+03 5.045519450371492316e-04
3.269430607673999475e+03 5.071351424754933467e-04
3.271452518995999526e+03 5.097427224311634883e-04
3.273474430317999577e+03 5.123749699545792312e-04
3.275496341639999628e+03 5.150321744364476113e-04
3.277518252961999679e+03 5.177146296867644925e-04
3.279540164283999729e+03 5.204226340155179145e-04
3.281562075605999780e+03 5.231564903151360302e-04
3.283583986927999831e+03 5.259165061447227838e-04
3.285605898249999882e+03 5.287029938161252407e-04
3.287627809571999478e+03 5.315162704818795136e-04
3.289649720893999529e+03 5.343566582250847260e-04
3.291671632215999580e+03 5.372244841512444774e-04
3.293693543537999631e+03 5.401200804821394523e-04
3.295715454859999682e+03 5.430437846517713980e-04
3.297737366181999732e+03 5.459959394044362584e-04
3.299759277503999783e+03 5.489768928949808908e-04
3.301781188825999834e+03 5.519869987912973596e-04
3.303803100147999430e+03 5.550266163791136784e-04
3.305825011469999481e+03 5.580961106691433417e-04
3.307846922791999532e+03 5.611958525066450395e-04
3.309868834113999583e+03 5.643262186834688797e-04
3.311890745435999634e+03 5.674875920526433306e-04
3.313912656757999684e+03 5.706803616455747652e-04
3.315934568079999735e+03 5.739049227919253105e-04
3.317956479401999786e+03 5.771616772422426180e-04
3.319978390723999837e+03 5.804510332934120298e-04
3.322000302045999433e+03 5.837734059170064920e-04
3.324022213367999484e+03 5.871292168906159636e-04
3.326044124689999535e+03 5.905188949322239759e-04
3.328066036011999586e+03 5.939428758377295709e-04
3.330087947333999637e+03 5.974016026216873686e-04
3.332109858655999687e+03 6.008955256613566186e-04
3.334131769977999738e+03 6.044251028441495520e-04
3.336153681299999789e+03 6.079907997185714057e-04
3.338175592621999840e+03 6.115930896487472039e-04
3.340197503943999436e+03 6.152324539726326596e-04
3.342219415265999487e+03 6.189093821640168558e-04
3.344241326587999538e+03 6.226243719984075626e-04
3.346263237909999589e+03 6.263779297229257184e-04
3.348285149231999640e+03 6.301705702303057833e-04
3.350307060553999690e+03 6.340028172371230727e-04
3.352328971875999741e+03 6.378752034663663553e-04
3.354350883197999792e+03 6.417882708344782323e-04
3.356372794519999843e+03 6.457425706429868956e-04
3.358394705841999439e+03 6.497386637748635979e-04
3.360416617163999490e+03 6.537771208957407097e-04
3.362438528485999541e+03 6.578585226601213346e-04
3.364460439807999592e+03 6.619834599227356325e-04
3.366482351129999643e+03 6.661525339551850134e-04
3.368504262451999693e+03 6.703663566680281589e-04
3.370526173773999744e+03 6.746255508384688994e-04
3.372548085095999795e+03 6.789307503438063007e-04
3.374569996417999846e+03 6.832826004008206488e-04
3.376591907739999442e+03 6.876817578112626259e-04
3.378613819061999493e+03 6.921288912136379064e-04
3.380635730383999544e+03 6.966246813414545729e-04
3.382657641705999595e+03 7.011698212881475921e-04
3.384679553027999646e+03 7.057650167788647724e-04
3.386701464349999696e+03 7.104109864493249717e-04
3.388723375671999747e+03 7.151084621319627951e-04
3.390745286993999798e+03 7.198581891495775976e-04
3.392767198315999849e+03 7.246609266167169678e-04
3.394789109637999445e+03 7.295174477490276891e-04
3.396811020959999496e+03 7.344285401808272294e-04
3.398832932281999547e+03 7.393950062911276710e-04
3.400854843603999598e+03 7.444176635384022137e-04
3.402876754925999649e+03 7.494973448043409057e-04
3.404898666247999699e+03 7.546348987468876881e-04
3.406920577569999750e+03 7.598311901628472574e-04
3.408942488891999801e+03 7.650871003603590360e-04
3.410964400213999852e+03 7.704035275415547276e-04
3.412986311535999448e+03 7.757813871957156123e-04
3.415008222857999499e+03 7.812216125032757667e-04
3.417030134179999550e+03 7.867251547509960348e-04
3.419052045501999601e+03 7.922929837586932100e-04
3.421073956823999652e+03 7.979260883178796110e-04
3.423095868145999702e+03 8.036254766427041243e-04
3.425117779467999753e+03 8.093921768335954336e-04
3.427139690789999804e+03 8.152272373540210603e-04
3.429161602111999855e+03 8.211317275207942685e-04
3.431183513433999451e+03 8.271067380083732502e-04
3.433205424755999502e+03 8.331533813676231335e-04
3.435227336077999553e+03 8.392727925595046354e-04
3.437249247399999604e+03 8.454661295042132469e-04
3.439271158721999655e+03 8.517345736462664891e-04
3.441293070043999705e+03 8.580793305360887155e-04
3.443314981365999756e+03 8.645016304286483539e-04
3.445336892687999807e+03 8.710027288997296974e-04
3.447358804009999858e+03 8.775839074804418424e-04
3.449380715331999454e+03 8.842464743105913358e-04
3.451402626653999505e+03 8.909917648115767488e-04
3.453424537975999556e+03 8.978211423794637235e-04
3.455446449297999607e+03 9.047359990989710258e-04
3.457468360619999658e+03 9.117377564790792770e-04
3.459490271941999708e+03 9.188278662110325795e-04
3.461512183263999759e+03 9.260078109495239627e-04
3.463534094585999810e+03 9.332791051178898362e-04
3.465556005907999861e+03 9.406432957381676918e-04
3.467577917229999457e+03 9.481019632869155337e-04
3.469599828551999508e+03 9.556567225777238238e-04
3.471621739873999559e+03 9.633092236713716554e-04
3.473643651195999610e+03 9.710611528146622425e-04
3.475665562517999660e+03 9.789142334089664162e-04
3.477687473839999711e+03 9.868702270095786044e-04
3.479709385161999762e+03 9.949309343570227320e-04
3.481731296483999813e+03 1.003098196441498495e-03
3.483753207805999409e+03 1.011373895601705084e-03
3.485775119127999460e+03 1.019759956659346649e-03
3.487797030449999511e+03 1.028258348090638772e-03
3.489818941771999562e+03 1.036871083236264209e-03
3.491840853093999613e+03 1.045600221551211883e-03
3.493862764415999663e+03 1.054447869896047579e-03
3.495884675737999714e+03 1.063416183871214666e-03
3.497906587059999765e+03 1.072507369196029755e-03
3.499928498381999816e+03 1.081723683134126453e-03
3.501950409703999412e+03 1.091067435967163447e-03
3.503972321025999463e+03 1.100540992518714029e-03
3.505994232347999514e+03 1.110146773730301406e-03
3.508016143669999565e+03 1.119887258291700494e-03
3.510038054991999616e+03 1.129764984327652705e-03
3.512059966313999666e+03 1.139782551143287250e-03
3.514081877635999717e+03 1.149942621030625514e-03
3.516103788957999768e+03 1.160247921138665879e-03
3.518125700279999819e+03 1.170701245409661679e-03
3.520147611601999415e+03 1.181305456584319513e-03
3.522169522923999466e+03 1.192063488278801873e-03
3.524191434245999517e+03 1.202978347136494843e-03
