system,frequency_cm-1,real_in_plane,real_out_of_plane,imag_in_plane,imag_out_of_plane,response_kind
HfO2,371.792,15.857209856,-27.518171002,0.75800260824,2.3964824516,total relative dielectric
HfO2,372.096,15.914758943,-27.338669013,0.76243641321,2.3717325738,total relative dielectric
HfO2,372.4,15.972643777,-27.160999216,0.76692224608,2.3473612348,total relative dielectric
HfO2,372.704,16.030868283,-26.985134005,0.77146083843,2.3233607699,total relative dielectric
HfO2,373.008,16.089436438,-26.811046321,0.7760529352,2.2997237072,total relative dielectric
HfO2,373.312,16.148352277,-26.638709642,0.78069929498,2.2764427617,total relative dielectric
HfO2,373.616,16.20761989,-26.468097967,0.78540069031,2.2535108297,total relative dielectric
HfO2,373.92,16.267243426,-26.299185805,0.79015790801,2.2309209835,total relative dielectric
HfO2,374.224,16.327227094,-26.131948163,0.79497174944,2.2086664664,total relative dielectric
HfO2,374.528,16.387575161,-25.966360533,0.7998430309,2.186740687,total relative dielectric
HfO2,374.832,16.448291955,-25.802398878,0.80477258386,2.1651372154,total relative dielectric
HfO2,375.136,16.509381869,-25.640039627,0.80976125539,2.1438497774,total relative dielectric
HfO2,375.44,16.570849357,-25.479259657,0.81480990845,2.1228722509,total relative dielectric
HfO2,375.744,16.632698938,-25.320036289,0.81991942228,2.1021986608,total relative dielectric
HfO2,376.048,16.694935198,-25.162347271,0.82509069273,2.0818231753,total relative dielectric
HfO2,376.352,16.757562788,-25.006170771,0.83032463269,2.0617401015,total relative dielectric
HfO2,376.656,16.820586429,-24.85148537,0.8356221724,2.0419438818,total relative dielectric
HfO2,376.96,16.884010911,-24.698270047,0.84098425993,2.0224290895,total relative dielectric
HfO2,377.264,16.947841095,-24.546504174,0.8464118615,2.0031904257,total relative dielectric
HfO2,377.568,17.012081914,-24.396167504,0.85190596197,1.9842227153,total relative dielectric
HfO2,377.872,17.076738375,-24.247240164,0.85746756522,1.9655209037,total relative dielectric
HfO2,378.176,17.14181556,-24.099702647,0.86309769463,1.9470800538,total relative dielectric
HfO2,378.48,17.207318627,-23.953535802,0.86879739349,1.9288953418,total relative dielectric
HfO2,378.784,17.273252814,-23.808720825,0.87456772549,1.9109620554,total relative dielectric
HfO2,379.088,17.339623435,-23.665239256,0.88040977518,1.8932755894,total relative dielectric
HfO2,379.392,17.406435888,-23.523072966,0.88632464848,1.8758314438,total relative dielectric
HfO2,379.696,17.473695652,-23.382204152,0.89231347316,1.8586252204,total relative dielectric
HfO2,380.0,17.541408291,-23.242615329,0.89837739939,1.8416526204,total relative dielectric
HfO2,380.304,17.609579455,-23.104289324,0.90451760023,1.8249094413,total relative dielectric
HfO2,380.608,17.678214882,-22.967209269,0.9107352722,1.8083915746,total relative dielectric
HfO2,380.912,17.747320397,-22.831358593,0.91703163584,1.7920950034,total relative dielectric
HfO2,381.216,17.816901918,-22.696721015,0.92340793629,1.7760157997,total relative dielectric
HfO2,381.52,17.886965457,-22.563280542,0.92986544385,1.7601501221,total relative dielectric
HfO2,381.824,17.957517118,-22.431021457,0.93640545466,1.7444942137,total relative dielectric
HfO2,382.128,18.028563104,-22.299928318,0.94302929125,1.7290443997,total relative dielectric
HfO2,382.432,18.100109715,-22.169985947,0.94973830322,1.7137970853,total relative dielectric
HfO2,382.736,18.172163353,-22.04117943,0.95653386794,1.6987487538,total relative dielectric
HfO2,383.04,18.244730521,-21.913494106,0.96341739114,1.6838959641,total relative dielectric
HfO2,383.344,18.31781783,-21.786915567,0.97039030772,1.6692353495,total relative dielectric
HfO2,383.648,18.391431993,-21.661429647,0.97745408239,1.654763615,total relative dielectric
HfO2,383.952,18.465579837,-21.537022421,0.98461021045,1.6404775361,total relative dielectric
HfO2,384.256,18.540268297,-21.413680199,0.99186021855,1.6263739565,total relative dielectric
HfO2,384.56,18.615504424,-21.291389521,0.99920566549,1.6124497869,total relative dielectric
HfO2,384.864,18.691295384,-21.17013715,1.006648143,1.5987020026,total relative dielectric
HfO2,385.168,18.76764846,-21.049910071,1.0141892766,1.5851276428,total relative dielectric
HfO2,385.472,18.844571059,-20.930695485,1.0218307265,1.5717238082,total relative dielectric
HfO2,385.776,18.92207071,-20.812480803,1.0295741883,1.5584876597,total relative dielectric
HfO2,386.08,19.000155068,-20.695253643,1.0374213942,1.5454164172,total relative dielectric
HfO2,386.384,19.078831916,-20.579001828,1.0453741138,1.5325073579,total relative dielectric
HfO2,386.688,19.158109171,-20.463713376,1.0534341548,1.5197578146,total relative dielectric
HfO2,386.992,19.237994883,-20.349376503,1.0616033645,1.5071651751,total relative dielectric
HfO2,387.296,19.318497237,-20.235979614,1.0698836305,1.49472688,total relative dielectric
HfO2,387.6,19.399624564,-20.123511301,1.0782768818,1.482440422,total relative dielectric
HfO2,387.904,19.481385332,-20.01196034,1.0867850899,1.4703033445,total relative dielectric
HfO2,388.208,19.563788159,-19.901315685,1.09541027,1.4583132402,total relative dielectric
HfO2,388.512,19.646841812,-19.791566467,1.1041544822,1.4464677502,total relative dielectric
HfO2,388.816,19.730555211,-19.682701989,1.1130198323,1.4347645625,total relative dielectric
HfO2,389.12,19.814937432,-19.574711723,1.1220084738,1.4232014111,total relative dielectric
HfO2,389.424,19.89999771,-19.467585307,1.1311226083,1.4117760752,total relative dielectric
HfO2,389.728,19.985745445,-19.361312542,1.1403644873,1.4004863773,total relative dielectric
HfO2,390.032,20.072190203,-19.255883387,1.1497364137,1.3893301831,total relative dielectric
HfO2,390.336,20.15934172,-19.151287959,1.1592407428,1.3783053998,total relative dielectric
HfO2,390.64,20.247209907,-19.047516526,1.1688798839,1.3674099757,total relative dielectric
HfO2,390.944,20.335804855,-18.944559508,1.1786563019,1.3566418986,total relative dielectric
HfO2,391.248,20.425136835,-18.842407472,1.1885725186,1.3459991955,total relative dielectric
HfO2,391.552,20.515216306,-18.741051129,1.1986311146,1.3354799313,total relative dielectric
HfO2,391.856,20.606053919,-18.640481333,1.2088347306,1.3250822081,total relative dielectric
HfO2,392.16,20.697660518,-18.540689076,1.2191860694,1.3148041643,total relative dielectric
HfO2,392.464,20.79004715,-18.441665486,1.2296878975,1.3046439737,total relative dielectric
HfO2,392.768,20.883225064,-18.343401827,1.2403430466,1.2945998449,total relative dielectric
HfO2,393.072,20.977205718,-18.245889493,1.2511544163,1.2846700202,total relative dielectric
HfO2,393.376,21.072000788,-18.149120007,1.262124975,1.2748527753,total relative dielectric
HfO2,393.68,21.167622164,-18.053085019,1.2732577626,1.2651464179,total relative dielectric
HfO2,393.984,21.264081966,-17.957776303,1.2845558925,1.2555492876,total relative dielectric
HfO2,394.288,21.361392538,-17.863185754,1.2960225532,1.2460597548,total relative dielectric
HfO2,394.592,21.459566465,-17.76930539,1.3076610113,1.2366762203,total relative dielectric
HfO2,394.896,21.558616569,-17.676127341,1.319474613,1.2273971143,total relative dielectric
HfO2,395.2,21.658555921,-17.583643858,1.3314667869,1.2182208961,total relative dielectric
HfO2,395.504,21.759397843,-17.491847302,1.3436410464,1.2091460531,total relative dielectric
HfO2,395.808,21.861155917,-17.400730145,1.3560009922,1.2001711006,total relative dielectric
HfO2,396.112,21.963843991,-17.31028497,1.3685503146,1.1912945807,total relative dielectric
HfO2,396.416,22.067476182,-17.220504466,1.3812927967,1.182515062,total relative dielectric
HfO2,396.72,22.172066889,-17.131381427,1.394232317,1.1738311393,total relative dielectric
HfO2,397.024,22.277630793,-17.042908752,1.4073728519,1.1652414325,total relative dielectric
HfO2,397.328,22.38418287,-16.95507944,1.4207184793,1.1567445862,total relative dielectric
HfO2,397.632,22.491738394,-16.86788659,1.4342733815,1.1483392694,total relative dielectric
HfO2,397.936,22.600312949,-16.781323399,1.448041848,1.140024175,total relative dielectric
HfO2,398.24,22.70992243,-16.695383162,1.4620282794,1.1317980187,total relative dielectric
HfO2,398.544,22.820583059,-16.610059265,1.4762371907,1.1236595394,total relative dielectric
HfO2,398.848,22.932311386,-16.525345191,1.4906732146,1.1156074979,total relative dielectric
HfO2,399.152,23.045124305,-16.44123451,1.5053411053,1.1076406771,total relative dielectric
HfO2,399.456,23.159039054,-16.357720886,1.5202457429,1.0997578811,total relative dielectric
HfO2,399.76,23.274073231,-16.274798069,1.5353921363,1.0919579347,total relative dielectric
HfO2,400.064,23.390244803,-16.192459894,1.5507854283,1.0842396834,total relative dielectric
HfO2,400.368,23.507572109,-16.110700284,1.5664308995,1.0766019927,total relative dielectric
HfO2,400.672,23.626073877,-16.029513245,1.5823339727,1.0690437477,total relative dielectric
HfO2,400.976,23.745769233,-15.948892864,1.5985002175,1.0615638525,total relative dielectric
HfO2,401.28,23.866677707,-15.868833309,1.6149353554,1.0541612303,total relative dielectric
HfO2,401.584,23.988819251,-15.789328829,1.6316452644,1.0468348225,total relative dielectric
HfO2,401.888,24.112214242,-15.71037375,1.6486359841,1.0395835887,total relative dielectric
HfO2,402.192,24.2368835,-15.631962475,1.6659137216,1.0324065062,total relative dielectric
HfO2,402.496,24.3628483,-15.554089483,1.6834848566,1.0253025694,total relative dielectric
HfO2,402.8,24.490130378,-15.476749325,1.7013559473,1.0182707899,total relative dielectric
HfO2,403.104,24.618751952,-15.399936627,1.7195337363,1.0113101958,total relative dielectric
HfO2,403.408,24.748735727,-15.323646088,1.7380251572,1.0044198316,total relative dielectric
HfO2,403.712,24.880104917,-15.247872475,1.7568373407,0.99759875758,total relative dielectric
HfO2,404.016,25.012883251,-15.172610626,1.7759776216,0.99084604991,total relative dielectric
HfO2,404.32,25.147094995,-15.097855446,1.7954535458,0.98416079992,total relative dielectric
HfO2,404.624,25.282764959,-15.023601908,1.8152728774,0.97754211404,total relative dielectric
HfO2,404.928,25.41991852,-14.949845051,1.8354436068,0.97098911342,total relative dielectric
HfO2,405.232,25.558581635,-14.876579979,1.8559739579,0.96450093366,total relative dielectric
HfO2,405.536,25.698780856,-14.803801861,1.8768723969,0.95807672452,total relative dielectric
HfO2,405.84,25.840543348,-14.731505926,1.8981476409,0.95171564964,total relative dielectric
HfO2,406.144,25.98389691,-14.659687467,1.9198086664,0.94541688626,total relative dielectric
HfO2,406.448,26.1288699885,-14.588341838,1.941864719,0.93917962501,total relative dielectric
HfO2,406.752,26.275491699,-14.517464452,1.9643253229,0.93300306956,total relative dielectric
HfO2,407.056,26.423791846,-14.447050781,1.9872002911,0.92688643644,total relative dielectric
HfO2,407.36,26.573800943,-14.377096355,2.0104997361,0.92082895477,total relative dielectric
HfO2,407.664,26.725550231,-14.307596763,2.0342340806,0.91482986601,total relative dielectric
HfO2,407.968,26.879071707,-14.238547646,2.0584140689,0.90888842374,total relative dielectric
HfO2,408.272,27.034398137,-14.169944705,2.0830507794,0.90300389339,total relative dielectric
HfO2,408.576,27.191563089,-14.101783692,2.1081556366,0.89717555209,total relative dielectric
HfO2,408.88,27.350600951,-14.034060413,2.1337404243,0.89140268836,total relative dielectric
HfO2,409.184,27.511546958,-13.966770728,2.1598172991,0.88568460197,total relative dielectric
HfO2,409.488,27.674437218,-13.899910549,2.1863988047,0.88002060366,total relative dielectric
HfO2,409.792,27.83930874,-13.833475837,2.2134978869,0.87441001499,total relative dielectric
HfO2,410.096,28.00619946,-13.767462605,2.2411279089,0.86885216811,total relative dielectric
HfO2,410.4,28.175148273,-13.701866916,2.2693026673,0.86334640558,total relative dielectric
HfO2,410.704,28.34619506,-13.636684879,2.2980364097,0.85789208014,total relative dielectric
HfO2,411.008,28.519380721,-13.571912655,2.3273438518,0.85248855457,total relative dielectric
HfO2,411.312,28.694747208,-13.507546448,2.3572401962,0.84713520146,total relative dielectric
HfO2,411.616,28.872337556,-13.443582511,2.3877411518,0.84183140305,total relative dielectric
HfO2,411.92,29.052195922,-13.380017144,2.4188629542,0.83657655108,total relative dielectric
HfO2,412.224,29.234367619,-13.316846688,2.4506223866,0.83137004654,total relative dielectric
HfO2,412.528,29.418899152,-13.254067533,2.4830368026,0.82621129958,total relative dielectric
HfO2,412.832,29.605838263,-13.191676109,2.5161241489,0.82109972931,total relative dielectric
HfO2,413.136,29.795233964,-13.129668892,2.5499029905,0.81603476363,total relative dielectric
HfO2,413.44,29.987136586,-13.068042399,2.5843925356,0.81101583907,total relative dielectric
HfO2,413.744,30.18159782,-13.006793188,2.6196126628,0.80604240066,total relative dielectric
HfO2,414.048,30.378670764,-12.945917861,2.6555839494,0.80111390176,total relative dielectric
HfO2,414.352,30.578409969,-12.885413058,2.6923277008,0.7962298039,total relative dielectric
HfO2,414.656,30.780871491,-12.825275459,2.7298659814,0.79138957665,total relative dielectric
HfO2,414.96,30.986112939,-12.765501785,2.7682216475,0.78659269746,total relative dielectric
HfO2,415.264,31.194193533,-12.706088796,2.8074183814,0.78183865156,total relative dielectric
HfO2,415.568,31.405174159,-12.647033287,2.8474807271,0.77712693176,total relative dielectric
HfO2,415.872,31.619117423,-12.588332094,2.8884341287,0.77245703837,total relative dielectric
HfO2,416.176,31.836087719,-12.52998209,2.9303049693,0.76782847903,total relative dielectric
HfO2,416.48,32.056151285,-12.471980182,2.9731206135,0.76324076862,total relative dielectric
HfO2,416.784,32.279376273,-12.414323316,3.016909451,0.75869342908,total relative dielectric
HfO2,417.088,32.505832819,-12.357008471,3.061700943,0.75418598936,total relative dielectric
HfO2,417.392,32.735593109,-12.300032662,3.1075256709,0.74971798521,total relative dielectric
HfO2,417.696,32.968731461,-12.243392941,3.1544153874,0.74528895914,total relative dielectric
HfO2,418.0,33.205324398,-12.187086389,3.2024030709,0.74089846025,total relative dielectric
HfO2,418.304,33.445450729,-12.131110124,3.2515229821,0.73654604414,total relative dielectric
HfO2,418.608,33.689191638,-12.075461297,3.3018107245,0.73223127281,total relative dielectric
HfO2,418.912,33.936630769,-12.020137091,3.3533033075,0.72795371451,total relative dielectric
HfO2,419.216,34.187854322,-11.965134719,3.4060392134,0.72371294368,total relative dielectric
HfO2,419.52,34.442951146,-11.91045143,3.4600584676,0.7195085408,total relative dielectric
HfO2,419.824,34.702012842,-11.8560845,3.5154027141,0.71534009232,total relative dielectric
HfO2,420.128,34.965133871,-11.802031239,3.5721152931,0.71120719055,total relative dielectric
HfO2,420.432,35.232411659,-11.748288985,3.6302413255,0.70710943355,total relative dielectric
HfO2,420.736,35.50394672,-11.694855107,3.6898277998,0.70304642505,total relative dielectric
HfO2,421.04,35.779842768,-11.641727003,3.7509236662,0.69901777432,total relative dielectric
HfO2,421.344,36.060206854,-11.588902101,3.8135799348,0.69502309614,total relative dielectric
HfO2,421.648,36.345149489,-11.536377857,3.8778497798,0.69106201064,total relative dielectric
HfO2,421.952,36.634784788,-11.484151754,3.9437886509,0.68713414326,total relative dielectric
HfO2,422.256,36.929230615,-11.432221306,4.0114543894,0.68323912463,total relative dielectric
HfO2,422.56,37.228608734,-11.380584052,4.0809073536,0.67937659049,total relative dielectric
HfO2,422.864,37.533044969,-11.329237558,4.1522105501,0.67554618162,total relative dielectric
HfO2,423.168,37.842669371,-11.278179419,4.2254297737,0.67174754376,total relative dielectric
HfO2,423.472,38.157616395,-11.227407254,4.3006337563,0.66798032749,total relative dielectric
HfO2,423.776,38.47802508,-11.17691871,4.3778943248,0.6642441882,total relative dielectric
HfO2,424.08,38.804039248,-11.126711457,4.4572865686,0.66053878598,total relative dielectric
HfO2,424.384,39.135807703,-11.076783194,4.5388890185,0.65686378553,total relative dielectric
HfO2,424.688,39.473484443,-11.027131641,4.6227838365,0.65321885615,total relative dielectric
HfO2,424.992,39.817228885,-10.977754545,4.7090570176,0.64960367157,total relative dielectric
HfO2,425.296,40.167206102,-10.928649678,4.797798606,0.64601790998,total relative dielectric
HfO2,425.6,40.523587065,-10.879814834,4.8891029237,0.64246125386,total relative dielectric
HfO2,425.904,40.886548904,-10.831247832,4.9830688159,0.63893339,total relative dielectric
HfO2,426.208,41.256275185,-10.782946514,5.079799912,0.63543400935,total relative dielectric
HfO2,426.512,41.63295619,-10.734908744,5.1794049043,0.63196280702,total relative dielectric
HfO2,426.816,42.016789223,-10.68713241,5.2819978458,0.62851948218,total relative dielectric
HfO2,427.12,42.407978927,-10.639615423,5.3876984686,0.62510373799,total relative dielectric
HfO2,427.424,42.806737618,-10.592355714,5.4966325245,0.62171528155,total relative dielectric
HfO2,427.728,43.213285638,-10.545351238,5.6089321487,0.61835382385,total relative dielectric
HfO2,428.032,43.627851723,-10.49859997,5.7247362508,0.61501907968,total relative dielectric
HfO2,428.336,44.050673399,-10.452099907,5.8441909317,0.61171076758,total relative dielectric
HfO2,428.64,44.481997389,-10.405849067,5.9674499326,0.60842860979,total relative dielectric
HfO2,428.944,44.922080049,-10.359845488,6.0946751156,0.60517233219,total relative dielectric
HfO2,429.248,45.371187829,-10.314087231,6.2260369795,0.60194166423,total relative dielectric
HfO2,429.552,45.829597751,-10.268572372,6.3617152148,0.59873633889,total relative dielectric
HfO2,429.856,46.297597923,-10.223299013,6.5018992995,0.59555609261,total relative dielectric
HfO2,430.16,46.775488073,-10.178265272,6.6467891409,0.59240066526,total relative dielectric
HfO2,430.464,47.263580121,-10.133469286,6.7965957659,0.58926980005,total relative dielectric
HfO2,430.768,47.762198776,-10.088909214,6.9515420647,0.58616324352,total relative dielectric
HfO2,431.072,48.27168217,-10.044583232,7.1118635934,0.58308074546,total relative dielectric
HfO2,431.376,48.792382525,-10.000489534,7.2778094391,0.58002205887,total relative dielectric
HfO2,431.68,49.324666862,-9.956626334,7.4496431547,0.5769869399,total relative dielectric
HfO2,431.984,49.868917746,-9.9129918638,7.6276437687,0.57397514782,total relative dielectric
HfO2,432.288,50.425534074,-9.8695843727,7.8121068778,0.57098644496,total relative dielectric
HfO2,432.592,50.994931909,-9.8264021282,8.0033458286,0.56802059668,total relative dielectric
HfO2,432.896,51.577545361,-9.783443415,8.2016929994,0.56507737128,total relative dielectric
HfO2,433.2,52.173827515,-9.7407065354,8.4075011881,0.56215654002,total relative dielectric
HfO2,433.504,52.784251417,-9.6981898085,8.6211451194,0.55925787703,total relative dielectric
HfO2,433.808,53.409311113,-9.6558915705,8.8430230817,0.55638115926,total relative dielectric
HfO2,434.112,54.049522743,-9.613810174,9.073558706,0.55352616648,total relative dielectric
HfO2,434.416,54.705425704,-9.5719439884,9.3132029018,0.5506926812,total relative dielectric
HfO2,434.72,55.377583872,-9.5302913991,9.5624359652,0.54788048864,total relative dielectric
HfO2,435.024,56.066586895,-9.4888508075,9.8217698771,0.54508937672,total relative dielectric
HfO2,435.328,56.773051554,-9.447620631,10.09175081,0.54231913595,total relative dielectric
HfO2,435.632,57.497623204,-9.4065993026,10.372961868,0.53956955947,total relative dielectric
HfO2,435.936,58.240977283,-9.3657852707,10.666026076,0.53684044295,total relative dielectric
HfO2,436.24,59.003820909,-9.3251769991,10.971609662,0.53413158458,total relative dielectric
HfO2,436.544,59.786894556,-9.2847729666,11.290425641,0.53144278504,total relative dielectric
HfO2,436.848,60.590973812,-9.2445716668,11.623237751,0.52877384746,total relative dielectric
HfO2,437.152,61.416871229,-9.2045716082,11.970864774,0.52612457735,total relative dielectric
HfO2,437.456,62.265438249,-9.1647713137,12.334185278,0.52349478262,total relative dielectric
HfO2,437.76,63.137567226,-9.1251693206,12.714142846,0.52088427349,total relative dielectric
HfO2,438.064,64.034193524,-9.0857641804,13.111751819,0.51829286253,total relative dielectric
HfO2,438.368,64.956297702,-9.0465544586,13.528103639,0.51572036452,total relative dielectric
HfO2,438.672,65.904907768,-9.0075387346,13.964373848,0.51316659652,total relative dielectric
HfO2,438.976,66.881101504,-8.9687156014,14.421829815,0.51063137779,total relative dielectric
HfO2,439.28,67.886008841,-8.9300836655,14.901839293,0.50811452975,total relative dielectric
HfO2,439.584,68.920814279,-8.8916415469,15.405879892,0.50561587596,total relative dielectric
HfO2,439.888,69.986759315,-8.8533878785,15.935549582,0.50313524211,total relative dielectric
HfO2,440.192,71.085144865,-8.8153213066,16.492578356,0.50067245595,total relative dielectric
HfO2,440.496,72.217333641,-8.7774404902,17.078841191,0.4982273473,total relative dielectric
HfO2,440.8,73.384752423,-8.739744101,17.696372474,0.49579974799,total relative dielectric
HfO2,441.104,74.588894183,-8.7022308234,18.347382065,0.49338949184,total relative dielectric
HfO2,441.408,75.831319973,-8.664899354,19.03427323,0.49099641465,total relative dielectric
HfO2,441.712,77.113660489,-8.6277484019,19.759662647,0.48862035414,total relative dielectric
HfO2,442.016,78.437617181,-8.5907766884,20.526402795,0.48626114995,total relative dielectric
HfO2,442.32,79.804962765,-8.5539829465,21.337606994,0.48391864361,total relative dielectric
HfO2,442.624,81.217540941,-8.5173659213,22.196677477,0.48159267849,total relative dielectric
HfO2,442.928,82.677265088,-8.4809243696,23.107336872,0.4792830998,total relative dielectric
HfO2,443.232,84.186115629,-8.4446570597,24.073663547,0.47698975455,total relative dielectric
HfO2,443.536,85.746135703,-8.4085627713,25.100131348,0.47471249153,total relative dielectric
HfO2,443.84,87.359424683,-8.3726402957,26.191654283,0.47245116129,total relative dielectric
HfO2,444.144,89.028128966,-8.336888435,27.353636835,0.47020561611,total relative dielectric
HfO2,444.448,90.754429313,-8.3013060027,28.592030628,0.46797570997,total relative dielectric
HfO2,444.752,92.54052386,-8.265891823,29.913398288,0.46576129855,total relative dielectric
HfO2,445.056,94.388605675,-8.2306447309,31.32498543,0.46356223915,total relative dielectric
HfO2,445.36,96.300833482,-8.1955635723,32.834801805,0.46137839076,total relative dielectric
HfO2,445.664,98.279293826,-8.1606472035,34.451712741,0.45920961395,total relative dielectric
HfO2,445.968,100.32595252,-8.1258944912,36.185542122,0.45705577088,total relative dielectric
HfO2,446.272,102.44259265,-8.0913043125,38.047188224,0.45491672531,total relative dielectric
HfO2,446.576,104.63073588,-8.0568755548,40.048753779,0.45279234251,total relative dielectric
HfO2,446.88,106.89154274,-8.0226071152,42.203691639,0.45068248931,total relative dielectric
HfO2,447.184,109.2256867,-7.9884979014,44.526967342,0.44858703403,total relative dielectric
HfO2,447.488,111.63319568,-7.9545468303,47.035239651,0.44650584648,total relative dielectric
HfO2,447.792,114.11325263,-7.920752829,49.747059716,0.44443879795,total relative dielectric
HfO2,448.096,116.66394537,-7.8871148341,52.683088815,0.44238576116,total relative dielectric
HfO2,448.4,119.28195313,-7.8536317917,55.866333425,0.44034661026,total relative dielectric
HfO2,448.704,121.96215454,-7.8203026574,59.322394607,0.43832122081,total relative dielectric
HfO2,449.008,124.69713838,-7.7871263961,63.079725932,0.43630946977,total relative dielectric
HfO2,449.312,127.47659434,-7.7541019818,67.169890152,0.43431123546,total relative dielectric
HfO2,449.616,130.28655674,-7.7212283978,71.627798928,0.43232639755,total relative dielectric
HfO2,449.92,133.10846926,-7.6885046363,76.491911529,0.43035483705,total relative dielectric
HfO2,450.224,135.91803415,-7.6559296985,81.804356513,0.42839643629,total relative dielectric
HfO2,450.528,138.68380576,-7.6235025942,87.610923863,0.42645107889,total relative dielectric
HfO2,450.832,141.36548691,-7.5912223423,93.96085249,0.42451864976,total relative dielectric
HfO2,451.136,143.91189023,-7.55908797,100.9063078,0.42259903508,total relative dielectric
HfO2,451.44,146.25853882,-7.5270985132,108.50140474,0.42069212227,total relative dielectric
HfO2,451.744,148.32490782,-7.4952530161,116.80058284,0.41879779998,total relative dielectric
HfO2,452.048,150.01135845,-7.4635505314,125.85608167,0.41691595808,total relative dielectric
HfO2,452.352,151.19590189,-7.4319901199,135.71420367,0.41504648765,total relative dielectric
HfO2,452.656,151.73106598,-7.4005708507,146.40999721,0.41318928094,total relative dielectric
HfO2,452.96,151.44133916,-7.3692918009,157.95996943,0.41134423138,total relative dielectric
HfO2,453.264,150.1219453,-7.3381520556,170.35248701,0.40951123354,total relative dielectric
HfO2,453.568,147.54005359,-7.3071507079,183.53570503,0.40769018314,total relative dielectric
HfO2,453.872,143.43990999,-7.2762868585,197.40326484,0.40588097703,total relative dielectric
HfO2,454.176,137.55367987,-7.2455596161,211.7787131,0.40408351315,total relative dielectric
HfO2,454.48,129.61981356,-7.2149680968,226.40067008,0.40229769056,total relative dielectric
HfO2,454.784,119.41017572,-7.1845114245,240.91215187,0.40052340939,total relative dielectric
HfO2,455.088,106.76566482,-7.1541887303,254.85881973,0.39876057083,total relative dielectric
HfO2,455.392,91.637381866,-7.1239991531,267.70164284,0.39700907713,total relative dielectric
HfO2,455.696,74.126847445,-7.0939418387,278.84857527,0.39526883159,total relative dielectric
HfO2,456.0,54.51537355,-7.0640159406,287.70649836,0.39353973852,total relative dielectric
HfO2,456.304,33.271339019,-7.0342206191,293.74880213,0.39182170326,total relative dielectric
HfO2,456.608,11.02675301,-7.0045550417,296.5870711,0.39011463213,total relative dielectric
HfO2,456.912,-11.478250507,-6.9750183832,296.03046766,0.38841843247,total relative dielectric
HfO2,457.216,-33.474422972,-6.9456098248,292.11683436,0.38673301257,total relative dielectric
HfO2,457.52,-54.249031562,-6.9163285552,285.10642776,0.3850582817,total relative dielectric
HfO2,457.824,-73.218749535,-6.8871737694,275.44015146,0.38339415006,total relative dielectric
HfO2,458.128,-89.975161151,-6.8581446695,263.67425584,0.38174052882,total relative dielectric
HfO2,458.432,-104.29760838,-6.8292404639,250.40834296,0.38009733005,total relative dielectric
HfO2,458.736,-116.13754692,-6.8004603681,236.22194037,0.37846446676,total relative dielectric
HfO2,459.04,-125.58440727,-6.7718036036,221.62897967,0.37684185285,total relative dielectric
HfO2,459.344,-132.82412478,-6.7432693986,207.05266894,0.3752294031,total relative dielectric
HfO2,459.648,-138.09924784,-6.7148569879,192.81811656,0.37362703322,total relative dielectric
HfO2,459.952,-141.67591374,-6.6865656122,179.15758029,0.37203465974,total relative dielectric
HfO2,460.256,-143.81964,-6.6583945187,166.22296148,0.37045220007,total relative dielectric
HfO2,460.56,-144.77958913,-6.6303429609,154.10118385,0.36887957249,total relative dielectric
HfO2,460.864,-144.77979286,-6.6024101982,142.82952094,0.36731669609,total relative dielectric
HfO2,461.168,-144.01548319,-6.5745954962,132.40923442,0.3657634908,total relative dielectric
HfO2,461.472,-142.65282056,-6.5468981265,122.81684156,0.36421987738,total relative dielectric
HfO2,461.776,-140.83065552,-6.5193173667,114.01293145,0.36268577738,total relative dielectric
HfO2,462.08,-138.66334044,-6.4918525001,105.94876846,0.36116111317,total relative dielectric
HfO2,462.384,-136.24393709,-6.464502816,98.571051926,0.35964580789,total relative dielectric
HfO2,462.688,-133.64741953,-6.4372676095,91.825220239,0.35813978547,total relative dielectric
HfO2,462.992,-130.93364997,-6.4101461813,85.657650987,0.35664297061,total relative dielectric
HfO2,463.296,-128.15002294,-6.3831378377,80.017050203,0.35515528877,total relative dielectric
HfO2,463.6,-125.33374549,-6.3562418908,74.855262569,0.35367666617,total relative dielectric
HfO2,463.904,-122.51376321,-6.3294576581,70.127679131,0.35220702976,total relative dielectric
HfO2,464.208,-119.71236252,-6.3027844626,65.793373217,0.35074630722,total relative dielectric
HfO2,464.512,-116.94648933,-6.2762216326,61.815059088,0.34929442697,total relative dielectric
HfO2,464.816,-114.22882536,-6.2497685021,58.158940316,0.34785131815,total relative dielectric
HfO2,465.12,-111.56866131,-6.2234244102,54.794494433,0.34641691059,total relative dielectric
HfO2,465.424,-108.97260196,-6.1971887012,51.694225499,0.34499113483,total relative dielectric
HfO2,465.728,-106.44513361,-6.1710607249,48.833405636,0.34357392209,total relative dielectric
HfO2,466.032,-103.98907932,-6.1450398358,46.189819035,0.34216520429,total relative dielectric
HfO2,466.336,-101.6059635,-6.1191253941,43.743516751,0.34076491402,total relative dielectric
HfO2,466.64,-99.296303194,-6.0933167646,41.476587051,0.33937298452,total relative dielectric
HfO2,466.944,-97.059840497,-6.0676133173,39.372943655,0.3379893497,total relative dielectric
HfO2,467.248,-94.895727603,-6.0420144272,37.418132678,0.33661394414,total relative dielectric
HfO2,467.552,-92.802673937,-6.016519474,35.599158041,0.33524670303,total relative dielectric
