# frequency_cm-1 xx xy xz yx yy yz zx zy zz
13.70935386 1.5512582813e+02 -7.1065698016e-03 7.7443758137e-03 -7.1065698016e-03 1.5498606572e+02 2.5262526034e-02 7.7443758137e-03 2.5262526034e-02 1.4304400413e+02
13.86168002 1.5511482702e+02 -7.0789023252e-03 7.8178615564e-03 -7.0789023252e-03 1.5497574302e+02 2.5443806333e-02 7.8178615564e-03 2.5443806333e-02 1.4304401433e+02
14.01400617 1.5510292788e+02 -7.0494741471e-03 7.8955712578e-03 -7.0494741471e-03 1.5496456834e+02 2.5635620763e-02 7.8955712578e-03 2.5635620763e-02 1.4304402454e+02
14.16633233 1.5509015900e+02 -7.0183429007e-03 7.9773822256e-03 -7.0183429007e-03 1.5495256914e+02 2.5837655252e-02 7.9773822256e-03 2.5837655252e-02 1.4304403476e+02
14.31865848 1.5507656044e+02 -6.9855885654e-03 8.0631204142e-03 -6.9855885654e-03 1.5493978413e+02 2.6049466713e-02 8.0631204142e-03 2.6049466713e-02 1.4304404500e+02
14.47098464 1.5506218433e+02 -6.9513139710e-03 8.1525590084e-03 -6.9513139710e-03 1.5492626355e+02 2.6270479640e-02 8.1525590084e-03 2.6270479640e-02 1.4304405526e+02
14.62331079 1.5504709493e+02 -6.9156447384e-03 8.2454182800e-03 -6.9156447384e-03 1.5491206914e+02 2.6499985911e-02 8.2454182800e-03 2.6499985911e-02 1.4304406555e+02
14.77563694 1.5503136832e+02 -6.8787285955e-03 8.3413668639e-03 -6.8787285955e-03 1.5489727393e+02 2.6737148176e-02 8.3413668639e-03 2.6737148176e-02 1.4304407589e+02
14.92796310 1.5501509178e+02 -6.8407340338e-03 8.4400245516e-03 -6.8407340338e-03 1.5488196156e+02 2.6981007047e-02 8.4400245516e-03 2.6981007047e-02 1.4304408629e+02
15.08028925 1.5499836279e+02 -6.8018482997e-03 8.5409666265e-03 -6.8018482997e-03 1.5486622530e+02 2.7230492158e-02 8.5409666265e-03 2.7230492158e-02 1.4304409676e+02
15.23261541 1.5498128768e+02 -6.7622747496e-03 8.6437296923e-03 -6.7622747496e-03 1.5485016682e+02 2.7484436958e-02 8.6437296923e-03 2.7484436958e-02 1.4304410732e+02
15.38494156 1.5496397999e+02 -6.7222296330e-03 8.7478188633e-03 -6.7222296330e-03 1.5483389458e+02 2.7741596896e-02 8.7478188633e-03 2.7741596896e-02 1.4304411798e+02
15.53726771 1.5494655856e+02 -6.6819384013e-03 8.8527161054e-03 -6.6819384013e-03 1.5481752197e+02 2.8000670458e-02 8.8527161054e-03 2.8000670458e-02 1.4304412877e+02
15.68959387 1.5492914544e+02 -6.6416316695e-03 8.9578894456e-03 -6.6416316695e-03 1.5480116535e+02 2.8260322351e-02 8.9578894456e-03 2.8260322351e-02 1.4304413970e+02
15.84192002 1.5491186362e+02 -6.6015409798e-03 9.0628027157e-03 -6.6015409798e-03 1.5478494187e+02 2.8519207974e-02 9.0628027157e-03 2.8519207974e-02 1.4304415078e+02
15.99424618 1.5489483480e+02 -6.5618945295e-03 9.1669254565e-03 -6.5618945295e-03 1.5476896736e+02 2.8775998251e-02 9.1669254565e-03 2.8775998251e-02 1.4304416204e+02
16.14657233 1.5487817715e+02 -6.5229130281e-03 9.2697426025e-03 -6.5229130281e-03 1.5475335415e+02 2.9029403862e-02 9.2697426025e-03 2.9029403862e-02 1.4304417350e+02
16.29889848 1.5486200322e+02 -6.4848058392e-03 9.3707635797e-03 -6.4848058392e-03 1.5473820917e+02 2.9278197961e-02 9.3707635797e-03 2.9278197961e-02 1.4304418516e+02
16.45122464 1.5484641809e+02 -6.4477675446e-03 9.4695304855e-03 -6.4477675446e-03 1.5472363214e+02 2.9521236560e-02 9.4695304855e-03 2.9521236560e-02 1.4304419705e+02
16.60355079 1.5483151776e+02 -6.4119750432e-03 9.5656250825e-03 -6.4119750432e-03 1.5470971405e+02 2.9757475901e-02 9.5656250825e-03 2.9757475901e-02 1.4304420918e+02
16.75587695 1.5481738784e+02 -6.3775852623e-03 9.6586744037e-03 -6.3775852623e-03 1.5469653597e+02 2.9985986334e-02 9.6586744037e-03 2.9985986334e-02 1.4304422157e+02
16.90820310 1.5480410267e+02 -6.3447335251e-03 9.7483548528e-03 -6.3447335251e-03 1.5468416815e+02 3.0205962408e-02 9.7483548528e-03 3.0205962408e-02 1.4304423421e+02
17.06052925 1.5479172466e+02 -6.3135325856e-03 9.8343947605e-03 -6.3135325856e-03 1.5467266954e+02 3.0416729093e-02 9.8343947605e-03 3.0416729093e-02 1.4304424713e+02
17.21285541 1.5478030412e+02 -6.2840723050e-03 9.9165754355e-03 -6.2840723050e-03 1.5466208747e+02 3.0617744235e-02 9.9165754355e-03 3.0617744235e-02 1.4304426033e+02
17.36518156 1.5476987928e+02 -6.2564199225e-03 9.9947308142e-03 -6.2564199225e-03 1.5465245785e+02 3.0808597515e-02 9.9947308142e-03 3.0808597515e-02 1.4304427381e+02
17.51750772 1.5476047673e+02 -6.2306208464e-03 1.0068745866e-02 -6.2306208464e-03 1.5464380547e+02 3.0989006309e-02 1.0068745866e-02 3.0989006309e-02 1.4304428758e+02
17.66983387 1.5475211192e+02 -6.2066998817e-03 1.0138553944e-02 -6.2066998817e-03 1.5463614458e+02 3.1158808928e-02 1.0138553944e-02 3.1158808928e-02 1.4304430165e+02
17.82216002 1.5474479008e+02 -6.1846628014e-03 1.0204133297e-02 -6.1846628014e-03 1.5462947971e+02 3.1317955785e-02 1.0204133297e-02 3.1317955785e-02 1.4304431601e+02
17.97448618 1.5473850707e+02 -6.1644981657e-03 1.0265502963e-02 -6.1644981657e-03 1.5462380651e+02 3.1466499026e-02 1.0265502963e-02 3.1466499026e-02 1.4304433066e+02
18.12681233 1.5473325045e+02 -6.1461793003e-03 1.0322718242e-02 -6.1461793003e-03 1.5461911280e+02 3.1604581161e-02 1.0322718242e-02 3.1604581161e-02 1.4304434560e+02
18.27913849 1.5472900056e+02 -6.1296663503e-03 1.0375865971e-02 -6.1296663503e-03 1.5461537955e+02 3.1732423174e-02 1.0375865971e-02 3.1732423174e-02 1.4304436083e+02
18.43146464 1.5472573163e+02 -6.1149083397e-03 1.0425059740e-02 -6.1149083397e-03 1.5461258197e+02 3.1850312556e-02 1.0425059740e-02 3.1850312556e-02 1.4304437635e+02
18.58379079 1.5472341283e+02 -6.1018451741e-03 1.0470435222e-02 -6.1018451741e-03 1.5461069047e+02 3.1958591594e-02 1.0470435222e-02 3.1958591594e-02 1.4304439215e+02
18.73611695 1.5472200929e+02 -6.0904095427e-03 1.0512145706e-02 -6.0904095427e-03 1.5460967172e+02 3.2057646226e-02 1.0512145706e-02 3.2057646226e-02 1.4304440822e+02
18.88844310 1.5472148307e+02 -6.0805286830e-03 1.0550357946e-02 -6.0805286830e-03 1.5460948943e+02 3.2147895650e-02 1.0550357946e-02 3.2147895650e-02 1.4304442456e+02
19.04076926 1.5472179402e+02 -6.0721259855e-03 1.0585248360e-02 -6.0721259855e-03 1.5461010530e+02 3.2229782853e-02 1.0585248360e-02 3.2229782853e-02 1.4304444117e+02
19.19309541 1.5472290056e+02 -6.0651224250e-03 1.0616999627e-02 -6.0651224250e-03 1.5461147968e+02 3.2303766132e-02 1.0616999627e-02 3.2303766132e-02 1.4304445804e+02
