# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
    6    44       0.53866672       3.53767427       2.81088638
    6    45       0.53866672       3.61717256       2.83020049
    6    46       0.53866672       3.69667086       2.83664035
    6    47       0.53866672       3.77616916       2.83378152
    6    48       0.53866672       3.85566746       2.82404967
    6    49       0.53866672       3.93516576       2.81065016
    6    50       0.53866672       4.01466405       2.79577675
    6    51       0.53866672       4.09416235       2.78184179
    6    52       0.53866672       4.17366065       2.77057218
    6    53       0.53866672       4.25315895       2.76315454
    7     0       0.62153852       0.03974915       2.62696138
    7     1       0.62153852       0.11924745       2.63100404
    7     2       0.62153852       0.19874575       2.64258907
    7     3       0.62153852       0.27824404       2.66091151
    7     4       0.62153852       0.35774234       2.68409427
    7     5       0.62153852       0.43724064       2.71015391
    7     6       0.62153852       0.51673894       2.73651033
    7     7       0.62153852       0.59623724       2.76056293
    7     8       0.62153852       0.67573553       2.77950720
    7     9       0.62153852       0.75523383       2.79006939
    7    10       0.62153852       0.83473213       2.78952288
    7    11       0.62153852       0.91423043       2.77421808
    7    12       0.62153852       0.99372873       2.74157866
    7    13       0.62153852       1.07322702       2.68806580
    7    14       0.62153852       1.15272532       2.61080689
    7    15       0.62153852       1.23222362       2.50718766
    7    16       0.62153852       1.31172192       2.37466773
    7    17       0.62153852       1.39122022       2.21213010
    7    18       0.62153852       1.47071852       2.01699957
    7    19       0.62153852       1.55021681       1.79024289
    7    20       0.62153852       1.62971511       1.53485598
    7    21       0.62153852       1.70921341       1.25408973
    7    22       0.62153852       1.78871171       0.96141854
    7    23       0.62153852       1.86821001       0.68186852
    7    24       0.62153852       1.94770830       0.44046324
    7    25       0.62153852       2.02720660       0.25521460
    7    26       0.62153852       2.10670490       0.13863464
    7    27       0.62153852       2.18620320       0.09882089
    7    28       0.62153852       2.26570150       0.13863360
    7    29       0.62153852       2.34519979       0.25521258
    7    30       0.62153852       2.42469809       0.44046032
    7    31       0.62153852       2.50419639       0.68186485
    7    32       0.62153852       2.58369469       0.96141437
    7    33       0.62153852       2.66319299       1.25408536
    7    34       0.62153852       2.74269129       1.53485167
    7    35       0.62153852       2.82218958       1.79023870
    7    36       0.62153852       2.90168788       2.01699554
    7    37       0.62153852       2.98118618       2.21212626
    7    38       0.62153852       3.06068448       2.37466407
    7    39       0.62153852       3.14018278       2.50718420
    7    40       0.62153852       3.21968107       2.61080363
    7    41       0.62153852       3.29917937       2.68806273
    7    42       0.62153852       3.37867767       2.74157579
    7    43       0.62153852       3.45817597       2.77421539
    7    44       0.62153852       3.53767427       2.78952037
    7    45       0.62153852       3.61717256       2.79006708
    7    46       0.62153852       3.69667086       2.77950510
    7    47       0.62153852       3.77616916       2.76056105
    7    48       0.62153852       3.85566746       2.73650869
    7    49       0.62153852       3.93516576       2.71015252
    7    50       0.62153852       4.01466405       2.68409315
    7    51       0.62153852       4.09416235       2.66091065
    7    52       0.62153852       4.17366065       2.64258850
    7    53       0.62153852       4.25315895       2.63100375
    8     0       0.70441033       0.03974915       2.45434280
    8     1       0.70441033       0.11924745       2.46036414
    8     2       0.70441033       0.19874575       2.47745285
    8     3       0.70441033       0.27824404       2.50468398
    8     4       0.70441033       0.35774234       2.53978690
    8     5       0.70441033       0.43724064       2.58020621
    8     6       0.70441033       0.51673894       2.62298308
    8     7       0.70441033       0.59623724       2.66442147
    8     8       0.70441033       0.67573553       2.70173196
    8     9       0.70441033       0.75523383       2.73149279
    8    10       0.70441033       0.83473213       2.75133314
    8    11       0.70441033       0.91423043       2.75801879
    8    12       0.70441033       0.99372873       2.74858244
    8    13       0.70441033       1.07322702       2.72087857
    8    14       0.70441033       1.15272532       2.67241418
    8    15       0.70441033       1.23222362       2.60151448
    8    16       0.70441033       1.31172192       2.50641508
    8    17       0.70441033       1.39122022       2.38712656
    8    18       0.70441033       1.47071852       2.24446229
    8    19       0.70441033       1.55021681       2.07843218
    8    20       0.70441033       1.62971511       1.89250069
    8    21       0.70441033       1.70921341       1.69330283
    8    22       0.70441033       1.78871171       1.48811697
    8    23       0.70441033       1.86821001       1.28786056
    8    24       0.70441033       1.94770830       1.10848732
    8    25       0.70441033       2.02720660       0.96719173
    8    26       0.70441033       2.10670490       0.87723669
    8    27       0.70441033       2.18620320       0.84636121
    8    28       0.70441033       2.26570150       0.87723576
    8    29       0.70441033       2.34519979       0.96718993
    8    30       0.70441033       2.42469809       1.10848478
    8    31       0.70441033       2.50419639       1.28785745
    8    32       0.70441033       2.58369469       1.48811350
    8    33       0.70441033       2.66319299       1.69329918
    8    34       0.70441033       2.74269129       1.89249694
    8    35       0.70441033       2.82218958       2.07842842
    8    36       0.70441033       2.90168788       2.24445858
    8    37       0.70441033       2.98118618       2.38712293
    8    38       0.70441033       3.06068448       2.50641156
    8    39       0.70441033       3.14018278       2.60151109
    8    40       0.70441033       3.21968107       2.67241092
    8    41       0.70441033       3.29917937       2.72087546
    8    42       0.70441033       3.37867767       2.74857949
    8    43       0.70441033       3.45817597       2.75801599
    8    44       0.70441033       3.53767427       2.75133051
    8    45       0.70441033       3.61717256       2.73149035
    8    46       0.70441033       3.69667086       2.70172973
    8    47       0.70441033       3.77616916       2.66441949
    8    48       0.70441033       3.85566746       2.62298133
    8    49       0.70441033       3.93516576       2.58020474
    8    50       0.70441033       4.01466405       2.53978570
    8    51       0.70441033       4.09416235       2.50468308
    8    52       0.70441033       4.17366065       2.47745225
    8    53       0.70441033       4.25315895       2.46036384
    9     0       0.78728213       0.03974915       2.23293976
    9     1       0.78728213       0.11924745       2.24130598
    9     2       0.78728213       0.19874575       2.26570017
    9     3       0.78728213       0.27824404       2.30444036
    9     4       0.78728213       0.35774234       2.35473129
    9     5       0.78728213       0.43724064       2.41307331
    9     6       0.78728213       0.51673894       2.47585359
    9     7       0.78728213       0.59623724       2.53912556
    9     8       0.78728213       0.67573553       2.59902984
    9     9       0.78728213       0.75523383       2.65171981
    9    10       0.78728213       0.83473213       2.69396656
    9    11       0.78728213       0.91423043       2.72371679
    9    12       0.78728213       0.99372873       2.73857123
    9    13       0.78728213       1.07322702       2.73629690
    9    14       0.78728213       1.15272532       2.71523447
    9    15       0.78728213       1.23222362       2.67434198
    9    16       0.78728213       1.31172192       2.61315344
    9    17       0.78728213       1.39122022       2.53115268
    9    18       0.78728213       1.47071852       2.43005847
    9    19       0.78728213       1.55021681       2.31256060
    9    20       0.78728213       1.62971511       2.18108930
    9    21       0.78728213       1.70921341       2.04004066
    9    22       0.78728213       1.78871171       1.89670629
    9    23       0.78728213       1.86821001       1.75988462
    9    24       0.78728213       1.94770830       1.63861895
    9    25       0.78728213       2.02720660       1.54251409
    9    26       0.78728213       2.10670490       1.48056656
    9    27       0.78728213       2.18620320       1.45915329
    9    28       0.78728213       2.26570150       1.48056580
    9    29       0.78728213       2.34519979       1.54251264
    9    30       0.78728213       2.42469809       1.63861689
    9    31       0.78728213       2.50419639       1.75988207
    9    32       0.78728213       2.58369469       1.89670338
    9    33       0.78728213       2.66319299       2.04003748
    9    34       0.78728213       2.74269129       2.18108596
    9    35       0.78728213       2.82218958       2.31255718
    9    36       0.78728213       2.90168788       2.43005501
    9    37       0.78728213       2.98118618       2.53114922
    9    38       0.78728213       3.06068448       2.61315003
    9    39       0.78728213       3.14018278       2.67433864
    9    40       0.78728213       3.21968107       2.71523121
    9    41       0.78728213       3.29917937       2.73629376
    9    42       0.78728213       3.37867767       2.73856820
    9    43       0.78728213       3.45817597       2.72371390
    9    44       0.78728213       3.53767427       2.69396383
    9    45       0.78728213       3.61717256       2.65171728
    9    46       0.78728213       3.69667086       2.59902753
    9    47       0.78728213       3.77616916       2.53912349
    9    48       0.78728213       3.85566746       2.47585179
    9    49       0.78728213       3.93516576       2.41307179
    9    50       0.78728213       4.01466405       2.35473007
    9    51       0.78728213       4.09416235       2.30443944
    9    52       0.78728213       4.17366065       2.26569956
    9    53       0.78728213       4.25315895       2.24130568
   10     0       0.87015393       0.03974915       1.94592789
   10     1       0.87015393       0.11924745       1.95782019
   10     2       0.87015393       0.19874575       1.99277933
   10     3       0.87015393       0.27824404       2.04772260
   10     4       0.87015393       0.35774234       2.11871329
   10     5       0.87015393       0.43724064       2.20101991
   10     6       0.87015393       0.51673894       2.28942623
   10     7       0.87015393       0.59623724       2.37930576
   10     8       0.87015393       0.67573553       2.46589560
   10     9       0.87015393       0.75523383       2.54566669
   10    10       0.87015393       0.83473213       2.61469560
   10    11       0.87015393       0.91423043       2.66996240
   10    12       0.87015393       0.99372873       2.70989980
   10    13       0.87015393       1.07322702       2.73320801
   10    14       0.87015393       1.15272532       2.73888345
   10    15       0.87015393       1.23222362       2.72578396
   10    16       0.87015393       1.31172192       2.69430784
   10    17       0.87015393       1.39122022       2.64514235
   10    18       0.87015393       1.47071852       2.57926696
   10    19       0.87015393       1.55021681       2.49920992
   10    20       0.87015393       1.62971511       2.40876399
   10    21       0.87015393       1.70921341       2.31210968
   10    22       0.87015393       1.78871171       2.21384053
   10    23       0.87015393       1.86821001       2.11980448
   10    24       0.87015393       1.94770830       2.03705361
   10    25       0.87015393       2.02720660       1.97223919
   10    26       0.87015393       2.10670490       1.93083076
   10    27       0.87015393       2.18620320       1.91665142
   10    28       0.87015393       2.26570150       1.93083014
   10    29       0.87015393       2.34519979       1.97223798
   10    30       0.87015393       2.42469809       2.03705187
   10    31       0.87015393       2.50419639       2.11980230
   10    32       0.87015393       2.58369469       2.21383797
   10    33       0.87015393       2.66319299       2.31210685
   10    34       0.87015393       2.74269129       2.40876095
   10    35       0.87015393       2.82218958       2.49920673
   10    36       0.87015393       2.90168788       2.57926369
   10    37       0.87015393       2.98118618       2.64513904
   10    38       0.87015393       3.06068448       2.69430450
   10    39       0.87015393       3.14018278       2.72578065
   10    40       0.87015393       3.21968107       2.73888018
   10    41       0.87015393       3.29917937       2.73320481
   10    42       0.87015393       3.37867767       2.70989670
   10    43       0.87015393       3.45817597       2.66995943
