# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
   14    19       1.35488955       0.34510823       0.33523763
   14    20       1.39473925       0.41412988      -0.35204972
   14    21       1.43458894       0.48315153      -1.27600266
   14    22       1.47443863       0.55217318      -2.39065146
   14    23       1.51428832       0.62119482      -3.58651410
   14    24       1.55413802       0.69021647      -4.71857580
   14    25       1.59398771       0.75923812      -5.64137531
   14    26       1.63383740       0.82825976      -6.24257308
   14    27       1.67368709       0.89728141      -6.45183202
   14    28       1.71353679       0.96630306      -6.24257308
   14    29       1.75338648       1.03532470      -5.64137531
   14    30       1.79323617       1.10434635      -4.71857581
   14    31       1.83308587       1.17336800      -3.58651411
   14    32       1.87293556       1.24238964      -2.39065147
   14    33       1.91278525       1.31141129      -1.27600266
   14    34       1.95263494       1.38043294      -0.35204973
   14    35       1.99248464       1.44945459       0.33523763
   14    36       2.03233433       1.51847623       0.81251736
   14    37       2.07218402       1.58749788       1.13722178
   14    38       2.11203372       1.65651953       1.35202968
   14    39       2.15188341       1.72554117       1.48627720
   15     0       0.63759508      -1.03532470       1.42390919
   15     1       0.67744478      -0.96630306       1.44032574
   15     2       0.71729447      -0.89728141       1.41605692
   15     3       0.75714416      -0.82825976       1.36452729
   15     4       0.79699385      -0.75923812       1.29974046
   15     5       0.83684355      -0.69021647       1.23543247
   15     6       0.87669324      -0.62119482       1.18429641
   15     7       0.91654293      -0.55217318       1.15608020
   15     8       0.95639263      -0.48315153       1.15608020
   15     9       0.99624232      -0.41412988       1.18429642
   15    10       1.03609201      -0.34510823       1.23543247
   15    11       1.07594170      -0.27608659       1.29974046
   15    12       1.11579140      -0.20706494       1.36452729
   15    13       1.15564109      -0.13804329       1.41605692
   15    14       1.19549078      -0.06902165       1.44032574
   15    15       1.23534047       0.00000000       1.42390919
   15    16       1.27519017       0.06902165       1.35273462
   15    17       1.31503986       0.13804329       1.21039958
   15    18       1.35488955       0.20706494       0.97388125
   15    19       1.39473925       0.27608659       0.61175525
   15    20       1.43458894       0.34510823       0.07682868
   15    21       1.47443863       0.41412988      -0.67867072
   15    22       1.51428832       0.48315153      -1.65046126
   15    23       1.55413802       0.55217318      -2.76378178
   15    24       1.59398771       0.62119482      -3.89390620
   15    25       1.63383740       0.69021647      -4.89642724
   15    26       1.67368709       0.75923812      -5.64137531
   15    27       1.71353679       0.82825976      -6.03753805
   15    28       1.75338648       0.89728141      -6.03753806
   15    29       1.79323617       0.96630306      -5.64137531
   15    30       1.83308587       1.03532470      -4.89642725
   15    31       1.87293556       1.10434635      -3.89390620
   15    32       1.91278525       1.17336800      -2.76378178
   15    33       1.95263494       1.24238964      -1.65046127
   15    34       1.99248464       1.31141129      -0.67867072
   15    35       2.03233433       1.38043294       0.07682868
   15    36       2.07218402       1.44945459       0.61175525
   15    37       2.11203372       1.51847623       0.97388125
   15    38       2.15188341       1.58749788       1.21039958
   15    39       2.19173310       1.65651953       1.35273462
   16     0       0.67744478      -1.10434635       1.29491238
   16     1       0.71729447      -1.03532470       1.29375557
   16     2       0.75714416      -0.96630306       1.24125589
   16     3       0.79699385      -0.89728141       1.15224928
   16     4       0.83684355      -0.82825976       1.04321750
   16     5       0.87669324      -0.75923812       0.93172776
   16     6       0.91654293      -0.69021647       0.83551078
   16     7       0.95639263      -0.62119482       0.77044216
   16     8       0.99624232      -0.55217318       0.74745679
   16     9       1.03609201      -0.48315153       0.77044216
   16    10       1.07594170      -0.41412988       0.83551078
   16    11       1.11579140      -0.34510823       0.93172776
   16    12       1.15564109      -0.27608659       1.04321750
   16    13       1.19549078      -0.20706494       1.15224928
   16    14       1.23534047      -0.13804329       1.24125589
   16    15       1.27519017      -0.06902165       1.29375557
   16    16       1.31503986       0.00000000       1.29491238
   16    17       1.35488955       0.06902165       1.23062354
   16    18       1.39473925       0.13804329       1.08430493
   16    19       1.43458894       0.20706494       0.83298098
   16    20       1.47443863       0.27608659       0.44554214
   16    21       1.51428832       0.34510823      -0.12231698
   16    22       1.55413802       0.41412988      -0.89932675
   16    23       1.59398771       0.48315153      -1.85411657
   16    24       1.63383740       0.55217318      -2.89479860
   16    25       1.67368709       0.62119482      -3.89390620
   16    26       1.71353679       0.69021647      -4.71857580
   16    27       1.75338648       0.75923812      -5.25929773
   16    28       1.79323617       0.82825976      -5.44725806
   16    29       1.83308587       0.89728141      -5.25929773
   16    30       1.87293556       0.96630306      -4.71857580
   16    31       1.91278525       1.03532470      -3.89390620
   16    32       1.95263494       1.10434635      -2.89479860
   16    33       1.99248464       1.17336800      -1.85411657
   16    34       2.03233433       1.24238964      -0.89932675
   16    35       2.07218402       1.31141129      -0.12231698
   16    36       2.11203372       1.38043294       0.44554213
   16    37       2.15188341       1.44945459       0.83298098
   16    38       2.19173310       1.51847623       1.08430493
   16    39       2.23158279       1.58749788       1.23062354
   17     0       0.71729447      -1.17336800       1.18182740
   17     1       0.75714416      -1.10434635       1.15895087
   17     2       0.79699385      -1.03532470       1.07270839
   17     3       0.83684355      -0.96630306       0.93787282
   17     4       0.87669324      -0.89728141       0.77202542
   17     5       0.91654293      -0.82825976       0.59604614
   17     6       0.95639263      -0.75923812       0.43375032
   17     7       0.99624232      -0.69021647       0.30905676
   17     8       1.03609201      -0.62119482       0.24132353
   17     9       1.07594170      -0.55217318       0.24132353
   17    10       1.11579140      -0.48315153       0.30905676
   17    11       1.15564109      -0.41412988       0.43375032
   17    12       1.19549078      -0.34510823       0.59604614
   17    13       1.23534047      -0.27608659       0.77202542
   17    14       1.27519017      -0.20706494       0.93787282
   17    15       1.31503986      -0.13804329       1.07270839
   17    16       1.35488955      -0.06902165       1.15895087
   17    17       1.39473925       0.00000000       1.18182740
   17    18       1.43458894       0.06902165       1.12849257
   17    19       1.47443863       0.13804329       0.98412138
   17    20       1.51428832       0.20706494       0.72861629
   17    21       1.55413802       0.27608659       0.33490692
   17    22       1.59398771       0.34510823      -0.23115031
   17    23       1.63383740       0.41412988      -0.97736880
   17    24       1.67368709       0.48315153      -1.85411657
   17    25       1.71353679       0.55217318      -2.76378178
   17    26       1.75338648       0.62119482      -3.58651410
   17    27       1.79323617       0.69021647      -4.20781078
   17    28       1.83308587       0.75923812      -4.54116128
   17    29       1.87293556       0.82825976      -4.54116128
   17    30       1.91278525       0.89728141      -4.20781079
   17    31       1.95263494       0.96630306      -3.58651411
   17    32       1.99248464       1.03532470      -2.76378178
   17    33       2.03233433       1.10434635      -1.85411657
   17    34       2.07218402       1.17336800      -0.97736881
   17    35       2.11203372       1.24238964      -0.23115031
   17    36       2.15188341       1.31141129       0.33490692
   17    37       2.19173310       1.38043294       0.72861629
   17    38       2.23158279       1.44945459       0.98412138
   17    39       2.27143249       1.51847623       1.12849257
   18     0       0.75714416      -1.24238964       1.09319685
   18     1       0.79699385      -1.17336800       1.04585408
   18     2       0.83684355      -1.10434635       0.92248511
   18     3       0.87669324      -1.03532470       0.73570359
   18     4       0.91654293      -0.96630306       0.50199667
   18     5       0.95639263      -0.89728141       0.24480324
   18     6       0.99624232      -0.82825976      -0.00550458
   18     7       1.03609201      -0.75923812      -0.21532837
   18     8       1.07594170      -0.69021647      -0.35489174
   18     9       1.11579140      -0.62119482      -0.40376689
   18    10       1.15564109      -0.55217318      -0.35489174
   18    11       1.19549078      -0.48315153      -0.21532837
   18    12       1.23534047      -0.41412988      -0.00550458
   18    13       1.27519017      -0.34510823       0.24480324
   18    14       1.31503986      -0.27608659       0.50199667
   18    15       1.35488955      -0.20706494       0.73570360
   18    16       1.39473925      -0.13804329       0.92248511
   18    17       1.43458894      -0.06902165       1.04585408
   18    18       1.47443863       0.00000000       1.09319685
   18    19       1.51428832       0.06902165       1.05469231
   18    20       1.55413802       0.13804329       0.91938826
   18    21       1.59398771       0.20706494       0.67286925
   18    22       1.63383740       0.27608659       0.29599764
   18    23       1.67368709       0.34510823      -0.23115031
   18    24       1.71353679       0.41412988      -0.89932675
   18    25       1.75338648       0.48315153      -1.65046126
   18    26       1.79323617       0.55217318      -2.39065146
   18    27       1.83308587       0.62119482      -3.01505987
   18    28       1.87293556       0.69021647      -3.43131288
   18    29       1.91278525       0.75923812      -3.57732420
   18    30       1.95263494       0.82825976      -3.43131288
   18    31       1.99248464       0.89728141      -3.01505987
   18    32       2.03233433       0.96630306      -2.39065146
   18    33       2.07218402       1.03532470      -1.65046126
   18    34       2.11203372       1.10434635      -0.89932675
   18    35       2.15188341       1.17336800      -0.23115031
   18    36       2.19173310       1.24238964       0.29599764
   18    37       2.23158279       1.31141129       0.67286925
   18    38       2.27143249       1.38043294       0.91938826
   18    39       2.31128218       1.44945459       1.05469231
   19     0       0.79699385      -1.31141129       1.03653586
   19     1       0.83684355      -1.24238964       0.96399572
   19     2       0.87669324      -1.17336800       0.80326329
   19     3       0.91654293      -1.10434635       0.56239041
   19     4       0.95639263      -1.03532470       0.25451904
   19     5       0.99624232      -0.96630306      -0.09561211
   19     6       1.03609201      -0.89728141      -0.45121710
   19     7       1.07594170      -0.82825976      -0.76881606
   19     8       1.11579140      -0.75923812      -1.00712647
   19     9       1.15564109      -0.69021647      -1.13462214
   19    10       1.19549078      -0.62119482      -1.13462214
   19    11       1.23534047      -0.55217318      -1.00712647
   19    12       1.27519017      -0.48315153      -0.76881605
   19    13       1.31503986      -0.41412988      -0.45121710
   19    14       1.35488955      -0.34510823      -0.09561211
   19    15       1.39473925      -0.27608659       0.25451904
   19    16       1.43458894      -0.20706494       0.56239041
   19    17       1.47443863      -0.13804329       0.80326329
   19    18       1.51428832      -0.06902165       0.96399572
   19    19       1.55413802       0.00000000       1.03653586
   19    20       1.59398771       0.06902165       1.01594544
   19    21       1.63383740       0.13804329       0.89695977
   19    22       1.67368709       0.20706494       0.67286925
   19    23       1.71353679       0.27608659       0.33490692
   19    24       1.75338648       0.34510823      -0.12231698
   19    25       1.79323617       0.41412988      -0.67867072
   19    26       1.83308587       0.48315153      -1.27600266
   19    27       1.87293556       0.55217318      -1.83167904
   19    28       1.91278525       0.62119482      -2.26033569
   19    29       1.95263494       0.69021647      -2.49357116
   19    30       1.99248464       0.75923812      -2.49357116
   19    31       2.03233433       0.82825976      -2.26033569
   19    32       2.07218402       0.89728141      -1.83167904
   19    33       2.11203372       0.96630306      -1.27600266
   19    34       2.15188341       1.03532470      -0.67867072
   19    35       2.19173310       1.10434635      -0.12231698
   19    36       2.23158279       1.17336800       0.33490692
   19    37       2.27143249       1.24238964       0.67286925
   19    38       2.31128218       1.31141129       0.89695977
   19    39       2.35113187       1.38043294       1.01594544
   20     0       0.83684355      -1.38043294       1.01702867
   20     1       0.87669324      -1.31141129       0.92092400
   20     2       0.91654293      -1.24238964       0.72642061
   20     3       0.95639263      -1.17336800       0.43485629
   20     4       0.99624232      -1.10434635       0.05408382
   20     5       1.03609201      -1.03532470      -0.39205269
   20     6       1.07594170      -0.96630306      -0.86148480
   20     7       1.11579140      -0.89728141      -1.30139598
   20     8       1.15564109      -0.82825976      -1.65891184
   20     9       1.19549078      -0.75923812      -1.89153614
   20    10       1.23534047      -0.69021647      -1.97210121
   20    11       1.27519017      -0.62119482      -1.89153614
   20    12       1.31503986      -0.55217318      -1.65891184
   20    13       1.35488955      -0.48315153      -1.30139598
   20    14       1.39473925      -0.41412988      -0.86148480
   20    15       1.43458894      -0.34510823      -0.39205269
   20    16       1.47443863      -0.27608659       0.05408383
   20    17       1.51428832      -0.20706494       0.43485629
   20    18       1.55413802      -0.13804329       0.72642061
   20    19       1.59398771      -0.06902165       0.92092401
   20    20       1.63383740       0.00000000       1.01702867
   20    21       1.67368709       0.06902165       1.01594544
   20    22       1.71353679       0.13804329       0.91938826
   20    23       1.75338648       0.20706494       0.72861629
   20    24       1.79323617       0.27608659       0.44554214
   20    25       1.83308587       0.34510823       0.07682868
   20    26       1.87293556       0.41412988      -0.35204972
   20    27       1.91278525       0.48315153      -0.78948541
   20    28       1.95263494       0.55217318      -1.16896019
   20    29       1.99248464       0.62119482      -1.42676191
   20    30       2.03233433       0.69021647      -1.51813555
   20    31       2.07218402       0.75923812      -1.42676191
   20    32       2.11203372       0.82825976      -1.16896019
   20    33       2.15188341       0.89728141      -0.78948542
   20    34       2.19173310       0.96630306      -0.35204972
   20    35       2.23158279       1.03532470       0.07682868
   20    36       2.27143249       1.10434635       0.44554213
   20    37       2.31128218       1.17336800       0.72861629
   20    38       2.35113187       1.24238964       0.91938826
   20    39       2.39098156       1.31141129       1.01594544
   21     0       0.87669324      -1.44945459       1.03653586
   21     1       0.91654293      -1.38043294       0.92092400
   21     2       0.95639263      -1.31141129       0.69987154
   21     3       0.99624232      -1.24238964       0.36713027
   21     4       1.03609201      -1.17336800      -0.07682055
   21     5       1.07594170      -1.10434635      -0.61162841
   21     6       1.11579140      -1.03532470      -1.19243107
   21     7       1.15564109      -0.96630306      -1.75819120
   21     8       1.19549078      -0.89728141      -2.24565086
   21     9       1.23534047      -0.82825976      -2.60201854
   21    10       1.27519017      -0.75923812      -2.78995622
   21    11       1.31503986      -0.69021647      -2.78995622
   21    12       1.35488955      -0.62119482      -2.60201854
   21    13       1.39473925      -0.55217318      -2.24565086
   21    14       1.43458894      -0.48315153      -1.75819120
   21    15       1.47443863      -0.41412988      -1.19243107
   21    16       1.51428832      -0.34510823      -0.61162840
   21    17       1.55413802      -0.27608659      -0.07682055
   21    18       1.59398771      -0.20706494       0.36713028
   21    19       1.63383740      -0.13804329       0.69987154
   21    20       1.67368709      -0.06902165       0.92092401
   21    21       1.71353679       0.00000000       1.03653586
   21    22       1.75338648       0.06902165       1.05469231
   21    23       1.79323617       0.13804329       0.98412138
   21    24       1.83308587       0.20706494       0.83298098
   21    25       1.87293556       0.27608659       0.61175525
   21    26       1.91278525       0.34510823       0.33523763
   21    27       1.95263494       0.41412988       0.03017527
   21    28       1.99248464       0.48315153      -0.26205659
   21    29       2.03233433       0.55217318      -0.49299187
   21    30       2.07218402       0.62119482      -0.62062613
   21    31       2.11203372       0.69021647      -0.62062613
   21    32       2.15188341       0.75923812      -0.49299187
   21    33       2.19173310       0.82825976      -0.26205659
   21    34       2.23158279       0.89728141       0.03017527
   21    35       2.27143249       0.96630306       0.33523763
   21    36       2.31128218       1.03532470       0.61175525
   21    37       2.35113187       1.10434635       0.83298098
   21    38       2.39098156       1.17336800       0.98412138
   21    39       2.43083126       1.24238964       1.05469231
   22     0       0.91654293      -1.51847623       1.09319685
   22     1       0.95639263      -1.44945459       0.96399572
   22     2       0.99624232      -1.38043294       0.72642061
   22     3       1.03609201      -1.31141129       0.36713027
   22     4       1.07594170      -1.24238964      -0.12234623
   22     5       1.11579140      -1.17336800      -0.72843661
   22     6       1.15564109      -1.10434635      -1.40710928
   22     7       1.19549078      -1.03532470      -2.09132986
   22     8       1.23534047      -0.96630306      -2.70949680
   22     9       1.27519017      -0.89728141      -3.20010341
   22    10       1.31503986      -0.82825976      -3.51550634
   22    11       1.35488955      -0.75923812      -3.62431751
   22    12       1.39473925      -0.69021647      -3.51550634
   22    13       1.43458894      -0.62119482      -3.20010341
   22    14       1.47443863      -0.55217318      -2.70949680
   22    15       1.51428832      -0.48315153      -2.09132986
   22    16       1.55413802      -0.41412988      -1.40710927
   22    17       1.59398771      -0.34510823      -0.72843660
   22    18       1.63383740      -0.27608659      -0.12234622
   22    19       1.67368709      -0.20706494       0.36713028
   22    20       1.71353679      -0.13804329       0.72642061
   22    21       1.75338648      -0.06902165       0.96399572
   22    22       1.79323617       0.00000000       1.09319685
   22    23       1.83308587       0.06902165       1.12849257
   22    24       1.87293556       0.13804329       1.08430493
   22    25       1.91278525       0.20706494       0.97388125
   22    26       1.95263494       0.27608659       0.81251736
   22    27       1.99248464       0.34510823       0.61905798
   22    28       2.03233433       0.41412988       0.41847272
   22    29       2.07218402       0.48315153       0.24138328
   22    30       2.11203372       0.55217318       0.11923074
   22    31       2.15188341       0.62119482       0.07554426
   22    32       2.19173310       0.69021647       0.11923074
   22    33       2.23158279       0.75923812       0.24138328
   22    34       2.27143249       0.82825976       0.41847272
   22    35       2.31128218       0.89728141       0.61905798
   22    36       2.35113187       0.96630306       0.81251736
   22    37       2.39098156       1.03532470       0.97388125
   22    38       2.43083126       1.10434635       1.08430493
   22    39       2.47068095       1.17336800       1.12849257
   23     0       0.95639263      -1.58749788       1.18182740
   23     1       0.99624232      -1.51847623       1.04585408
   23     2       1.03609201      -1.44945459       0.80326329
   23     3       1.07594170      -1.38043294       0.43485629
   23     4       1.11579140      -1.31141129      -0.07682055
   23     5       1.15564109      -1.24238964      -0.72843661
   23     6       1.19549078      -1.17336800      -1.48139313
   23     7       1.23534047      -1.10434635      -2.26671075
   23     8       1.27519017      -1.03532470      -3.00652419
   23     9       1.31503986      -0.96630306      -3.63240785
   23    10       1.35488955      -0.89728141      -4.08701962
   23    11       1.39473925      -0.82825976      -4.32648623
   23    12       1.43458894      -0.75923812      -4.32648623
   23    13       1.47443863      -0.69021647      -4.08701961
   23    14       1.51428832      -0.62119482      -3.63240785
   23    15       1.55413802      -0.55217318      -3.00652419
   23    16       1.59398771      -0.48315153      -2.26671074
   23    17       1.63383740      -0.41412988      -1.48139312
   23    18       1.67368709      -0.34510823      -0.72843660
   23    19       1.71353679      -0.27608659      -0.07682055
   23    20       1.75338648      -0.20706494       0.43485629
   23    21       1.79323617      -0.13804329       0.80326329
   23    22       1.83308587      -0.06902165       1.04585408
   23    23       1.87293556       0.00000000       1.18182740
   23    24       1.91278525       0.06902165       1.23062354
   23    25       1.95263494       0.13804329       1.21039958
   23    26       1.99248464       0.20706494       1.13722178
   23    27       2.03233433       0.27608659       1.02778994
   23    28       2.07218402       0.34510823       0.90107590
   23    29       2.11203372       0.41412988       0.77820966
   23    30       2.15188341       0.48315153       0.68060520
   23    31       2.19173310       0.55217318       0.62648269
   23    32       2.23158279       0.62119482       0.62648269
   23    33       2.27143249       0.69021647       0.68060520
   23    34       2.31128218       0.75923812       0.77820966
   23    35       2.35113187       0.82825976       0.90107590
   23    36       2.39098156       0.89728141       1.02778994
   23    37       2.43083126       0.96630306       1.13722178
   23    38       2.47068095       1.03532470       1.21039958
   23    39       2.51053064       1.10434635       1.23062354
   24     0       0.99624232      -1.65651953       1.29491238
   24     1       1.03609201      -1.58749788       1.15895087
   24     2       1.07594170      -1.51847623       0.92248511
   24     3       1.11579140      -1.44945459       0.56239041
   24     4       1.15564109      -1.38043294       0.05408382
   24     5       1.19549078      -1.31141129      -0.61162841
   24     6       1.23534047      -1.24238964      -1.40710928
   24     7       1.27519017      -1.17336800      -2.26671075
   24     8       1.31503986      -1.10434635      -3.10876691
   24     9       1.35488955      -1.03532470      -3.85933641
   24    10       1.39473925      -0.96630306      -4.45341954
   24    11       1.43458894      -0.89728141      -4.83594545
   24    12       1.47443863      -0.82825976      -4.96826580
   24    13       1.51428832      -0.75923812      -4.83594545
   24    14       1.55413802      -0.69021647      -4.45341954
   24    15       1.59398771      -0.62119482      -3.85933641
   24    16       1.63383740      -0.55217318      -3.10876691
   24    17       1.67368709      -0.48315153      -2.26671074
   24    18       1.71353679      -0.41412988      -1.40710927
   24    19       1.75338648      -0.34510823      -0.61162840
   24    20       1.79323617      -0.27608659       0.05408383
   24    21       1.83308587      -0.20706494       0.56239041
   24    22       1.87293556      -0.13804329       0.92248511
   24    23       1.91278525      -0.06902165       1.15895087
   24    24       1.95263494       0.00000000       1.29491238
   24    25       1.99248464       0.06902165       1.35273462
   24    26       2.03233433       0.13804329       1.35202968
   24    27       2.07218402       0.20706494       1.30963059
   24    28       2.11203372       0.27608659       1.24152127
   24    29       2.15188341       0.34510823       1.16428798
   24    30       2.19173310       0.41412988       1.09435021
   24    31       2.23158279       0.48315153       1.04580168
   24    32       2.27143249       0.55217318       1.02844262
   24    33       2.31128218       0.62119482       1.04580168
   24    34       2.35113187       0.69021647       1.09435021
   24    35       2.39098156       0.75923812       1.16428798
   24    36       2.43083126       0.82825976       1.24152127
   24    37       2.47068095       0.89728141       1.30963059
   24    38       2.51053064       0.96630306       1.35202968
   24    39       2.55038034       1.03532470       1.35273462
   25     0       1.03609201      -1.72554117       1.42390919
   25     1       1.07594170      -1.65651953       1.29375557
   25     2       1.11579140      -1.58749788       1.07270839
   25     3       1.15564109      -1.51847623       0.73570359
   25     4       1.19549078      -1.44945459       0.25451903
   25     5       1.23534047      -1.38043294      -0.39205270
   25     6       1.27519017      -1.31141129      -1.19243107
   25     7       1.31503986      -1.24238964      -2.09132986
   25     8       1.35488955      -1.17336800      -3.00652419
   25     9       1.39473925      -1.10434635      -3.85933641
   25    10       1.43458894      -1.03532470      -4.57976283
   25    11       1.47443863      -0.96630306      -5.10474827
   25    12       1.51428832      -0.89728141      -5.38282574
   25    13       1.55413802      -0.82825976      -5.38282574
   25    14       1.59398771      -0.75923812      -5.10474827
   25    15       1.63383740      -0.69021647      -4.57976283
   25    16       1.67368709      -0.62119482      -3.85933641
   25    17       1.71353679      -0.55217318      -3.00652419
   25    18       1.75338648      -0.48315153      -2.09132986
   25    19       1.79323617      -0.41412988      -1.19243107
   25    20       1.83308587      -0.34510823      -0.39205269
   25    21       1.87293556      -0.27608659       0.25451904
   25    22       1.91278525      -0.20706494       0.73570360
   25    23       1.95263494      -0.13804329       1.07270839
   25    24       1.99248464      -0.06902165       1.29375557
   25    25       2.03233433       0.00000000       1.42390919
   25    26       2.07218402       0.06902165       1.48627720
   25    27       2.11203372       0.13804329       1.49976797
   25    28       2.15188341       0.20706494       1.48048964
   25    29       2.19173310       0.27608659       1.44267769
   25    30       2.23158279       0.34510823       1.39987532
   25    31       2.27143249       0.41412988       1.36383591
   25    32       2.31128218       0.48315153       1.34343409
   25    33       2.35113187       0.55217318       1.34343409
   25    34       2.39098156       0.62119482       1.36383591
   25    35       2.43083126       0.69021647       1.39987532
   25    36       2.47068095       0.75923812       1.44267769
   25    37       2.51053064       0.82825976       1.48048964
   25    38       2.55038034       0.89728141       1.49976797
   25    39       2.59023003       0.96630306       1.48627720
   26     0       1.07594170      -1.79456282       1.56051794
   26     1       1.11579140      -1.72554117       1.44032574
   26     2       1.15564109      -1.65651953       1.24125589
   26     3       1.19549078      -1.58749788       0.93787282
   26     4       1.23534047      -1.51847623       0.50199667
   26     5       1.27519017      -1.44945459      -0.09561211
   26     6       1.31503986      -1.38043294      -0.86148480
   26     7       1.35488955      -1.31141129      -1.75819120
   26     8       1.39473925      -1.24238964      -2.70949680
   26     9       1.43458894      -1.17336800      -3.63240785
   26    10       1.47443863      -1.10434635      -4.45341954
   26    11       1.51428832      -1.03532470      -5.10474827
   26    12       1.55413802      -0.96630306      -5.52661876
   26    13       1.59398771      -0.89728141      -5.67306054
   26    14       1.63383740      -0.82825976      -5.52661876
   26    15       1.67368709      -0.75923812      -5.10474827
   26    16       1.71353679      -0.69021647      -4.45341954
   26    17       1.75338648      -0.62119482      -3.63240785
   26    18       1.79323617      -0.55217318      -2.70949680
   26    19       1.83308587      -0.48315153      -1.75819120
   26    20       1.87293556      -0.41412988      -0.86148480
   26    21       1.91278525      -0.34510823      -0.09561211
   26    22       1.95263494      -0.27608659       0.50199667
   26    23       1.99248464      -0.20706494       0.93787282
   26    24       2.03233433      -0.13804329       1.24125589
   26    25       2.07218402      -0.06902165       1.44032574
   26    26       2.11203372       0.00000000       1.56051794
   26    27       2.15188341       0.06902165       1.62343848
   26    28       2.19173310       0.13804329       1.64609804
   26    29       2.23158279       0.20706494       1.64265574
   26    30       2.27143249       0.27608659       1.62528339
   26    31       2.31128218       0.34510823       1.60461377
   26    32       2.35113187       0.41412988       1.58872762
   26    33       2.39098156       0.48315153       1.58288562
   26    34       2.43083126       0.55217318       1.58872762
   26    35       2.47068095       0.62119482       1.60461377
   26    36       2.51053064       0.69021647       1.62528339
   26    37       2.55038034       0.75923812       1.64265574
   26    38       2.59023003       0.82825976       1.64609804
   26    39       2.63007972       0.89728141       1.62343848
   27     0       1.11579140      -1.86358447       1.69756937
   27     1       1.15564109      -1.79456282       1.58985432
   27     2       1.19549078      -1.72554117       1.41605692
   27     3       1.23534047      -1.65651953       1.15224928
   27     4       1.27519017      -1.58749788       0.77202542
   27     5       1.31503986      -1.51847623       0.24480324
   27     6       1.35488955      -1.44945459      -0.45121710
   27     7       1.39473925      -1.38043294      -1.30139598
   27     8       1.43458894      -1.31141129      -2.24565086
   27     9       1.47443863      -1.24238964      -3.20010342
   27    10       1.51428832      -1.17336800      -4.08701962
   27    11       1.55413802      -1.10434635      -4.83594545
   27    12       1.59398771      -1.03532470      -5.38282574
   27    13       1.63383740      -0.96630306      -5.67306054
   27    14       1.67368709      -0.89728141      -5.67306054
   27    15       1.71353679      -0.82825976      -5.38282574
   27    16       1.75338648      -0.75923812      -4.83594545
   27    17       1.79323617      -0.69021647      -4.08701961
   27    18       1.83308587      -0.62119482      -3.20010341
   27    19       1.87293556      -0.55217318      -2.24565086
   27    20       1.91278525      -0.48315153      -1.30139598
   27    21       1.95263494      -0.41412988      -0.45121710
   27    22       1.99248464      -0.34510823       0.24480324
   27    23       2.03233433      -0.27608659       0.77202542
   27    24       2.07218402      -0.20706494       1.15224928
   27    25       2.11203372      -0.13804329       1.41605692
   27    26       2.15188341      -0.06902165       1.58985432
   27    27       2.19173310       0.00000000       1.69756937
   27    28       2.23158279       0.06902165       1.75783950
   27    29       2.27143249       0.13804329       1.78531802
   27    30       2.31128218       0.20706494       1.79172800
   27    31       2.35113187       0.27608659       1.78721928
   27    32       2.39098156       0.34510823       1.77964962
   27    33       2.43083126       0.41412988       1.77448754
   27    34       2.47068095       0.48315153       1.77448754
   27    35       2.51053064       0.55217318       1.77964962
   27    36       2.55038034       0.62119482       1.78721928
   27    37       2.59023003       0.69021647       1.79172800
   27    38       2.63007972       0.75923812       1.78531802
   27    39       2.66992941       0.82825976       1.75783950
   28     0       1.15564109      -1.93260611       1.82942322
   28     1       1.19549078      -1.86358447       1.73532364
   28     2       1.23534047      -1.79456282       1.58711618
   28     3       1.27519017      -1.72554117       1.36452729
   28     4       1.31503986      -1.65651953       1.04321750
   28     5       1.35488955      -1.58749788       0.59604614
   28     6       1.39473925      -1.51847623      -0.00550458
   28     7       1.43458894      -1.44945459      -0.76881606
   28     8       1.47443863      -1.38043294      -1.65891184
   28     9       1.51428832      -1.31141129      -2.60201854
   28    10       1.55413802      -1.24238964      -3.51550634
   28    11       1.59398771      -1.17336800      -4.32648623
   28    12       1.63383740      -1.10434635      -4.96826581
   28    13       1.67368709      -1.03532470      -5.38282574
   28    14       1.71353679      -0.96630306      -5.52661876
   28    15       1.75338648      -0.89728141      -5.38282574
   28    16       1.79323617      -0.82825976      -4.96826580
   28    17       1.83308587      -0.75923812      -4.32648623
   28    18       1.87293556      -0.69021647      -3.51550634
   28    19       1.91278525      -0.62119482      -2.60201854
   28    20       1.95263494      -0.55217318      -1.65891184
   28    21       1.99248464      -0.48315153      -0.76881605
   28    22       2.03233433      -0.41412988      -0.00550458
   28    23       2.07218402      -0.34510823       0.59604614
   28    24       2.11203372      -0.27608659       1.04321750
   28    25       2.15188341      -0.20706494       1.36452729
   28    26       2.19173310      -0.13804329       1.58711618
   28    27       2.23158279      -0.06902165       1.73532364
   28    28       2.27143249       0.00000000       1.82942322
   28    29       2.31128218       0.06902165       1.88483510
   28    30       2.35113187       0.13804329       1.91356473
   28    31       2.39098156       0.20706494       1.92531123
   28    32       2.43083126       0.27608659       1.92806928
   28    33       2.47068095       0.34510823       1.92743259
   28    34       2.51053064       0.41412988       1.92687290
   28    35       2.55038034       0.48315153       1.92743259
   28    36       2.59023003       0.55217318       1.92806928
   28    37       2.63007972       0.62119482       1.92531123
   28    38       2.66992941       0.69021647       1.91356473
