# frequency_cm-1 xx xy xz yx yy yz zx zy zz
45.81052158 1.0518535422e+01 -2.9761934742e-04 -1.5500127875e-04 -3.0261934742e-04 1.0518607671e+01 -1.0759523491e-04 -1.8300127875e-04 -1.4859523491e-04 1.0518503991e+01
46.22322898 1.0518749032e+01 -2.9764133203e-04 -1.5501226016e-04 -3.0264133203e-04 1.0518821289e+01 -1.0760268114e-04 -1.8301226016e-04 -1.4860268114e-04 1.0518717602e+01
46.63593638 1.0518964585e+01 -2.9766351704e-04 -1.5502334151e-04 -3.0266351704e-04 1.0519036849e+01 -1.0761019503e-04 -1.8302334151e-04 -1.4861019503e-04 1.0518933156e+01
47.04864378 1.0519182082e+01 -2.9768590252e-04 -1.5503452285e-04 -3.0268590252e-04 1.0519254354e+01 -1.0761777660e-04 -1.8303452285e-04 -1.4861777660e-04 1.0519150654e+01
47.46135118 1.0519401523e+01 -2.9770848856e-04 -1.5504580420e-04 -3.0270848856e-04 1.0519473803e+01 -1.0762542587e-04 -1.8304580420e-04 -1.4862542587e-04 1.0519370096e+01
47.87405859 1.0519622910e+01 -2.9773127525e-04 -1.5505718561e-04 -3.0273127525e-04 1.0519695198e+01 -1.0763314287e-04 -1.8305718561e-04 -1.4863314287e-04 1.0519591485e+01
48.28676599 1.0519846244e+01 -2.9775426269e-04 -1.5506866712e-04 -3.0275426269e-04 1.0519918540e+01 -1.0764092763e-04 -1.8306866712e-04 -1.4864092763e-04 1.0519814819e+01
48.69947339 1.0520071524e+01 -2.9777745095e-04 -1.5508024878e-04 -3.0277745095e-04 1.0520143828e+01 -1.0764878016e-04 -1.8308024878e-04 -1.4864878016e-04 1.0520040100e+01
49.11218079 1.0520298752e+01 -2.9780084014e-04 -1.5509193062e-04 -3.0280084014e-04 1.0520371064e+01 -1.0765670049e-04 -1.8309193062e-04 -1.4865670049e-04 1.0520267330e+01
49.52488819 1.0520527929e+01 -2.9782443034e-04 -1.5510371268e-04 -3.0282443034e-04 1.0520600249e+01 -1.0766468865e-04 -1.8310371268e-04 -1.4866468865e-04 1.0520496507e+01
