# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
    5    27       0.42529023       2.09088515       3.33329359
    5    28       0.42529023       2.16691733       3.34444470
    5    29       0.42529023       2.24294952       3.35064159
    5    30       0.42529023       2.31898171       3.35278930
    5    31       0.42529023       2.39501389       3.35064093
    5    32       0.42529023       2.47104608       3.34444341
    5    33       0.42529023       2.54707827       3.33329168
    5    34       0.42529023       2.62311046       3.31675731
    5    35       0.42529023       2.69914264       3.29346987
    5    36       0.42529023       2.77517483       3.26201522
    5    37       0.42529023       2.85120702       3.22035231
    5    38       0.42529023       2.92723920       3.16598428
    5    39       0.42529023       3.00327139       3.09593304
    5    40       0.42529023       3.07930358       3.00558505
    5    41       0.42529023       3.15533577       2.89122660
    5    42       0.42529023       3.23136795       2.74641363
    5    43       0.42529023       3.30740014       2.56464070
    5    44       0.42529023       3.38343233       2.33450449
    5    45       0.42529023       3.45946451       2.04640154
    5    46       0.42529023       3.53549670       1.68702685
    5    47       0.42529023       3.61152889       1.23547540
    5    48       0.42529023       3.68756108       0.64893922
    5    49       0.42529023       3.76359326      -0.11444500
    5    50       0.42529023       3.83962545      -1.01384130
    5    51       0.42529023       3.91565764      -1.99541295
    5    52       0.42529023       3.99168982      -3.02198369
    5    53       0.42529023       4.06772201      -4.05705358
    5    54       0.42529023       4.14375420      -5.10649524
    5    55       0.42529023       4.21978639      -6.15599545
    5    56       0.42529023       4.29581857      -7.15117676
    5    57       0.42529023       4.37185076      -8.01348265
    5    58       0.42529023       4.44788295      -8.67046396
    5    59       0.42529023       4.52391513      -9.07632519
    6     0       0.50261573       0.03801609      -8.73025405
    6     1       0.50261573       0.11404828      -8.59751697
    6     2       0.50261573       0.19008047      -8.20323537
    6     3       0.50261573       0.26611265      -7.57151159
    6     4       0.50261573       0.34214484      -6.74730120
    6     5       0.50261573       0.41817703      -5.79997704
    6     6       0.50261573       0.49420922      -4.79944753
    6     7       0.50261573       0.57024140      -3.79170853
    6     8       0.50261573       0.64627359      -2.78798847
    6     9       0.50261573       0.72230578      -1.79189789
    6    10       0.50261573       0.79833796      -0.84347183
    6    11       0.50261573       0.87437015       0.02130810
    6    12       0.50261573       0.95040234       0.74817748
    6    13       0.50261573       1.02643453       1.30595519
    6    14       0.50261573       1.10246671       1.73905118
    6    15       0.50261573       1.17849890       2.08519542
    6    16       0.50261573       1.25453109       2.36330440
    6    17       0.50261573       1.33056327       2.58533563
    6    18       0.50261573       1.40659546       2.76074392
    6    19       0.50261573       1.48262765       2.90041839
    6    20       0.50261573       1.55865984       3.01064697
    6    21       0.50261573       1.63469202       3.09756413
    6    22       0.50261573       1.71072421       3.16468303
    6    23       0.50261573       1.78675640       3.21663342
    6    24       0.50261573       1.86278858       3.25624803
    6    25       0.50261573       1.93882077       3.28611146
    6    26       0.50261573       2.01485296       3.30801599
    6    27       0.50261573       2.09088515       3.32346661
    6    28       0.50261573       2.16691733       3.33385351
    6    29       0.50261573       2.24294952       3.33962136
    6    30       0.50261573       2.31898171       3.34168754
    6    31       0.50261573       2.39501389       3.33962075
    6    32       0.50261573       2.47104608       3.33385231
    6    33       0.50261573       2.54707827       3.32346484
    6    34       0.50261573       2.62311046       3.30801371
    6    35       0.50261573       2.69914264       3.28610870
    6    36       0.50261573       2.77517483       3.25624488
    6    37       0.50261573       2.85120702       3.21662993
    6    38       0.50261573       2.92723920       3.16467925
    6    39       0.50261573       3.00327139       3.09756009
    6    40       0.50261573       3.07930358       3.01064268
    6    41       0.50261573       3.15533577       2.90041384
    6    42       0.50261573       3.23136795       2.76073899
    6    43       0.50261573       3.30740014       2.58533014
    6    44       0.50261573       3.38343233       2.36329809
    6    45       0.50261573       3.45946451       2.08518812
    6    46       0.50261573       3.53549670       1.73904223
    6    47       0.50261573       3.61152889       1.30594369
    6    48       0.50261573       3.68756108       0.74816110
    6    49       0.50261573       3.76359326       0.02128735
    6    50       0.50261573       3.83962545      -0.84349348
    6    51       0.50261573       3.91565764      -1.79192051
    6    52       0.50261573       3.99168982      -2.78801140
    6    53       0.50261573       4.06772201      -3.79173258
    6    54       0.50261573       4.14375420      -4.79947419
    6    55       0.50261573       4.21978639      -5.80000457
    6    56       0.50261573       4.29581857      -6.74732717
    6    57       0.50261573       4.37185076      -7.57153261
    6    58       0.50261573       4.44788295      -8.20324978
    6    59       0.50261573       4.52391513      -8.59752407
    7     0       0.57994122       0.03801609      -8.00924351
    7     1       0.57994122       0.11404828      -7.88280192
    7     2       0.57994122       0.19008047      -7.51173816
    7     3       0.57994122       0.26611265      -6.92090180
    7     4       0.57994122       0.34214484      -6.15529676
    7     5       0.57994122       0.41817703      -5.27843779
    7     6       0.57994122       0.49420922      -4.34663531
    7     7       0.57994122       0.57024140      -3.39673791
    7     8       0.57994122       0.64627359      -2.43923798
    7     9       0.57994122       0.72230578      -1.49066525
    7    10       0.57994122       0.79833796      -0.59246423
    7    11       0.57994122       0.87437015       0.21934046
    7    12       0.57994122       0.95040234       0.89134952
    7    13       0.57994122       1.02643453       1.40845570
    7    14       0.57994122       1.10246671       1.81532536
    7    15       0.57994122       1.17849890       2.14207111
