# frequency_cm-1 xx xy xz yx yy yz zx zy zz
15.18328191 1.6063795184e+02 -2.7128983818e-04 3.6145539537e-04 -2.7128983818e-04 1.6064036360e+02 8.9610185270e-04 3.6145539537e-04 8.9610185270e-04 7.5385862983e+01
15.42817356 1.6063796101e+02 -2.7130559446e-04 3.6147653428e-04 -2.7130559446e-04 1.6064037290e+02 8.9615388854e-04 3.6147653428e-04 8.9615388854e-04 7.5385862984e+01
15.67306520 1.6063797032e+02 -2.7132160472e-04 3.6149801396e-04 -2.7132160472e-04 1.6064038236e+02 8.9620676313e-04 3.6149801396e-04 8.9620676313e-04 7.5385862985e+01
15.91795685 1.6063797978e+02 -2.7133786905e-04 3.6151983454e-04 -2.7133786905e-04 1.6064039196e+02 8.9626047679e-04 3.6151983454e-04 8.9626047679e-04 7.5385862985e+01
16.16284849 1.6063798939e+02 -2.7135438753e-04 3.6154199613e-04 -2.7135438753e-04 1.6064040172e+02 8.9631502980e-04 3.6154199613e-04 8.9631502980e-04 7.5385862986e+01
16.40774013 1.6063799914e+02 -2.7137116026e-04 3.6156449886e-04 -2.7137116026e-04 1.6064041162e+02 8.9637042247e-04 3.6156449886e-04 8.9637042247e-04 7.5385862986e+01
16.65263178 1.6063800905e+02 -2.7138818733e-04 3.6158734286e-04 -2.7138818733e-04 1.6064042168e+02 8.9642665511e-04 3.6158734286e-04 8.9642665511e-04 7.5385862987e+01
16.89752342 1.6063801910e+02 -2.7140546884e-04 3.6161052825e-04 -2.7140546884e-04 1.6064043188e+02 8.9648372804e-04 3.6161052825e-04 8.9648372804e-04 7.5385862987e+01
17.14241506 1.6063802930e+02 -2.7142300488e-04 3.6163405518e-04 -2.7142300488e-04 1.6064044224e+02 8.9654164158e-04 3.6163405518e-04 8.9654164158e-04 7.5385862988e+01
17.38730671 1.6063803965e+02 -2.7144079556e-04 3.6165792377e-04 -2.7144079556e-04 1.6064045274e+02 8.9660039604e-04 3.6165792377e-04 8.9660039604e-04 7.5385862988e+01
17.63219835 1.6063805014e+02 -2.7145884096e-04 3.6168213415e-04 -2.7145884096e-04 1.6064046340e+02 8.9665999177e-04 3.6168213415e-04 8.9665999177e-04 7.5385862989e+01
17.87709000 1.6063806079e+02 -2.7147714121e-04 3.6170668648e-04 -2.7147714121e-04 1.6064047421e+02 8.9672042909e-04 3.6170668648e-04 8.9672042909e-04 7.5385862990e+01
18.12198164 1.6063807158e+02 -2.7149569638e-04 3.6173158087e-04 -2.7149569638e-04 1.6064048517e+02 8.9678170834e-04 3.6173158087e-04 8.9678170834e-04 7.5385862990e+01
18.36687328 1.6063808252e+02 -2.7151450660e-04 3.6175681749e-04 -2.7151450660e-04 1.6064049627e+02 8.9684382986e-04 3.6175681749e-04 8.9684382986e-04 7.5385862991e+01
18.61176493 1.6063809361e+02 -2.7153357196e-04 3.6178239646e-04 -2.7153357196e-04 1.6064050753e+02 8.9690679401e-04 3.6178239646e-04 8.9690679401e-04 7.5385862992e+01
18.85665657 1.6063810485e+02 -2.7155289258e-04 3.6180831794e-04 -2.7155289258e-04 1.6064051894e+02 8.9697060114e-04 3.6180831794e-04 8.9697060114e-04 7.5385862992e+01
19.10154821 1.6063811623e+02 -2.7157246855e-04 3.6183458207e-04 -2.7157246855e-04 1.6064053050e+02 8.9703525160e-04 3.6183458207e-04 8.9703525160e-04 7.5385862993e+01
19.34643986 1.6063812777e+02 -2.7159230000e-04 3.6186118900e-04 -2.7159230000e-04 1.6064054221e+02 8.9710074575e-04 3.6186118900e-04 8.9710074575e-04 7.5385862993e+01
19.59133150 1.6063813945e+02 -2.7161238703e-04 3.6188813888e-04 -2.7161238703e-04 1.6064055408e+02 8.9716708397e-04 3.6188813888e-04 8.9716708397e-04 7.5385862994e+01
19.83622315 1.6063815129e+02 -2.7163272975e-04 3.6191543187e-04 -2.7163272975e-04 1.6064056609e+02 8.9723426663e-04 3.6191543187e-04 8.9723426663e-04 7.5385862995e+01
20.08111479 1.6063816327e+02 -2.7165332829e-04 3.6194306813e-04 -2.7165332829e-04 1.6064057825e+02 8.9730229410e-04 3.6194306813e-04 8.9730229410e-04 7.5385862995e+01
20.32600643 1.6063817540e+02 -2.7167418274e-04 3.6197104780e-04 -2.7167418274e-04 1.6064059057e+02 8.9737116676e-04 3.6197104780e-04 8.9737116676e-04 7.5385862996e+01
20.57089808 1.6063818768e+02 -2.7169529324e-04 3.6199937105e-04 -2.7169529324e-04 1.6064060304e+02 8.9744088501e-04 3.6199937105e-04 8.9744088501e-04 7.5385862997e+01
20.81578972 1.6063820010e+02 -2.7171665990e-04 3.6202803804e-04 -2.7171665990e-04 1.6064061566e+02 8.9751144923e-04 3.6202803804e-04 8.9751144923e-04 7.5385862998e+01
21.06068137 1.6063821268e+02 -2.7173828284e-04 3.6205704893e-04 -2.7173828284e-04 1.6064062842e+02 8.9758285982e-04 3.6205704893e-04 8.9758285982e-04 7.5385862998e+01
21.30557301 1.6063822541e+02 -2.7176016219e-04 3.6208640388e-04 -2.7176016219e-04 1.6064064135e+02 8.9765511718e-04 3.6208640388e-04 8.9765511718e-04 7.5385862999e+01
21.55046465 1.6063823828e+02 -2.7178229805e-04 3.6211610308e-04 -2.7178229805e-04 1.6064065442e+02 8.9772822171e-04 3.6211610308e-04 8.9772822171e-04 7.5385863000e+01
21.79535630 1.6063825131e+02 -2.7180469057e-04 3.6214614667e-04 -2.7180469057e-04 1.6064066764e+02 8.9780217384e-04 3.6214614667e-04 8.9780217384e-04 7.5385863000e+01
22.04024794 1.6063826448e+02 -2.7182733987e-04 3.6217653484e-04 -2.7182733987e-04 1.6064068102e+02 8.9787697397e-04 3.6217653484e-04 8.9787697397e-04 7.5385863001e+01
22.28513958 1.6063827780e+02 -2.7185024606e-04 3.6220726776e-04 -2.7185024606e-04 1.6064069454e+02 8.9795262253e-04 3.6220726776e-04 8.9795262253e-04 7.5385863002e+01
22.53003123 1.6063829128e+02 -2.7187340929e-04 3.6223834561e-04 -2.7187340929e-04 1.6064070822e+02 8.9802911993e-04 3.6223834561e-04 8.9802911993e-04 7.5385863003e+01
22.77492287 1.6063830490e+02 -2.7189682969e-04 3.6226976855e-04 -2.7189682969e-04 1.6064072205e+02 8.9810646662e-04 3.6226976855e-04 8.9810646662e-04 7.5385863004e+01
23.01981452 1.6063831867e+02 -2.7192050737e-04 3.6230153678e-04 -2.7192050737e-04 1.6064073604e+02 8.9818466302e-04 3.6230153678e-04 8.9818466302e-04 7.5385863004e+01
23.26470616 1.6063833259e+02 -2.7194444249e-04 3.6233365046e-04 -2.7194444249e-04 1.6064075017e+02 8.9826370958e-04 3.6233365046e-04 8.9826370958e-04 7.5385863005e+01
23.50959780 1.6063834667e+02 -2.7196863516e-04 3.6236610979e-04 -2.7196863516e-04 1.6064076446e+02 8.9834360674e-04 3.6236610979e-04 8.9834360674e-04 7.5385863006e+01
23.75448945 1.6063836089e+02 -2.7199308554e-04 3.6239891495e-04 -2.7199308554e-04 1.6064077890e+02 8.9842435495e-04 3.6239891495e-04 8.9842435495e-04 7.5385863007e+01
23.99938109 1.6063837526e+02 -2.7201779375e-04 3.6243206613e-04 -2.7201779375e-04 1.6064079349e+02 8.9850595466e-04 3.6243206613e-04 8.9850595466e-04 7.5385863008e+01
24.24427273 1.6063838978e+02 -2.7204275994e-04 3.6246556351e-04 -2.7204275994e-04 1.6064080823e+02 8.9858840635e-04 3.6246556351e-04 8.9858840635e-04 7.5385863008e+01
24.48916438 1.6063840445e+02 -2.7206798425e-04 3.6249940730e-04 -2.7206798425e-04 1.6064082313e+02 8.9867171046e-04 3.6249940730e-04 8.9867171046e-04 7.5385863009e+01
24.73405602 1.6063841927e+02 -2.7209346682e-04 3.6253359767e-04 -2.7209346682e-04 1.6064083818e+02 8.9875586748e-04 3.6253359767e-04 8.9875586748e-04 7.5385863010e+01
24.97894767 1.6063843425e+02 -2.7211920779e-04 3.6256813483e-04 -2.7211920779e-04 1.6064085338e+02 8.9884087787e-04 3.6256813483e-04 8.9884087787e-04 7.5385863011e+01
25.22383931 1.6063844937e+02 -2.7214520731e-04 3.6260301898e-04 -2.7214520731e-04 1.6064086873e+02 8.9892674212e-04 3.6260301898e-04 8.9892674212e-04 7.5385863012e+01
25.46873095 1.6063846464e+02 -2.7217146552e-04 3.6263825031e-04 -2.7217146552e-04 1.6064088424e+02 8.9901346070e-04 3.6263825031e-04 8.9901346070e-04 7.5385863013e+01
25.71362260 1.6063848006e+02 -2.7219798258e-04 3.6267382903e-04 -2.7219798258e-04 1.6064089990e+02 8.9910103412e-04 3.6267382903e-04 8.9910103412e-04 7.5385863014e+01
25.95851424 1.6063849564e+02 -2.7222475863e-04 3.6270975533e-04 -2.7222475863e-04 1.6064091571e+02 8.9918946286e-04 3.6270975533e-04 8.9918946286e-04 7.5385863014e+01
26.20340588 1.6063851136e+02 -2.7225179383e-04 3.6274602943e-04 -2.7225179383e-04 1.6064093167e+02 8.9927874743e-04 3.6274602943e-04 8.9927874743e-04 7.5385863015e+01
26.44829753 1.6063852724e+02 -2.7227908832e-04 3.6278265154e-04 -2.7227908832e-04 1.6064094779e+02 8.9936888832e-04 3.6278265154e-04 8.9936888832e-04 7.5385863016e+01
26.69318917 1.6063854327e+02 -2.7230664227e-04 3.6281962185e-04 -2.7230664227e-04 1.6064096406e+02 8.9945988605e-04 3.6281962185e-04 8.9945988605e-04 7.5385863017e+01
26.93808082 1.6063855944e+02 -2.7233445582e-04 3.6285694059e-04 -2.7233445582e-04 1.6064098049e+02 8.9955174113e-04 3.6285694059e-04 8.9955174113e-04 7.5385863018e+01
27.18297246 1.6063857577e+02 -2.7236252914e-04 3.6289460797e-04 -2.7236252914e-04 1.6064099707e+02 8.9964445408e-04 3.6289460797e-04 8.9964445408e-04 7.5385863019e+01
27.42786410 1.6063859225e+02 -2.7239086239e-04 3.6293262421e-04 -2.7239086239e-04 1.6064101380e+02 8.9973802543e-04 3.6293262421e-04 8.9973802543e-04 7.5385863020e+01
27.67275575 1.6063860888e+02 -2.7241945572e-04 3.6297098952e-04 -2.7241945572e-04 1.6064103069e+02 8.9983245570e-04 3.6297098952e-04 8.9983245570e-04 7.5385863021e+01
27.91764739 1.6063862567e+02 -2.7244830930e-04 3.6300970412e-04 -2.7244830930e-04 1.6064104772e+02 8.9992774544e-04 3.6300970412e-04 8.9992774544e-04 7.5385863022e+01
28.16253903 1.6063864260e+02 -2.7247742328e-04 3.6304876823e-04 -2.7247742328e-04 1.6064106492e+02 9.0002389517e-04 3.6304876823e-04 9.0002389517e-04 7.5385863023e+01
28.40743068 1.6063865969e+02 -2.7250679785e-04 3.6308818209e-04 -2.7250679785e-04 1.6064108226e+02 9.0012090545e-04 3.6308818209e-04 9.0012090545e-04 7.5385863024e+01
28.65232232 1.6063867692e+02 -2.7253643315e-04 3.6312794591e-04 -2.7253643315e-04 1.6064109977e+02 9.0021877682e-04 3.6312794591e-04 9.0021877682e-04 7.5385863025e+01
28.89721397 1.6063869431e+02 -2.7256632937e-04 3.6316805992e-04 -2.7256632937e-04 1.6064111742e+02 9.0031750984e-04 3.6316805992e-04 9.0031750984e-04 7.5385863026e+01
29.14210561 1.6063871185e+02 -2.7259648666e-04 3.6320852436e-04 -2.7259648666e-04 1.6064113523e+02 9.0041710507e-04 3.6320852436e-04 9.0041710507e-04 7.5385863027e+01
29.38699725 1.6063872955e+02 -2.7262690520e-04 3.6324933946e-04 -2.7262690520e-04 1.6064115319e+02 9.0051756307e-04 3.6324933946e-04 9.0051756307e-04 7.5385863028e+01
29.63188890 1.6063874739e+02 -2.7265758517e-04 3.6329050545e-04 -2.7265758517e-04 1.6064117131e+02 9.0061888442e-04 3.6329050545e-04 9.0061888442e-04 7.5385863029e+01
29.87678054 1.6063876539e+02 -2.7268852674e-04 3.6333202257e-04 -2.7268852674e-04 1.6064118958e+02 9.0072106968e-04 3.6333202257e-04 9.0072106968e-04 7.5385863030e+01
30.12167219 1.6063878354e+02 -2.7271973008e-04 3.6337389106e-04 -2.7271973008e-04 1.6064120801e+02 9.0082411945e-04 3.6337389106e-04 9.0082411945e-04 7.5385863031e+01
30.36656383 1.6063880184e+02 -2.7275119537e-04 3.6341611115e-04 -2.7275119537e-04 1.6064122659e+02 9.0092803429e-04 3.6341611115e-04 9.0092803429e-04 7.5385863032e+01
30.61145547 1.6063882029e+02 -2.7278292279e-04 3.6345868310e-04 -2.7278292279e-04 1.6064124533e+02 9.0103281481e-04 3.6345868310e-04 9.0103281481e-04 7.5385863033e+01
30.85634712 1.6063883890e+02 -2.7281491252e-04 3.6350160715e-04 -2.7281491252e-04 1.6064126422e+02 9.0113846160e-04 3.6350160715e-04 9.0113846160e-04 7.5385863034e+01
31.10123876 1.6063885766e+02 -2.7284716474e-04 3.6354488354e-04 -2.7284716474e-04 1.6064128326e+02 9.0124497526e-04 3.6354488354e-04 9.0124497526e-04 7.5385863035e+01
31.34613040 1.6063887657e+02 -2.7287967964e-04 3.6358851253e-04 -2.7287967964e-04 1.6064130247e+02 9.0135235640e-04 3.6358851253e-04 9.0135235640e-04 7.5385863036e+01
