# frequency_cm-1 xx xy xz yx yy yz zx zy zz
32.36462381 2.0202197155e+02 -1.7321805202e-13 1.7909610678e-13 -1.7321805202e-13 2.0202273183e+02 -1.6578158848e-13 1.7909610678e-13 -1.6578158848e-13 4.3004845987e+02
32.87032106 2.0202280730e+02 -1.7328671099e-13 1.7920438798e-13 -1.7328671099e-13 2.0202356788e+02 -1.6595397094e-13 1.7920438798e-13 -1.6595397094e-13 4.3005233921e+02
33.37601831 2.0202365686e+02 -1.7335658067e-13 1.7931410036e-13 -1.7335658067e-13 2.0202441773e+02 -1.6612896080e-13 1.7931410036e-13 -1.6612896080e-13 4.3005627976e+02
33.88171555 2.0202452026e+02 -1.7342766828e-13 1.7942520694e-13 -1.7342766828e-13 2.0202528143e+02 -1.6630653316e-13 1.7942520694e-13 -1.6630653316e-13 4.3006028156e+02
34.38741280 2.0202539754e+02 -1.7349998119e-13 1.7953766763e-13 -1.7349998119e-13 2.0202615902e+02 -1.6648666051e-13 1.7953766763e-13 -1.6648666051e-13 4.3006434468e+02
34.89311005 2.0202628875e+02 -1.7357352692e-13 1.7965143927e-13 -1.7357352692e-13 2.0202705054e+02 -1.6666931283e-13 1.7965143927e-13 -1.6666931283e-13 4.3006846916e+02
35.39880730 2.0202719393e+02 -1.7364831315e-13 1.7976647602e-13 -1.7364831315e-13 2.0202795604e+02 -1.6685445787e-13 1.7976647602e-13 -1.6685445787e-13 4.3007265506e+02
35.90450454 2.0202811313e+02 -1.7372434771e-13 1.7988272993e-13 -1.7372434771e-13 2.0202887556e+02 -1.6704206176e-13 1.7988272993e-13 -1.6704206176e-13 4.3007690243e+02
36.41020179 2.0202904639e+02 -1.7380163856e-13 1.8000015210e-13 -1.7380163856e-13 2.0202980916e+02 -1.6723208987e-13 1.8000015210e-13 -1.6723208987e-13 4.3008121132e+02
36.91589904 2.0202999376e+02 -1.7388019387e-13 1.8011869432e-13 -1.7388019387e-13 2.0203075686e+02 -1.6742450842e-13 1.8011869432e-13 -1.6742450842e-13 4.3008558180e+02
37.42159628 2.0203095529e+02 -1.7396002193e-13 1.8023831183e-13 -1.7396002193e-13 2.0203171873e+02 -1.6761928673e-13 1.8023831183e-13 -1.6761928673e-13 4.3009001392e+02
37.92729353 2.0203193103e+02 -1.7404113120e-13 1.8035896731e-13 -1.7404113120e-13 2.0203269482e+02 -1.6781640088e-13 1.8035896731e-13 -1.6781640088e-13 4.3009450773e+02
38.43299078 2.0203292102e+02 -1.7412353033e-13 1.8048063703e-13 -1.7412353033e-13 2.0203368516e+02 -1.6801583896e-13 1.8048063703e-13 -1.6801583896e-13 4.3009906330e+02
