# frequency_cm-1 xx xy xz yx yy yz zx zy zz
46.61046945 1.0370476795e+01 -1.7993069602e-02 -1.2701449695e-02 -1.7988069602e-02 1.0366347723e+01 4.5060882817e-04 -1.2670449695e-02 4.6560882817e-04 1.0365899073e+01
47.02295148 1.0370694319e+01 -1.7993191643e-02 -1.2701533749e-02 -1.7988191643e-02 1.0366565110e+01 4.5062500145e-04 -1.2670533749e-02 4.6562500145e-04 1.0366116441e+01
47.43543351 1.0370913787e+01 -1.7993314777e-02 -1.2701618556e-02 -1.7988314777e-02 1.0366784442e+01 4.5064131933e-04 -1.2670618556e-02 4.6564131933e-04 1.0366335752e+01
47.84791555 1.0371135201e+01 -1.7993439001e-02 -1.2701704114e-02 -1.7988439001e-02 1.0367005717e+01 4.5065778189e-04 -1.2670704114e-02 4.6565778189e-04 1.0366557008e+01
48.26039758 1.0371358561e+01 -1.7993564318e-02 -1.2701790424e-02 -1.7988564318e-02 1.0367228938e+01 4.5067438916e-04 -1.2670790424e-02 4.6567438916e-04 1.0366780209e+01
48.67287961 1.0371583868e+01 -1.7993690728e-02 -1.2701877487e-02 -1.7988690728e-02 1.0367454105e+01 4.5069114122e-04 -1.2670877487e-02 4.6569114122e-04 1.0367005356e+01
49.08536164 1.0371811124e+01 -1.7993818230e-02 -1.2701965303e-02 -1.7988818230e-02 1.0367681219e+01 4.5070803811e-04 -1.2670965303e-02 4.6570803811e-04 1.0367232450e+01
49.49784367 1.0372040328e+01 -1.7993946826e-02 -1.2702053871e-02 -1.7988946826e-02 1.0367910280e+01 4.5072507990e-04 -1.2671053871e-02 4.6572507990e-04 1.0367461490e+01
49.91032570 1.0372271482e+01 -1.7994076515e-02 -1.2702143193e-02 -1.7989076515e-02 1.0368141290e+01 4.5074226665e-04 -1.2671143193e-02 4.6574226665e-04 1.0367692479e+01
50.32280773 1.0372504587e+01 -1.7994207299e-02 -1.2702233269e-02 -1.7989207299e-02 1.0368374248e+01 4.5075959841e-04 -1.2671233269e-02 4.6575959841e-04 1.0367925417e+01
50.73528976 1.0372739642e+01 -1.7994339177e-02 -1.2702324099e-02 -1.7989339177e-02 1.0368609157e+01 4.5077707524e-04 -1.2671324099e-02 4.6577707524e-04 1.0368160305e+01
51.14777179 1.0372976649e+01 -1.7994472151e-02 -1.2702415682e-02 -1.7989472151e-02 1.0368846017e+01 4.5079469721e-04 -1.2671415682e-02 4.6579469721e-04 1.0368397143e+01
51.56025382 1.0373215610e+01 -1.7994606220e-02 -1.2702508021e-02 -1.7989606220e-02 1.0369084828e+01 4.5081246437e-04 -1.2671508021e-02 4.6581246437e-04 1.0368635933e+01
51.97273585 1.0373456524e+01 -1.7994741386e-02 -1.2702601114e-02 -1.7989741386e-02 1.0369325591e+01 4.5083037679e-04 -1.2671601114e-02 4.6583037679e-04 1.0368876675e+01
52.38521788 1.0373699392e+01 -1.7994877648e-02 -1.2702694963e-02 -1.7989877648e-02 1.0369568308e+01 4.5084843452e-04 -1.2671694963e-02 4.6584843452e-04 1.0369119370e+01
