# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
   14    23       1.51915464       0.62319511      -3.58368497
   14    24       1.55913239       0.69243901      -4.72074272
   14    25       1.59911015       0.76168292      -5.64862166
   14    26       1.63908790       0.83092682      -6.25347925
   14    27       1.67906565       0.90017072      -6.46408392
   14    28       1.71904341       0.96941462      -6.25347925
   14    29       1.75902116       1.03865852      -5.64862167
   14    30       1.79899891       1.10790242      -4.72074273
   14    31       1.83897667       1.17714632      -3.58368498
   14    32       1.87895442       1.24639022      -2.38443667
   14    33       1.91893217       1.31563413      -1.26905148
   14    34       1.95890993       1.38487803      -0.34701677
   14    35       1.99888768       1.45412193       0.33693807
   14    36       2.03886544       1.52336583       0.81131525
   14    37       2.07884319       1.59260973       1.13404243
   14    38       2.11882094       1.66185363       1.34758331
   14    39       2.15879870       1.73109753       1.48117242
   15     0       0.63964406      -1.03865852       1.41933167
   15     1       0.67962181      -0.96941462       1.43589362
   15     2       0.71959957      -0.90017072       1.41208261
   15     3       0.75957732      -0.83092682       1.36123748
   15     4       0.79955507      -0.76168292       1.29718356
   15     5       0.83953283      -0.69243901       1.23350416
   15     6       0.87951058      -0.62319511       1.18281437
   15     7       0.91948833      -0.55395121       1.15484449
   15     8       0.95946609      -0.48470731       1.15484449
   15     9       0.99944384      -0.41546341       1.18281437
   15    10       1.03942159      -0.34621951       1.23350416
   15    11       1.07939935      -0.27697561       1.29718356
   15    12       1.11937710      -0.20773170       1.36123748
   15    13       1.15935486      -0.13848780       1.41208262
   15    14       1.19933261      -0.06924390       1.43589362
   15    15       1.23931036       0.00000000       1.41933167
   15    16       1.27928812       0.06924390       1.34844247
   15    17       1.31926587       0.13848780       1.20690517
   15    18       1.35924362       0.20773170       0.97182164
   15    19       1.39922138       0.27697561       0.61186521
   15    20       1.43919913       0.34621951       0.08003329
   15    21       1.47917688       0.41546341      -0.67252053
   15    22       1.51915464       0.48470731      -1.64327493
   15    23       1.55913239       0.55395121      -2.75821867
   15    24       1.59911015       0.62319511      -3.89217950
   15    25       1.63908790       0.69243901      -4.89950199
   15    26       1.67906565       0.76168292      -5.64862166
   15    27       1.71904341       0.83092682      -6.04715629
   15    28       1.75902116       0.90017072      -6.04715629
   15    29       1.79899891       0.96941462      -5.64862166
   15    30       1.83897667       1.03865852      -4.89950200
   15    31       1.87895442       1.10790242      -3.89217951
   15    32       1.91893217       1.17714632      -2.75821867
   15    33       1.95890993       1.24639022      -1.64327493
   15    34       1.99888768       1.31563413      -0.67252054
   15    35       2.03886544       1.38487803       0.08003328
   15    36       2.07884319       1.45412193       0.61186521
   15    37       2.11882094       1.52336583       0.97182164
   15    38       2.15879870       1.59260973       1.20690517
   15    39       2.19877645       1.66185363       1.34844246
   16     0       0.67962181      -1.10790242       1.29112899
   16     1       0.71959957      -1.03865852       1.29025006
   16     2       0.75957732      -0.96941462       1.23845461
   16     3       0.79955507      -0.90017072       1.15035024
   16     4       0.83953283      -0.83092682       1.04222347
   16     5       0.87951058      -0.76168292       0.93155512
   16     6       0.91948833      -0.69243901       0.83601242
   16     7       0.95946609      -0.62319511       0.77136141
   16     8       0.99944384      -0.55395121       0.74850950
   16     9       1.03942159      -0.48470731       0.77136141
   16    10       1.07939935      -0.41546341       0.83601242
   16    11       1.11937710      -0.34621951       0.93155513
   16    12       1.15935486      -0.27697561       1.04222347
   16    13       1.19933261      -0.20773170       1.15035024
   16    14       1.23931036      -0.13848780       1.23845461
   16    15       1.27928812      -0.06924390       1.29025007
   16    16       1.31926587       0.00000000       1.29112899
   16    17       1.35924362       0.06924390       1.22709208
   16    18       1.39922138       0.13848780       1.08166032
   16    19       1.43919913       0.20773170       0.83189714
   16    20       1.47917688       0.27697561       0.44678413
   16    21       1.51915464       0.34621951      -0.11806963
   16    22       1.55913239       0.41546341      -0.89261926
   16    23       1.59911015       0.48470731      -1.84693303
   16    24       1.63908790       0.55395121      -2.88950476
   16    25       1.67906565       0.62319511      -3.89217950
   16    26       1.71904341       0.69243901      -4.72074272
   16    27       1.75902116       0.76168292      -5.26437793
   16    28       1.79899891       0.83092682      -5.45341199
   16    29       1.83897667       0.90017072      -5.26437793
   16    30       1.87895442       0.96941462      -4.72074272
   16    31       1.91893217       1.03865852      -3.89217951
   16    32       1.95890993       1.10790242      -2.88950477
   16    33       1.99888768       1.17714632      -1.84693304
   16    34       2.03886544       1.24639022      -0.89261927
   16    35       2.07884319       1.31563413      -0.11806964
   16    36       2.11882094       1.38487803       0.44678412
   16    37       2.15879870       1.45412193       0.83189713
   16    38       2.19877645       1.52336583       1.08166032
   16    39       2.23875420       1.59260973       1.22709207
   17     0       0.71959957      -1.17714632       1.17879026
   17     1       0.75957732      -1.10790242       1.15636849
   17     2       0.79955507      -1.03865852       1.07100034
   17     3       0.83953283      -0.96941462       0.93724473
   17     4       0.87951058      -0.90017072       0.77250443
   17     5       0.91948833      -0.83092682       0.59754174
   17     6       0.95946609      -0.76168292       0.43605225
   17     7       0.99944384      -0.69243901       0.31190951
   17     8       1.03942159      -0.62319511       0.24444599
   17     9       1.07939935      -0.55395121       0.24444599
   17    10       1.11937710      -0.48470731       0.31190951
   17    11       1.15935486      -0.41546341       0.43605226
   17    12       1.19933261      -0.34621951       0.59754175
   17    13       1.23931036      -0.27697561       0.77250443
   17    14       1.27928812      -0.20773170       0.93724474
   17    15       1.31926587      -0.13848780       1.07100035
   17    16       1.35924362      -0.06924390       1.15636849
   17    17       1.39922138       0.00000000       1.17879027
   17    18       1.43919913       0.06924390       1.12565003
   17    19       1.47917688       0.13848780       0.98217490
   17    20       1.51915464       0.20773170       0.72822849
   17    21       1.55913239       0.27697561       0.33684185
   17    22       1.59911015       0.34621951      -0.22636151
   17    23       1.63908790       0.41546341      -0.97047909
   17    24       1.67906565       0.48470731      -1.84693303
   17    25       1.71904341       0.55395121      -2.75821867
   17    26       1.75902116       0.62319511      -3.58368497
   17    27       1.79899891       0.69243901      -4.20764097
   17    28       1.83897667       0.76168292      -4.54255881
   17    29       1.87895442       0.83092682      -4.54255881
   17    30       1.91893217       0.90017072      -4.20764098
   17    31       1.95890993       0.96941462      -3.58368498
   17    32       1.99888768       1.03865852      -2.75821867
   17    33       2.03886544       1.10790242      -1.84693304
   17    34       2.07884319       1.17714632      -0.97047909
   17    35       2.11882094       1.24639022      -0.22636152
   17    36       2.15879870       1.31563413       0.33684184
   17    37       2.19877645       1.38487803       0.72822848
   17    38       2.23875420       1.45412193       0.98217490
   17    39       2.27873196       1.52336583       1.12565002
   18     0       0.75957732      -1.24639022       1.09077091
   18     1       0.79955507      -1.17714632       1.04404046
   18     2       0.83953283      -1.10790242       0.92174413
   18     3       0.87951058      -1.03865852       0.73618999
   18     4       0.91948833      -0.96941462       0.50373084
   18     5       0.95946609      -0.90017072       0.24764636
   18     6       0.99944384      -0.83092682      -0.00180144
   18     7       1.03942159      -0.76168292      -0.21109174
   18     8       1.07939935      -0.69243901      -0.35034417
   18     9       1.11937710      -0.62319511      -0.39913239
   18    10       1.15935486      -0.55395121      -0.35034417
   18    11       1.19933261      -0.48470731      -0.21109174
   18    12       1.23931036      -0.41546341      -0.00180144
   18    13       1.27928812      -0.34621951       0.24764636
   18    14       1.31926587      -0.27697561       0.50373085
   18    15       1.35924362      -0.20773170       0.73619000
   18    16       1.39922138      -0.13848780       0.92174413
   18    17       1.43919913      -0.06924390       1.04404046
   18    18       1.47917688       0.00000000       1.09077091
   18    19       1.51915464       0.06924390       1.05235574
   18    20       1.55913239       0.13848780       0.91788834
   18    21       1.59911015       0.20773170       0.67285220
   18    22       1.63908790       0.27697561       0.29818809
   18    23       1.67906565       0.34621951      -0.22636151
   18    24       1.71904341       0.41546341      -0.89261926
   18    25       1.75902116       0.48470731      -1.64327493
   18    26       1.79899891       0.55395121      -2.38443667
   18    27       1.83897667       0.62319511      -3.01048454
   18    28       1.87895442       0.69243901      -3.42815122
   18    29       1.91893217       0.76168292      -3.57467256
   18    30       1.95890993       0.83092682      -3.42815122
   18    31       1.99888768       0.90017072      -3.01048454
   18    32       2.03886544       0.96941462      -2.38443667
   18    33       2.07884319       1.03865852      -1.64327493
   18    34       2.11882094       1.10790242      -0.89261926
   18    35       2.15879870       1.17714632      -0.22636152
   18    36       2.19877645       1.24639022       0.29818809
   18    37       2.23875420       1.31563413       0.67285220
   18    38       2.27873196       1.38487803       0.91788834
   18    39       2.31870971       1.45412193       1.05235573
   19     0       0.79955507      -1.31563413       1.03451052
   19     1       0.83953283      -1.24639022       0.96274084
   19     2       0.87951058      -1.17714632       0.80323486
   19     3       0.91948833      -1.10790242       0.56373981
   19     4       0.95946609      -1.03865852       0.25724584
   19     5       0.99944384      -0.96941462      -0.09180282
   19     6       1.03942159      -0.90017072      -0.44670611
   19     7       1.07939935      -0.83092682      -0.76396679
   19     8       1.11937710      -0.76168292      -1.00217984
   19     9       1.15935486      -0.69243901      -1.12970628
   19    10       1.19933261      -0.62319511      -1.12970628
   19    11       1.23931036      -0.55395121      -1.00217983
   19    12       1.27928812      -0.48470731      -0.76396679
   19    13       1.31926587      -0.41546341      -0.44670611
   19    14       1.35924362      -0.34621951      -0.09180282
   19    15       1.39922138      -0.27697561       0.25724584
   19    16       1.43919913      -0.20773170       0.56373981
   19    17       1.47917688      -0.13848780       0.80323487
   19    18       1.51915464      -0.06924390       0.96274085
   19    19       1.55913239       0.00000000       1.03451053
   19    20       1.59911015       0.06924390       1.01386664
   19    21       1.63908790       0.13848780       0.89564398
   19    22       1.67906565       0.20773170       0.67285220
   19    23       1.71904341       0.27697561       0.33684185
   19    24       1.75902116       0.34621951      -0.11806963
   19    25       1.79899891       0.41546341      -0.67252053
   19    26       1.83897667       0.48470731      -1.26905147
   19    27       1.87895442       0.55395121      -1.82489893
   19    28       1.91893217       0.62319511      -2.25418670
   19    29       1.95890993       0.69243901      -2.48791377
   19    30       1.99888768       0.76168292      -2.48791377
   19    31       2.03886544       0.83092682      -2.25418670
   19    32       2.07884319       0.90017072      -1.82489893
   19    33       2.11882094       0.96941462      -1.26905148
   19    34       2.15879870       1.03865852      -0.67252054
   19    35       2.19877645       1.10790242      -0.11806964
   19    36       2.23875420       1.17714632       0.33684184
   19    37       2.27873196       1.24639022       0.67285220
   19    38       2.31870971       1.31563413       0.89564398
   19    39       2.35868746       1.38487803       1.01386664
   20     0       0.83953283      -1.38487803       1.01514412
   20     1       0.87951058      -1.31563413       0.91997526
   20     2       0.91948833      -1.24639022       0.72683035
   20     3       0.95946609      -1.17714632       0.43680316
   20     4       0.99944384      -1.10790242       0.05744196
   20     5       1.03942159      -1.03865852      -0.38766135
   20     6       1.07939935      -0.96941462      -0.85667597
   20     7       1.11937710      -0.90017072      -1.29670485
   20     8       1.15935486      -0.83092682      -1.65470474
   20     9       1.19933261      -0.76168292      -1.88778387
   20    10       1.23931036      -0.69243901      -1.96856211
   20    11       1.27928812      -0.62319511      -1.88778387
   20    12       1.31926587      -0.55395121      -1.65470474
   20    13       1.35924362      -0.48470731      -1.29670485
   20    14       1.39922138      -0.41546341      -0.85667597
   20    15       1.43919913      -0.34621951      -0.38766134
   20    16       1.47917688      -0.27697561       0.05744197
   20    17       1.51915464      -0.20773170       0.43680316
   20    18       1.55913239      -0.13848780       0.72683035
   20    19       1.59911015      -0.06924390       0.91997527
   20    20       1.63908790       0.00000000       1.01514412
   20    21       1.67906565       0.06924390       1.01386664
   20    22       1.71904341       0.13848780       0.91788834
   20    23       1.75902116       0.20773170       0.72822849
   20    24       1.79899891       0.27697561       0.44678413
   20    25       1.83897667       0.34621951       0.08003329
   20    26       1.87895442       0.41546341      -0.34701676
   20    27       1.91893217       0.48470731      -0.78332547
   20    28       1.95890993       0.55395121      -1.16234873
   20    29       1.99888768       0.62319511      -1.42011614
   20    30       2.03886544       0.69243901      -1.51149295
   20    31       2.07884319       0.76168292      -1.42011614
   20    32       2.11882094       0.83092682      -1.16234874
   20    33       2.15879870       0.90017072      -0.78332547
   20    34       2.19877645       0.96941462      -0.34701677
   20    35       2.23875420       1.03865852       0.08003328
   20    36       2.27873196       1.10790242       0.44678413
   20    37       2.31870971       1.17714632       0.72822848
   20    38       2.35868746       1.24639022       0.91788834
   20    39       2.39866522       1.31563413       1.01386664
   21     0       0.87951058      -1.45412193       1.03451052
   21     1       0.91948833      -1.38487803       0.91997526
   21     2       0.95946609      -1.31563413       0.70039872
   21     3       0.99944384      -1.24639022       0.36936615
   21     4       1.03942159      -1.17714632      -0.07306875
   21     5       1.07939935      -1.10790242      -0.60693250
   21     6       1.11937710      -1.03865852      -1.18768917
   21     7       1.15935486      -0.96941462      -1.75423132
   21     8       1.19933261      -0.90017072      -2.24298109
   21     9       1.23931036      -0.83092682      -2.60055153
   21    10       1.27928812      -0.76168292      -2.78918610
   21    11       1.31926587      -0.69243901      -2.78918610
   21    12       1.35924362      -0.62319511      -2.60055153
   21    13       1.39922138      -0.55395121      -2.24298108
   21    14       1.43919913      -0.48470731      -1.75423132
   21    15       1.47917688      -0.41546341      -1.18768917
   21    16       1.51915464      -0.34621951      -0.60693249
   21    17       1.55913239      -0.27697561      -0.07306875
   21    18       1.59911015      -0.20773170       0.36936615
   21    19       1.63908790      -0.13848780       0.70039873
   21    20       1.67906565      -0.06924390       0.91997527
   21    21       1.71904341       0.00000000       1.03451053
   21    22       1.75902116       0.06924390       1.05235574
   21    23       1.79899891       0.13848780       0.98217490
   21    24       1.83897667       0.20773170       0.83189714
   21    25       1.87895442       0.27697561       0.61186521
   21    26       1.91893217       0.34621951       0.33693808
   21    27       1.95890993       0.41546341       0.03350813
   21    28       1.99888768       0.48470731      -0.25749197
   21    29       2.03886544       0.55395121      -0.48775156
   21    30       2.07884319       0.62319511      -0.61510300
   21    31       2.11882094       0.69243901      -0.61510300
   21    32       2.15879870       0.76168292      -0.48775156
   21    33       2.19877645       0.83092682      -0.25749198
   21    34       2.23875420       0.90017072       0.03350813
   21    35       2.27873196       0.96941462       0.33693808
   21    36       2.31870971       1.03865852       0.61186521
   21    37       2.35868746       1.10790242       0.83189713
   21    38       2.39866522       1.17714632       0.98217490
   21    39       2.43864297       1.24639022       1.05235573
   22     0       0.91948833      -1.52336583       1.09077091
   22     1       0.95946609      -1.45412193       0.96274084
   22     2       0.99944384      -1.38487803       0.72683035
   22     3       1.03942159      -1.31563413       0.36936615
   22     4       1.07939935      -1.24639022      -0.11848775
   22     5       1.11937710      -1.17714632      -0.72364940
   22     6       1.15935486      -1.10790242      -1.40252555
   22     7       1.19933261      -1.03865852      -2.08820516
   22     8       1.23931036      -0.96941462      -2.70850925
   22     9       1.27928812      -0.90017072      -3.20121636
   22    10       1.31926587      -0.83092682      -3.51808473
   22    11       1.35924362      -0.76168292      -3.62744816
   22    12       1.39922138      -0.69243901      -3.51808473
   22    13       1.43919913      -0.62319511      -3.20121636
   22    14       1.47917688      -0.55395121      -2.70850925
   22    15       1.51915464      -0.48470731      -2.08820516
   22    16       1.55913239      -0.41546341      -1.40252555
   22    17       1.59911015      -0.34621951      -0.72364939
   22    18       1.63908790      -0.27697561      -0.11848774
   22    19       1.67906565      -0.20773170       0.36936615
   22    20       1.71904341      -0.13848780       0.72683035
   22    21       1.75902116      -0.06924390       0.96274085
   22    22       1.79899891       0.00000000       1.09077091
   22    23       1.83897667       0.06924390       1.12565003
   22    24       1.87895442       0.13848780       1.08166032
   22    25       1.91893217       0.20773170       0.97182164
   22    26       1.95890993       0.27697561       0.81131526
   22    27       1.99888768       0.34621951       0.61900621
   22    28       2.03886544       0.41546341       0.41965055
   22    29       2.07884319       0.48470731       0.24357419
   22    30       2.11882094       0.55395121       0.12197608
   22    31       2.15879870       0.62319511       0.07846425
   22    32       2.19877645       0.69243901       0.12197608
   22    33       2.23875420       0.76168292       0.24357419
   22    34       2.27873196       0.83092682       0.41965054
   22    35       2.31870971       0.90017072       0.61900620
   22    36       2.35868746       0.96941462       0.81131526
   22    37       2.39866522       1.03865852       0.97182164
   22    38       2.43864297       1.10790242       1.08166032
   22    39       2.47862073       1.17714632       1.12565002
   23     0       0.95946609      -1.59260973       1.17879026
   23     1       0.99944384      -1.52336583       1.04404046
   23     2       1.03942159      -1.45412193       0.80323486
   23     3       1.07939935      -1.38487803       0.43680316
   23     4       1.11937710      -1.31563413      -0.07306875
   23     5       1.15935486      -1.24639022      -0.72364940
   23     6       1.19933261      -1.17714632      -1.47691025
   23     7       1.23931036      -1.10790242      -2.26410763
   23     8       1.27928812      -1.03865852      -3.00679758
   23     9       1.31926587      -0.96941462      -3.63565230
   23    10       1.35924362      -0.90017072      -4.09259438
   23    11       1.39922138      -0.83092682      -4.33333687
   23    12       1.43919913      -0.76168292      -4.33333687
   23    13       1.47917688      -0.69243901      -4.09259438
   23    14       1.51915464      -0.62319511      -3.63565229
   23    15       1.55913239      -0.55395121      -3.00679758
   23    16       1.59911015      -0.48470731      -2.26410762
   23    17       1.63908790      -0.41546341      -1.47691024
   23    18       1.67906565      -0.34621951      -0.72364939
   23    19       1.71904341      -0.27697561      -0.07306875
   23    20       1.75902116      -0.20773170       0.43680316
   23    21       1.79899891      -0.13848780       0.80323487
   23    22       1.83897667      -0.06924390       1.04404046
   23    23       1.87895442       0.00000000       1.17879027
   23    24       1.91893217       0.06924390       1.22709208
   23    25       1.95890993       0.13848780       1.20690517
   23    26       1.99888768       0.20773170       1.13404243
   23    27       2.03886544       0.27697561       1.02518035
   23    28       2.07884319       0.34621951       0.89926472
   23    29       2.11882094       0.41546341       0.77722933
   23    30       2.15879870       0.48470731       0.68022090
   23    31       2.19877645       0.55395121       0.62637824
   23    32       2.23875420       0.62319511       0.62637824
   23    33       2.27873196       0.69243901       0.68022090
   23    34       2.31870971       0.76168292       0.77722932
   23    35       2.35868746       0.83092682       0.89926472
   23    36       2.39866522       0.90017072       1.02518035
   23    37       2.43864297       0.96941462       1.13404243
   23    38       2.47862073       1.03865852       1.20690517
   23    39       2.51859848       1.10790242       1.22709207
   24     0       0.99944384      -1.66185363       1.29112899
   24     1       1.03942159      -1.59260973       1.15636849
   24     2       1.07939935      -1.52336583       0.92174413
   24     3       1.11937710      -1.45412193       0.56373981
   24     4       1.15935486      -1.38487803       0.05744196
   24     5       1.19933261      -1.31563413      -0.60693250
   24     6       1.23931036      -1.24639022      -1.40252555
   24     7       1.27928812      -1.17714632      -2.26410763
   24     8       1.31926587      -1.10790242      -3.10950930
   24     9       1.35924362      -1.03865852      -3.86377207
   24    10       1.39922138      -0.96941462      -4.46102366
   24    11       1.43919913      -0.90017072      -4.84562827
   24    12       1.47917688      -0.83092682      -4.97866487
   24    13       1.51915464      -0.76168292      -4.84562827
   24    14       1.55913239      -0.69243901      -4.46102366
   24    15       1.59911015      -0.62319511      -3.86377207
   24    16       1.63908790      -0.55395121      -3.10950930
   24    17       1.67906565      -0.48470731      -2.26410762
   24    18       1.71904341      -0.41546341      -1.40252555
   24    19       1.75902116      -0.34621951      -0.60693249
   24    20       1.79899891      -0.27697561       0.05744197
   24    21       1.83897667      -0.20773170       0.56373981
   24    22       1.87895442      -0.13848780       0.92174413
   24    23       1.91893217      -0.06924390       1.15636849
   24    24       1.95890993       0.00000000       1.29112899
   24    25       1.99888768       0.06924390       1.34844247
   24    26       2.03886544       0.13848780       1.34758331
   24    27       2.07884319       0.20773170       1.30527980
   24    28       2.11882094       0.27697561       1.23757273
   24    29       2.15879870       0.34621951       1.16092545
   24    30       2.19877645       0.41546341       1.09147489
   24    31       2.23875420       0.48470731       1.04319993
   24    32       2.27873196       0.55395121       1.02592081
   24    33       2.31870971       0.62319511       1.04319992
   24    34       2.35868746       0.69243901       1.09147489
   24    35       2.39866522       0.76168292       1.16092544
   24    36       2.43864297       0.83092682       1.23757273
   24    37       2.47862073       0.90017072       1.30527980
   24    38       2.51859848       0.96941462       1.34758331
   24    39       2.55857623       1.03865852       1.34844246
   25     0       1.03942159      -1.73109753       1.41933167
   25     1       1.07939935      -1.66185363       1.29025006
   25     2       1.11937710      -1.59260973       1.07100034
   25     3       1.15935486      -1.52336583       0.73618999
   25     4       1.19933261      -1.45412193       0.25724583
   25     5       1.23931036      -1.38487803      -0.38766135
   25     6       1.27928812      -1.31563413      -1.18768917
   25     7       1.31926587      -1.24639022      -2.08820517
   25     8       1.35924362      -1.17714632      -3.00679758
   25     9       1.39922138      -1.10790242      -3.86377207
   25    10       1.43919913      -1.03865852      -4.58804793
   25    11       1.47917688      -0.96941462      -5.11594534
   25    12       1.51915464      -0.90017072      -5.39562629
   25    13       1.55913239      -0.83092682      -5.39562629
   25    14       1.59911015      -0.76168292      -5.11594534
   25    15       1.63908790      -0.69243901      -4.58804792
   25    16       1.67906565      -0.62319511      -3.86377207
   25    17       1.71904341      -0.55395121      -3.00679758
   25    18       1.75902116      -0.48470731      -2.08820516
   25    19       1.79899891      -0.41546341      -1.18768917
   25    20       1.83897667      -0.34621951      -0.38766134
   25    21       1.87895442      -0.27697561       0.25724584
   25    22       1.91893217      -0.20773170       0.73619000
   25    23       1.95890993      -0.13848780       1.07100035
   25    24       1.99888768      -0.06924390       1.29025007
   25    25       2.03886544       0.00000000       1.41933167
   25    26       2.07884319       0.06924390       1.48117242
   25    27       2.11882094       0.13848780       1.49441884
   25    28       2.15879870       0.20773170       1.47510395
   25    29       2.19877645       0.27697561       1.43754013
   25    30       2.23875420       0.34621951       1.39513189
   25    31       2.27873196       0.41546341       1.35938355
   25    32       2.31870971       0.48470731       1.33907398
   25    33       2.35868746       0.55395121       1.33907398
   25    34       2.39866522       0.62319511       1.35938355
   25    35       2.43864297       0.69243901       1.39513189
   25    36       2.47862073       0.76168292       1.43754013
   25    37       2.51859848       0.83092682       1.47510395
   25    38       2.55857623       0.90017072       1.49441884
   25    39       2.59855399       0.96941462       1.48117242
   26     0       1.07939935      -1.80034144       1.55515299
   26     1       1.11937710      -1.73109753       1.43589362
   26     2       1.15935486      -1.66185363       1.23845461
   26     3       1.19933261      -1.59260973       0.93724473
   26     4       1.23931036      -1.52336583       0.50373084
   26     5       1.27928812      -1.45412193      -0.09180282
   26     6       1.31926587      -1.38487803      -0.85667597
   26     7       1.35924362      -1.31563413      -1.75423132
   26     8       1.39922138      -1.24639022      -2.70850925
   26     9       1.43919913      -1.17714632      -3.63565230
   26    10       1.47917688      -1.10790242      -4.46102366
   26    11       1.51915464      -1.03865852      -5.11594534
   26    12       1.55913239      -0.96941462      -5.54026147
   26    13       1.59911015      -0.90017072      -5.68758392
   26    14       1.63908790      -0.83092682      -5.54026147
   26    15       1.67906565      -0.76168292      -5.11594534
   26    16       1.71904341      -0.69243901      -4.46102366
   26    17       1.75902116      -0.62319511      -3.63565229
   26    18       1.79899891      -0.55395121      -2.70850925
   26    19       1.83897667      -0.48470731      -1.75423132
   26    20       1.87895442      -0.41546341      -0.85667597
   26    21       1.91893217      -0.34621951      -0.09180282
   26    22       1.95890993      -0.27697561       0.50373085
   26    23       1.99888768      -0.20773170       0.93724474
   26    24       2.03886544      -0.13848780       1.23845461
   26    25       2.07884319      -0.06924390       1.43589362
   26    26       2.11882094       0.00000000       1.55515299
   26    27       2.15879870       0.06924390       1.61752944
   26    28       2.19877645       0.13848780       1.63988384
   26    29       2.23875420       0.20773170       1.63638019
   26    30       2.27873196       0.27697561       1.61922355
   26    31       2.31870971       0.34621951       1.59877526
   26    32       2.35868746       0.41546341       1.58299832
   26    33       2.39866522       0.48470731       1.57714858
   26    34       2.43864297       0.55395121       1.58299831
   26    35       2.47862073       0.62319511       1.59877526
   26    36       2.51859848       0.69243901       1.61922354
   26    37       2.55857623       0.76168292       1.63638019
   26    38       2.59855399       0.83092682       1.63988384
   26    39       2.63853174       0.90017072       1.61752944
   27     0       1.11937710      -1.86958534       1.69144565
   27     1       1.15935486      -1.80034144       1.58454239
   27     2       1.19933261      -1.73109753       1.41208261
   27     3       1.23931036      -1.66185363       1.15035024
   27     4       1.27928812      -1.59260973       0.77250443
   27     5       1.31926587      -1.52336583       0.24764636
   27     6       1.35924362      -1.45412193      -0.44670611
   27     7       1.39922138      -1.38487803      -1.29670485
   27     8       1.43919913      -1.31563413      -2.24298109
   27     9       1.47917688      -1.24639022      -3.20121636
   27    10       1.51915464      -1.17714632      -4.09259438
   27    11       1.55913239      -1.10790242      -4.84562827
   27    12       1.59911015      -1.03865852      -5.39562629
   27    13       1.63908790      -0.96941462      -5.68758392
   27    14       1.67906565      -0.90017072      -5.68758392
   27    15       1.71904341      -0.83092682      -5.39562629
   27    16       1.75902116      -0.76168292      -4.84562827
   27    17       1.79899891      -0.69243901      -4.09259438
   27    18       1.83897667      -0.62319511      -3.20121636
   27    19       1.87895442      -0.55395121      -2.24298108
   27    20       1.91893217      -0.48470731      -1.29670485
   27    21       1.95890993      -0.41546341      -0.44670611
   27    22       1.99888768      -0.34621951       0.24764636
   27    23       2.03886544      -0.27697561       0.77250443
   27    24       2.07884319      -0.20773170       1.15035024
   27    25       2.11882094      -0.13848780       1.41208262
   27    26       2.15879870      -0.06924390       1.58454239
   27    27       2.19877645       0.00000000       1.69144566
   27    28       2.23875420       0.06924390       1.75117955
   27    29       2.27873196       0.13848780       1.77834978
   27    30       2.31870971       0.20773170       1.78478558
   27    31       2.35868746       0.27697561       1.78042346
   27    32       2.39866522       0.34621951       1.77295379
   27    33       2.43864297       0.41546341       1.76780792
   27    34       2.47862073       0.48470731       1.76780792
   27    35       2.51859848       0.55395121       1.77295379
   27    36       2.55857623       0.62319511       1.78042346
   27    37       2.59855399       0.69243901       1.78478558
   27    38       2.63853174       0.76168292       1.77834977
   27    39       2.67850949       0.83092682       1.75117955
   28     0       1.15935486      -1.93882924       1.82259215
   28     1       1.19933261      -1.86958534       1.72920469
   28     2       1.23931036      -1.80034144       1.58207505
   28     3       1.27928812      -1.73109753       1.36123748
   28     4       1.31926587      -1.66185363       1.04222347
   28     5       1.35924362      -1.59260973       0.59754174
   28     6       1.39922138      -1.52336583      -0.00180144
   28     7       1.43919913      -1.45412193      -0.76396679
   28     8       1.47917688      -1.38487803      -1.65470475
   28     9       1.51915464      -1.31563413      -2.60055154
   28    10       1.55913239      -1.24639022      -3.51808474
   28    11       1.59911015      -1.17714632      -4.33333687
   28    12       1.63908790      -1.10790242      -4.97866487
   28    13       1.67906565      -1.03865852      -5.39562629
   28    14       1.71904341      -0.96941462      -5.54026147
   28    15       1.75902116      -0.90017072      -5.39562629
   28    16       1.79899891      -0.83092682      -4.97866487
   28    17       1.83897667      -0.76168292      -4.33333687
   28    18       1.87895442      -0.69243901      -3.51808473
   28    19       1.91893217      -0.62319511      -2.60055153
   28    20       1.95890993      -0.55395121      -1.65470474
   28    21       1.99888768      -0.48470731      -0.76396679
   28    22       2.03886544      -0.41546341      -0.00180144
   28    23       2.07884319      -0.34621951       0.59754175
   28    24       2.11882094      -0.27697561       1.04222347
   28    25       2.15879870      -0.20773170       1.36123748
   28    26       2.19877645      -0.13848780       1.58207506
   28    27       2.23875420      -0.06924390       1.72920469
   28    28       2.27873196       0.00000000       1.82259215
   28    29       2.31870971       0.06924390       1.87753706
   28    30       2.35868746       0.13848780       1.90602857
   28    31       2.39866522       0.20773170       1.91783842
   28    32       2.43864297       0.27697561       1.92069831
   28    33       2.47862073       0.34621951       1.92010517
   28    34       2.51859848       0.41546341       1.91950406
   28    35       2.55857623       0.48470731       1.92010516
   28    36       2.59855399       0.55395121       1.92069831
   28    37       2.63853174       0.62319511       1.91783841
   28    38       2.67850949       0.69243901       1.90602857
   28    39       2.71848725       0.76168292       1.87753706
   29     0       1.19933261      -2.00807314       1.94457532
   29     1       1.23931036      -1.93882924       1.86469835
   29     2       1.27928812      -1.86958534       1.74153912
