# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
    9    28       0.71602683       2.30690430       1.96348167
    9    29       0.71602683       2.38784831       2.02019510
    9    30       0.71602683       2.46879232       2.06941970
    9    31       0.71602683       2.54973633       2.10621934
    9    32       0.71602683       2.63068034       2.12626309
    9    33       0.71602683       2.71162435       2.12460870
    9    34       0.71602683       2.79256836       2.09788613
    9    35       0.71602683       2.87351237       2.04302168
    9    36       0.71602683       2.95445638       1.95798943
    9    37       0.71602683       3.03540039       1.84219803
    9    38       0.71602683       3.11634440       1.69662509
    9    39       0.71602683       3.19728841       1.52544465
    9    40       0.71602683       3.27823242       1.33801532
    9    41       0.71602683       3.35917643       1.14694827
    9    42       0.71602683       3.44012044       0.96915416
    9    43       0.71602683       3.52106445       0.82365689
    9    44       0.71602683       3.60200846       0.72773811
   10     0       0.79139807       0.04047201       1.18585907
   10     1       0.79139807       0.12141602       1.20883881
   10     2       0.79139807       0.20236003       1.27496706
   10     3       0.79139807       0.28330404       1.37560610
   10     4       0.79139807       0.36424805       1.49906523
   10     5       0.79139807       0.44519206       1.63198302
   10     6       0.79139807       0.52613607       1.76227367
   10     7       0.79139807       0.60708008       1.87979797
   10     8       0.79139807       0.68802409       1.97745244
   10     9       0.79139807       0.76896810       2.05157267
   10    10       0.79139807       0.84991211       2.09952266
   10    11       0.79139807       0.93085612       2.12136774
   10    12       0.79139807       1.01180013       2.11788543
   10    13       0.79139807       1.09274414       2.09115486
   10    14       0.79139807       1.17368815       2.04443589
   10    15       0.79139807       1.25463216       1.98101767
   10    16       0.79139807       1.33557617       1.90515710
   10    17       0.79139807       1.41652018       1.82215756
   10    18       0.79139807       1.49746419       1.73779068
   10    19       0.79139807       1.57840820       1.65781649
   10    20       0.79139807       1.65935221       1.58891762
   10    21       0.79139807       1.74029622       1.53835338
   10    22       0.79139807       1.82124023       1.51152608
   10    23       0.79139807       1.90218424       1.51152636
   10    24       0.79139807       1.98312825       1.53835420
   10    25       0.79139807       2.06407226       1.58891888
   10    26       0.79139807       2.14501627       1.65781808
   10    27       0.79139807       2.22596028       1.73779246
   10    28       0.79139807       2.30690430       1.82215942
   10    29       0.79139807       2.38784831       1.90515896
   10    30       0.79139807       2.46879232       1.98101940
   10    31       0.79139807       2.54973633       2.04443741
   10    32       0.79139807       2.63068034       2.09115612
   10    33       0.79139807       2.71162435       2.11788636
   10    34       0.79139807       2.79256836       2.12136829
   10    35       0.79139807       2.87351237       2.09952281
   10    36       0.79139807       2.95445638       2.05157239
   10    37       0.79139807       3.03540039       1.97745175
   10    38       0.79139807       3.11634440       1.87979689
   10    39       0.79139807       3.19728841       1.76227229
   10    40       0.79139807       3.27823242       1.63198144
   10    41       0.79139807       3.35917643       1.49906362
   10    42       0.79139807       3.44012044       1.37560465
   10    43       0.79139807       3.52106445       1.27496596
   10    44       0.79139807       3.60200846       1.20883822
   11     0       0.86676931       0.04047201       1.56325704
   11     1       0.86676931       0.12141602       1.57892085
   11     2       0.86676931       0.20236003       1.62329938
   11     3       0.86676931       0.28330404       1.69113368
   11     4       0.86676931       0.36424805       1.77400669
   11     5       0.86676931       0.44519206       1.86270393
   11     6       0.86676931       0.52613607       1.94846340
   11     7       0.86676931       0.60708008       2.02331145
   11     8       0.86676931       0.68802409       2.08187670
   11     9       0.86676931       0.76896810       2.11983914
   11    10       0.86676931       0.84991211       2.13486446
   11    11       0.86676931       0.93085612       2.12597911
   11    12       0.86676931       1.01180013       2.09302196
   11    13       0.86676931       1.09274414       2.03757676
   11    14       0.86676931       1.17368815       1.96151943
   11    15       0.86676931       1.25463216       1.86749823
   11    16       0.86676931       1.33557617       1.76004959
   11    17       0.86676931       1.41652018       1.64260074
   11    18       0.86676931       1.49746419       1.52127629
   11    19       0.86676931       1.57840820       1.40680861
   11    20       0.86676931       1.65935221       1.31105566
   11    21       0.86676931       1.74029622       1.24316395
   11    22       0.86676931       1.82124023       1.20801819
   11    23       0.86676931       1.90218424       1.20801853
   11    24       0.86676931       1.98312825       1.24316498
   11    25       0.86676931       2.06407226       1.31105730
   11    26       0.86676931       2.14501627       1.40681075
   11    27       0.86676931       2.22596028       1.52127871
   11    28       0.86676931       2.30690430       1.64260321
   11    29       0.86676931       2.38784831       1.76005196
   11    30       0.86676931       2.46879232       1.86750044
   11    31       0.86676931       2.54973633       1.96152140
   11    32       0.86676931       2.63068034       2.03757841
   11    33       0.86676931       2.71162435       2.09302328
   11    34       0.86676931       2.79256836       2.12598006
   11    35       0.86676931       2.87351237       2.13486501
   11    36       0.86676931       2.95445638       2.11983930
   11    37       0.86676931       3.03540039       2.08187649
   11    38       0.86676931       3.11634440       2.02331091
   11    39       0.86676931       3.19728841       1.94846260
   11    40       0.86676931       3.27823242       1.86270295
   11    41       0.86676931       3.35917643       1.77400567
   11    42       0.86676931       3.44012044       1.69113275
   11    43       0.86676931       3.52106445       1.62329867
   11    44       0.86676931       3.60200846       1.57892047
   12     0       0.94214056       0.04047201       1.84896284
   12     1       0.94214056       0.12141602       1.85914158
   12     2       0.94214056       0.20236003       1.88782485
   12     3       0.94214056       0.28330404       1.93164179
   12     4       0.94214056       0.36424805       1.98435516
   12     5       0.94214056       0.44519206       2.03973730
   12     6       0.94214056       0.52613607       2.09080037
   12     7       0.94214056       0.60708008       2.13177487
   12     8       0.94214056       0.68802409       2.15792719
   12     9       0.94214056       0.76896810       2.16491198
   12    10       0.94214056       0.84991211       2.15042666
   12    11       0.94214056       0.93085612       2.11200229
   12    12       0.94214056       1.01180013       2.05009983
   12    13       0.94214056       1.09274414       1.96432850
   12    14       0.94214056       1.17368815       1.85561461
   12    15       0.94214056       1.25463216       1.72588882
   12    16       0.94214056       1.33557617       1.57557413
   12    17       0.94214056       1.41652018       1.41111582
   12    18       0.94214056       1.49746419       1.24883490
   12    19       0.94214056       1.57840820       1.10542290
   12    20       0.94214056       1.65935221       0.99124186
   12    21       0.94214056       1.74029622       0.91176936
   12    22       0.94214056       1.82124023       0.87106673
   12    23       0.94214056       1.90218424       0.87106712
   12    24       0.94214056       1.98312825       0.91177052
   12    25       0.94214056       2.06407226       0.99124373
   12    26       0.94214056       2.14501627       1.10542541
   12    27       0.94214056       2.22596028       1.24883790
   12    28       0.94214056       2.30690430       1.41111908
   12    29       0.94214056       2.38784831       1.57557729
   12    30       0.94214056       2.46879232       1.72589163
   12    31       0.94214056       2.54973633       1.85561709
   12    32       0.94214056       2.63068034       1.96433062
   12    33       0.94214056       2.71162435       2.05010155
   12    34       0.94214056       2.79256836       2.11200363
   12    35       0.94214056       2.87351237       2.15042760
   12    36       0.94214056       2.95445638       2.16491254
   12    37       0.94214056       3.03540039       2.15792740
   12    38       0.94214056       3.11634440       2.13177476
   12    39       0.94214056       3.19728841       2.09080003
   12    40       0.94214056       3.27823242       2.03973679
   12    41       0.94214056       3.35917643       1.98435459
   12    42       0.94214056       3.44012044       1.93164124
   12    43       0.94214056       3.52106445       1.88782442
   12    44       0.94214056       3.60200846       1.85914135
   13     0       1.01751180       0.04047201       2.06205865
   13     1       1.01751180       0.12141602       2.06817579
   13     2       1.01751180       0.20236003       2.08558484
