# frequency_cm-1 xx xy xz yx yy yz zx zy zz
22.72697499 8.2343143935e+00 -1.5118935547e-05 -2.0067983734e-05 -5.1189355465e-06 8.2343194194e+00 7.0931988375e-05 -1.8067983734e-05 6.8931988375e-05 9.7571040957e+00
23.10575790 8.2344686012e+00 -1.5119765559e-05 -2.0069053907e-05 -5.1197655590e-06 8.2344736276e+00 7.0935736033e-05 -1.8069053907e-05 6.8935736033e-05 9.7573517738e+00
23.48454082 8.2346253707e+00 -1.5120609395e-05 -2.0070141887e-05 -5.1206093950e-06 8.2346303977e+00 7.0939546039e-05 -1.8070141887e-05 6.8939546039e-05 9.7576035706e+00
23.86332373 8.2347847028e+00 -1.5121467060e-05 -2.0071247681e-05 -5.1214670605e-06 8.2347897302e+00 7.0943418413e-05 -1.8071247681e-05 6.8943418413e-05 9.7578594873e+00
24.24210665 8.2349465979e+00 -1.5122338560e-05 -2.0072371294e-05 -5.1223385597e-06 8.2349516259e+00 7.0947353176e-05 -1.8072371294e-05 6.8947353176e-05 9.7581195251e+00
24.62088957 8.2351110569e+00 -1.5123223900e-05 -2.0073512733e-05 -5.1232238995e-06 8.2351160854e+00 7.0951350346e-05 -1.8073512733e-05 6.8951350346e-05 9.7583836853e+00
24.99967248 8.2352780803e+00 -1.5124123083e-05 -2.0074672003e-05 -5.1241230834e-06 8.2352831093e+00 7.0955409946e-05 -1.8074672003e-05 6.8955409946e-05 9.7586519692e+00
25.37845540 8.2354476689e+00 -1.5125036118e-05 -2.0075849111e-05 -5.1250361179e-06 8.2354526985e+00 7.0959531997e-05 -1.8075849111e-05 6.8959531997e-05 9.7589243781e+00
25.75723832 8.2356198233e+00 -1.5125963009e-05 -2.0077044064e-05 -5.1259630087e-06 8.2356248534e+00 7.0963716519e-05 -1.8077044064e-05 6.8963716519e-05 9.7592009133e+00
26.13602123 8.2357945443e+00 -1.5126903761e-05 -2.0078256867e-05 -5.1269037614e-06 8.2357995750e+00 7.0967963536e-05 -1.8078256867e-05 6.8967963536e-05 9.7594815761e+00
26.51480415 8.2359718325e+00 -1.5127858382e-05 -2.0079487527e-05 -5.1278583821e-06 8.2359768638e+00 7.0972273069e-05 -1.8079487527e-05 6.8972273069e-05 9.7597663680e+00
26.89358707 8.2361516888e+00 -1.5128826875e-05 -2.0080736051e-05 -5.1288268753e-06 8.2361567206e+00 7.0976645141e-05 -1.8080736051e-05 6.8976645141e-05 9.7600552903e+00
27.27236998 8.2363341137e+00 -1.5129809249e-05 -2.0082002446e-05 -5.1298092486e-06 8.2363391461e+00 7.0981079774e-05 -1.8082002446e-05 6.8981079774e-05 9.7603483444e+00
27.65115290 8.2365191081e+00 -1.5130805507e-05 -2.0083286718e-05 -5.1308055066e-06 8.2365241411e+00 7.0985576993e-05 -1.8083286718e-05 6.8985576993e-05 9.7606455318e+00
28.02993582 8.2367066727e+00 -1.5131815656e-05 -2.0084588875e-05 -5.1318156560e-06 8.2367117063e+00 7.0990136819e-05 -1.8084588875e-05 6.8990136819e-05 9.7609468539e+00
28.40871873 8.2368968083e+00 -1.5132839704e-05 -2.0085908923e-05 -5.1328397038e-06 8.2369018425e+00 7.0994759278e-05 -1.8085908923e-05 6.8994759278e-05 9.7612523121e+00
28.78750165 8.2370895157e+00 -1.5133877655e-05 -2.0087246870e-05 -5.1338776554e-06 8.2370945505e+00 7.0999444393e-05 -1.8087246870e-05 6.8999444393e-05 9.7615619079e+00
29.16628456 8.2372847956e+00 -1.5134929517e-05 -2.0088602722e-05 -5.1349295168e-06 8.2372898310e+00 7.1004192189e-05 -1.8088602722e-05 6.9004192189e-05 9.7618756429e+00
29.54506748 8.2374826488e+00 -1.5135995295e-05 -2.0089976487e-05 -5.1359952953e-06 8.2374876849e+00 7.1009002690e-05 -1.8089976487e-05 6.9009002690e-05 9.7621935187e+00
29.92385040 8.2376830762e+00 -1.5137074998e-05 -2.0091368173e-05 -5.1370749980e-06 8.2376881130e+00 7.1013875923e-05 -1.8091368173e-05 6.9013875923e-05 9.7625155366e+00
30.30263331 8.2378860786e+00 -1.5138168630e-05 -2.0092777787e-05 -5.1381686298e-06 8.2378911160e+00 7.1018811912e-05 -1.8092777787e-05 6.9018811912e-05 9.7628416983e+00
30.68141623 8.2380916568e+00 -1.5139276198e-05 -2.0094205337e-05 -5.1392761978e-06 8.2380966948e+00 7.1023810683e-05 -1.8094205337e-05 6.9023810683e-05 9.7631720055e+00
31.06019915 8.2382998116e+00 -1.5140397710e-05 -2.0095650830e-05 -5.1403977096e-06 8.2383048503e+00 7.1028872263e-05 -1.8095650830e-05 6.9028872263e-05 9.7635064596e+00
