# frequency_cm-1 xx xy xz yx yy yz zx zy zz
17.04523124 1.5127396515e-03 -8.1386744451e-09 -1.0495201736e-08 -8.1386744451e-09 1.5127444972e-03 3.6754663636e-08 -1.0495201736e-08 3.6754663636e-08 2.4292562223e-03
17.42401416 1.5464514537e-03 -8.3203034082e-09 -1.0729302137e-08 -8.3203034082e-09 1.5464564075e-03 3.7574398587e-08 -1.0729302137e-08 3.7574398587e-08 2.4834221896e-03
17.80279707 1.5801695530e-03 -8.5019832097e-09 -1.0963460254e-08 -8.5019832097e-09 1.5801746150e-03 3.8394329375e-08 -1.0963460254e-08 3.8394329375e-08 2.5376002109e-03
18.18157999 1.6138940874e-03 -8.6837149659e-09 -1.1197677355e-08 -8.6837149659e-09 1.6138992576e-03 3.9214460296e-08 -1.1197677355e-08 3.9214460296e-08 2.5917905504e-03
18.56036290 1.6476251948e-03 -8.8654997931e-09 -1.1431954705e-08 -8.8654997931e-09 1.6476304733e-03 4.0034795649e-08 -1.1431954705e-08 4.0034795649e-08 2.6459934728e-03
18.93914582 1.6813630133e-03 -9.0473388093e-09 -1.1666293574e-08 -9.0473388093e-09 1.6813684001e-03 4.0855339738e-08 -1.1666293574e-08 4.0855339738e-08 2.7002092425e-03
19.31792874 1.7151076810e-03 -9.2292331326e-09 -1.1900695231e-08 -9.2292331326e-09 1.7151131760e-03 4.1676096866e-08 -1.1900695231e-08 4.1676096866e-08 2.7544381246e-03
19.69671165 1.7488593360e-03 -9.4111838819e-09 -1.2135160945e-08 -9.4111838819e-09 1.7488649394e-03 4.2497071343e-08 -1.2135160945e-08 4.2497071343e-08 2.8086803838e-03
20.07549457 1.7826181167e-03 -9.5931921773e-09 -1.2369691988e-08 -9.5931921773e-09 1.7826238284e-03 4.3318267477e-08 -1.2369691988e-08 4.3318267477e-08 2.8629362854e-03
20.45427749 1.8163841613e-03 -9.7752591389e-09 -1.2604289630e-08 -9.7752591389e-09 1.8163899814e-03 4.4139689583e-08 -1.2604289630e-08 4.4139689583e-08 2.9172060946e-03
20.83306040 1.8501576081e-03 -9.9573858881e-09 -1.2838955145e-08 -9.9573858881e-09 1.8501635367e-03 4.4961341976e-08 -1.2838955145e-08 4.4961341976e-08 2.9714900770e-03
21.21184332 1.8839385958e-03 -1.0139573547e-08 -1.3073689805e-08 -1.0139573547e-08 1.8839446329e-03 4.5783228976e-08 -1.3073689805e-08 4.5783228976e-08 3.0257884981e-03
21.59062624 1.9177272629e-03 -1.0321823240e-08 -1.3308494885e-08 -1.0321823240e-08 1.9177334084e-03 4.6605354905e-08 -1.3308494885e-08 4.6605354905e-08 3.0801016238e-03
21.96940915 1.9515237479e-03 -1.0504136089e-08 -1.3543371660e-08 -1.0504136089e-08 1.9515300020e-03 4.7427724088e-08 -1.3543371660e-08 4.7427724088e-08 3.1344297201e-03
22.34819207 1.9853281896e-03 -1.0686513219e-08 -1.3778321406e-08 -1.0686513219e-08 1.9853345523e-03 4.8250340854e-08 -1.3778321406e-08 4.8250340854e-08 3.1887730532e-03
22.72697499 2.0191407268e-03 -1.0868955757e-08 -1.4013345400e-08 -1.0868955757e-08 2.0191471981e-03 4.9073209534e-08 -1.4013345400e-08 4.9073209534e-08 3.2431318893e-03
23.10575790 2.0529614983e-03 -1.1051464828e-08 -1.4248444920e-08 -1.1051464828e-08 2.0529680783e-03 4.9896334463e-08 -1.4248444920e-08 4.9896334463e-08 3.2975064952e-03
23.48454082 2.0867906431e-03 -1.1234041559e-08 -1.4483621246e-08 -1.1234041559e-08 2.0867973318e-03 5.0719719979e-08 -1.4483621246e-08 5.0719719979e-08 3.3518971374e-03
23.86332373 2.1206283003e-03 -1.1416687080e-08 -1.4718875657e-08 -1.1416687080e-08 2.1206350977e-03 5.1543370424e-08 -1.4718875657e-08 5.1543370424e-08 3.4063040830e-03
24.24210665 2.1544746089e-03 -1.1599402519e-08 -1.4954209435e-08 -1.1599402519e-08 2.1544815151e-03 5.2367290142e-08 -1.4954209435e-08 5.2367290142e-08 3.4607275992e-03
24.62088957 2.1883297082e-03 -1.1782189007e-08 -1.5189623861e-08 -1.1782189007e-08 2.1883367233e-03 5.3191483482e-08 -1.5189623861e-08 5.3191483482e-08 3.5151679531e-03
24.99967248 2.2221937375e-03 -1.1965047675e-08 -1.5425120219e-08 -1.1965047675e-08 2.2222008615e-03 5.4015954796e-08 -1.5425120219e-08 5.4015954796e-08 3.5696254124e-03
25.37845540 2.2560668362e-03 -1.2147979654e-08 -1.5660699793e-08 -1.2147979654e-08 2.2560740691e-03 5.4840708439e-08 -1.5660699793e-08 5.4840708439e-08 3.6241002449e-03
25.75723832 2.2899491438e-03 -1.2330986078e-08 -1.5896363868e-08 -1.2330986078e-08 2.2899564856e-03 5.5665748771e-08 -1.5896363868e-08 5.5665748771e-08 3.6785927185e-03
26.13602123 2.3238407998e-03 -1.2514068081e-08 -1.6132113732e-08 -1.2514068081e-08 2.3238482506e-03 5.6491080153e-08 -1.6132113732e-08 5.6491080153e-08 3.7331031013e-03
26.51480415 2.3577419440e-03 -1.2697226799e-08 -1.6367950671e-08 -1.2697226799e-08 2.3577495038e-03 5.7316706954e-08 -1.6367950671e-08 5.7316706954e-08 3.7876316619e-03
26.89358707 2.3916527161e-03 -1.2880463367e-08 -1.6603875974e-08 -1.2880463367e-08 2.3916603850e-03 5.8142633543e-08 -1.6603875974e-08 5.8142633543e-08 3.8421786688e-03
27.27236998 2.4255732559e-03 -1.3063778923e-08 -1.6839890932e-08 -1.3063778923e-08 2.4255810340e-03 5.8968864294e-08 -1.6839890932e-08 5.8968864294e-08 3.8967443908e-03
27.65115290 2.4595037036e-03 -1.3247174605e-08 -1.7075996835e-08 -1.3247174605e-08 2.4595115909e-03 5.9795403587e-08 -1.7075996835e-08 5.9795403587e-08 3.9513290970e-03
28.02993582 2.4934441991e-03 -1.3430651552e-08 -1.7312194975e-08 -1.3430651552e-08 2.4934521956e-03 6.0622255802e-08 -1.7312194975e-08 6.0622255802e-08 4.0059330568e-03
28.40871873 2.5273948826e-03 -1.3614210906e-08 -1.7548486647e-08 -1.3614210906e-08 2.5274029884e-03 6.1449425326e-08 -1.7548486647e-08 6.1449425326e-08 4.0605565396e-03
28.78750165 2.5613558944e-03 -1.3797853807e-08 -1.7784873146e-08 -1.3797853807e-08 2.5613641096e-03 6.2276916549e-08 -1.7784873146e-08 6.2276916549e-08 4.1151998154e-03
29.16628456 2.5953273749e-03 -1.3981581399e-08 -1.8021355766e-08 -1.3981581399e-08 2.5953356995e-03 6.3104733867e-08 -1.8021355766e-08 6.3104733867e-08 4.1698631540e-03
29.54506748 2.6293094646e-03 -1.4165394826e-08 -1.8257935806e-08 -1.4165394826e-08 2.6293178986e-03 6.3932881677e-08 -1.8257935806e-08 6.3932881677e-08 4.2245468257e-03
29.92385040 2.6633023041e-03 -1.4349295233e-08 -1.8494614563e-08 -1.4349295233e-08 2.6633108476e-03 6.4761364383e-08 -1.8494614563e-08 6.4761364383e-08 4.2792511011e-03
30.30263331 2.6973060342e-03 -1.4533283766e-08 -1.8731393339e-08 -1.4533283766e-08 2.6973146872e-03 6.5590186392e-08 -1.8731393339e-08 6.5590186392e-08 4.3339762510e-03
30.68141623 2.7313207956e-03 -1.4717361573e-08 -1.8968273434e-08 -1.4717361573e-08 2.7313295582e-03 6.6419352115e-08 -1.8968273434e-08 6.6419352115e-08 4.3887225463e-03
31.06019915 2.7653467292e-03 -1.4901529802e-08 -1.9205256150e-08 -1.4901529802e-08 2.7653556015e-03 6.7248865969e-08 -1.9205256150e-08 6.7248865969e-08 4.4434902584e-03
31.43898206 2.7993839762e-03 -1.5085789604e-08 -1.9442342792e-08 -1.5085789604e-08 2.7993929582e-03 6.8078732375e-08 -1.9442342792e-08 6.8078732375e-08 4.4982796587e-03
31.81776498 2.8334326777e-03 -1.5270142129e-08 -1.9679534665e-08 -1.5270142129e-08 2.8334417695e-03 6.8908955758e-08 -1.9679534665e-08 6.8908955758e-08 4.5530910192e-03
32.19654790 2.8674929750e-03 -1.5454588532e-08 -1.9916833076e-08 -1.5454588532e-08 2.8675021766e-03 6.9739540547e-08 -1.9916833076e-08 6.9739540547e-08 4.6079246118e-03
32.57533081 2.9015650095e-03 -1.5639129964e-08 -2.0154239332e-08 -1.5639129964e-08 2.9015743210e-03 7.0570491177e-08 -2.0154239332e-08 7.0570491177e-08 4.6627807090e-03
32.95411373 2.9356489228e-03 -1.5823767581e-08 -2.0391754744e-08 -1.5823767581e-08 2.9356583442e-03 7.1401812088e-08 -2.0391754744e-08 7.1401812088e-08 4.7176595833e-03
33.33289665 2.9697448564e-03 -1.6008502540e-08 -2.0629380621e-08 -1.6008502540e-08 2.9697543878e-03 7.2233507723e-08 -2.0629380621e-08 7.2233507723e-08 4.7725615077e-03
33.71167956 3.0038529522e-03 -1.6193336000e-08 -2.0867118278e-08 -1.6193336000e-08 3.0038625936e-03 7.3065582532e-08 -2.0867118278e-08 7.3065582532e-08 4.8274867554e-03
34.09046248 3.0379733520e-03 -1.6378269118e-08 -2.1104969027e-08 -1.6378269118e-08 3.0379831036e-03 7.3898040968e-08 -2.1104969027e-08 7.3898040968e-08 4.8824355998e-03
34.46924539 3.0721061980e-03 -1.6563303054e-08 -2.1342934184e-08 -1.6563303054e-08 3.0721160597e-03 7.4730887490e-08 -2.1342934184e-08 7.4730887490e-08 4.9374083146e-03
34.84802831 3.1062516321e-03 -1.6748438972e-08 -2.1581015066e-08 -1.6748438972e-08 3.1062616040e-03 7.5564126563e-08 -2.1581015066e-08 7.5564126563e-08 4.9924051741e-03
35.22681123 3.1404097968e-03 -1.6933678035e-08 -2.1819212992e-08 -1.6933678035e-08 3.1404198790e-03 7.6397762654e-08 -2.1819212992e-08 7.6397762654e-08 5.0474264525e-03
35.60559414 3.1745808344e-03 -1.7119021406e-08 -2.2057529281e-08 -1.7119021406e-08 3.1745910270e-03 7.7231800239e-08 -2.2057529281e-08 7.7231800239e-08 5.1024724244e-03
35.98437706 3.2087648875e-03 -1.7304470253e-08 -2.2295965256e-08 -1.7304470253e-08 3.2087751905e-03 7.8066243797e-08 -2.2295965256e-08 7.8066243797e-08 5.1575433648e-03
36.36315998 3.2429620987e-03 -1.7490025743e-08 -2.2534522239e-08 -1.7490025743e-08 3.2429725122e-03 7.8901097812e-08 -2.2534522239e-08 7.8901097812e-08 5.2126395491e-03
36.74194289 3.2771726109e-03 -1.7675689044e-08 -2.2773201555e-08 -1.7675689044e-08 3.2771831349e-03 7.9736366774e-08 -2.2773201555e-08 7.9736366774e-08 5.2677612527e-03
37.12072581 3.3113965670e-03 -1.7861461328e-08 -2.3012004530e-08 -1.7861461328e-08 3.3114072017e-03 8.0572055179e-08 -2.3012004530e-08 8.0572055179e-08 5.3229087515e-03
37.49950873 3.3456341102e-03 -1.8047343767e-08 -2.3250932494e-08 -1.8047343767e-08 3.3456448555e-03 8.1408167528e-08 -2.3250932494e-08 8.1408167528e-08 5.3780823219e-03
37.87829164 3.3798853836e-03 -1.8233337533e-08 -2.3489986774e-08 -1.8233337533e-08 3.3798962396e-03 8.2244708327e-08 -2.3489986774e-08 8.2244708327e-08 5.4332822402e-03
38.25707456 3.4141505306e-03 -1.8419443802e-08 -2.3729168704e-08 -1.8419443802e-08 3.4141614974e-03 8.3081682087e-08 -2.3729168704e-08 8.3081682087e-08 5.4885087833e-03
38.63585748 3.4484296947e-03 -1.8605663751e-08 -2.3968479616e-08 -1.8605663751e-08 3.4484407724e-03 8.3919093327e-08 -2.3968479616e-08 8.3919093327e-08 5.5437622285e-03
39.01464039 3.4827230196e-03 -1.8791998558e-08 -2.4207920845e-08 -1.8791998558e-08 3.4827342082e-03 8.4756946570e-08 -2.4207920845e-08 8.4756946570e-08 5.5990428532e-03
39.39342331 3.5170306491e-03 -1.8978449402e-08 -2.4447493727e-08 -1.8978449402e-08 3.5170419488e-03 8.5595246345e-08 -2.4447493727e-08 8.5595246345e-08 5.6543509353e-03
39.77220622 3.5513527271e-03 -1.9165017466e-08 -2.4687199601e-08 -1.9165017466e-08 3.5513641379e-03 8.6433997187e-08 -2.4687199601e-08 8.6433997187e-08 5.7096867530e-03
40.15098914 3.5856893978e-03 -1.9351703931e-08 -2.4927039807e-08 -1.9351703931e-08 3.5857009197e-03 8.7273203637e-08 -2.4927039807e-08 8.7273203637e-08 5.7650505847e-03
40.52977206 3.6200408054e-03 -1.9538509983e-08 -2.5167015687e-08 -1.9538509983e-08 3.6200524386e-03 8.8112870240e-08 -2.5167015687e-08 8.8112870240e-08 5.8204427094e-03
40.90855497 3.6544070944e-03 -1.9725436808e-08 -2.5407128585e-08 -1.9725436808e-08 3.6544188388e-03 8.8953001551e-08 -2.5407128585e-08 8.8953001551e-08 5.8758634063e-03
41.28733789 3.6887884091e-03 -1.9912485594e-08 -2.5647379846e-08 -1.9912485594e-08 3.6888002649e-03 8.9793602128e-08 -2.5647379846e-08 8.9793602128e-08 5.9313129549e-03
41.66612081 3.7231848945e-03 -2.0099657530e-08 -2.5887770817e-08 -2.0099657530e-08 3.7231968617e-03 9.0634676536e-08 -2.5887770817e-08 9.0634676536e-08 5.9867916353e-03
42.04490372 3.7575966953e-03 -2.0286953809e-08 -2.6128302849e-08 -2.0286953809e-08 3.7576087740e-03 9.1476229345e-08 -2.6128302849e-08 9.1476229345e-08 6.0422997276e-03
42.42368664 3.7920239565e-03 -2.0474375621e-08 -2.6368977291e-08 -2.0474375621e-08 3.7920361469e-03 9.2318265135e-08 -2.6368977291e-08 9.2318265135e-08 6.0978375125e-03
42.80246956 3.8264668235e-03 -2.0661924163e-08 -2.6609795498e-08 -2.0661924163e-08 3.8264791255e-03 9.3160788487e-08 -2.6609795498e-08 9.3160788487e-08 6.1534052711e-03
43.18125247 3.8609254414e-03 -2.0849600632e-08 -2.6850758823e-08 -2.0849600632e-08 3.8609378552e-03 9.4003803993e-08 -2.6850758823e-08 9.4003803993e-08 6.2090032848e-03
43.56003539 3.8953999559e-03 -2.1037406225e-08 -2.7091868625e-08 -2.1037406225e-08 3.8954124815e-03 9.4847316248e-08 -2.7091868625e-08 9.4847316248e-08 6.2646318352e-03
43.93881830 3.9298905126e-03 -2.1225342142e-08 -2.7333126261e-08 -2.1225342142e-08 3.9299031501e-03 9.5691329856e-08 -2.7333126261e-08 9.5691329856e-08 6.3202912046e-03
44.31760122 3.9643972574e-03 -2.1413409587e-08 -2.7574533094e-08 -2.1413409587e-08 3.9644100068e-03 9.6535849427e-08 -2.7574533094e-08 9.6535849427e-08 6.3759816755e-03
44.69638414 3.9989203362e-03 -2.1601609760e-08 -2.7816090485e-08 -2.1601609760e-08 3.9989331977e-03 9.7380879577e-08 -2.7816090485e-08 9.7380879577e-08 6.4317035308e-03
45.07516705 4.0334598952e-03 -2.1789943870e-08 -2.8057799800e-08 -2.1789943870e-08 4.0334728688e-03 9.8226424928e-08 -2.8057799800e-08 9.8226424928e-08 6.4874570538e-03
45.45394997 4.0680160809e-03 -2.1978413121e-08 -2.8299662405e-08 -2.1978413121e-08 4.0680291667e-03 9.9072490111e-08 -2.8299662405e-08 9.9072490111e-08 6.5432425282e-03
45.83273289 4.1025890397e-03 -2.2167018726e-08 -2.8541679670e-08 -2.2167018726e-08 4.1026022378e-03 9.9919079762e-08 -2.8541679670e-08 9.9919079762e-08 6.5990602380e-03
46.21151580 4.1371789182e-03 -2.2355761894e-08 -2.8783852965e-08 -2.2355761894e-08 4.1371922287e-03 1.0076619852e-07 -2.8783852965e-08 1.0076619852e-07 6.6549104678e-03
46.59029872 4.1717858635e-03 -2.2544643839e-08 -2.9026183665e-08 -2.2544643839e-08 4.1717992865e-03 1.0161385105e-07 -2.9026183665e-08 1.0161385105e-07 6.7107935025e-03
46.96908164 4.2064100225e-03 -2.2733665775e-08 -2.9268673143e-08 -2.2733665775e-08 4.2064235580e-03 1.0246204199e-07 -2.9268673143e-08 1.0246204199e-07 6.7667096273e-03
47.34786455 4.2410515425e-03 -2.2922828920e-08 -2.9511322778e-08 -2.2922828920e-08 4.2410651907e-03 1.0331077602e-07 -2.9511322778e-08 1.0331077602e-07 6.8226591280e-03
47.72664747 4.2757105709e-03 -2.3112134492e-08 -2.9754133948e-08 -2.3112134492e-08 4.2757243318e-03 1.0416005780e-07 -2.9754133948e-08 1.0416005780e-07 6.8786422907e-03
48.10543039 4.3103872553e-03 -2.3301583712e-08 -2.9997108037e-08 -2.3301583712e-08 4.3104011289e-03 1.0500989202e-07 -2.9997108037e-08 1.0500989202e-07 6.9346594020e-03
48.48421330 4.3450817434e-03 -2.3491177803e-08 -3.0240246427e-08 -2.3491177803e-08 4.3450957299e-03 1.0586028336e-07 -3.0240246427e-08 1.0586028336e-07 6.9907107487e-03
48.86299622 4.3797941832e-03 -2.3680917990e-08 -3.0483550505e-08 -2.3680917990e-08 4.3798082827e-03 1.0671123651e-07 -3.0483550505e-08 1.0671123651e-07 7.0467966183e-03
49.24177913 4.4145247229e-03 -2.3870805501e-08 -3.0727021660e-08 -2.3870805501e-08 4.4145389354e-03 1.0756275617e-07 -3.0727021660e-08 1.0756275617e-07 7.1029172987e-03
49.62056205 4.4492735107e-03 -2.4060841563e-08 -3.0970661281e-08 -2.4060841563e-08 4.4492878364e-03 1.0841484706e-07 -3.0970661281e-08 1.0841484706e-07 7.1590730781e-03
