# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
    5    43       0.41454185       3.52106445      -0.70748013
    5    44       0.41454185       3.60200846      -0.85672044
    6     0       0.48991309       0.04047201      -0.16715832
    6     1       0.48991309       0.12141602      -0.12773286
    6     2       0.48991309       0.20236003      -0.01262335
    6     3       0.48991309       0.28330404       0.16840130
    6     4       0.48991309       0.36424805       0.40137411
    6     5       0.48991309       0.44519206       0.66823335
    6     6       0.48991309       0.52613607       0.94589903
    6     7       0.48991309       0.60708008       1.21109851
    6     8       0.48991309       0.68802409       1.45059942
    6     9       0.48991309       0.76896810       1.66160751
    6    10       0.48991309       0.84991211       1.84335283
    6    11       0.48991309       0.93085612       1.99556278
    6    12       0.48991309       1.01180013       2.12070271
    6    13       0.48991309       1.09274414       2.22039024
    6    14       0.48991309       1.17368815       2.29756399
    6    15       0.48991309       1.25463216       2.35589616
    6    16       0.48991309       1.33557617       2.39827893
    6    17       0.48991309       1.41652018       2.42846721
    6    18       0.48991309       1.49746419       2.44841657
    6    19       0.48991309       1.57840820       2.46141551
    6    20       0.48991309       1.65935221       2.46903041
    6    21       0.48991309       1.74029622       2.47334186
    6    22       0.48991309       1.82124023       2.47517443
    6    23       0.48991309       1.90218424       2.47517442
    6    24       0.48991309       1.98312825       2.47334183
    6    25       0.48991309       2.06407226       2.46903036
    6    26       0.48991309       2.14501627       2.46141544
    6    27       0.48991309       2.22596028       2.44841648
    6    28       0.48991309       2.30690430       2.42846710
    6    29       0.48991309       2.38784831       2.39827880
    6    30       0.48991309       2.46879232       2.35589602
    6    31       0.48991309       2.54973633       2.29756383
    6    32       0.48991309       2.63068034       2.22039007
    6    33       0.48991309       2.71162435       2.12070253
    6    34       0.48991309       2.79256836       1.99556259
    6    35       0.48991309       2.87351237       1.84335264
    6    36       0.48991309       2.95445638       1.66160732
    6    37       0.48991309       3.03540039       1.45059923
    6    38       0.48991309       3.11634440       1.21109832
    6    39       0.48991309       3.19728841       0.94589886
    6    40       0.48991309       3.27823242       0.66823320
    6    41       0.48991309       3.35917643       0.40137398
    6    42       0.48991309       3.44012044       0.16840121
    6    43       0.48991309       3.52106445      -0.01262341
    6    44       0.48991309       3.60200846      -0.12773290
    7     0       0.56528434       0.04047201       0.46454612
    7     1       0.56528434       0.12141602       0.49516741
    7     2       0.56528434       0.20236003       0.58410449
    7     3       0.56528434       0.28330404       0.72343646
    7     4       0.56528434       0.36424805       0.90013254
    7     5       0.56528434       0.44519206       1.09703238
    7     6       0.56528434       0.52613607       1.29793151
    7     7       0.56528434       0.60708008       1.49126548
    7     8       0.56528434       0.68802409       1.67089110
    7     9       0.56528434       0.76896810       1.83184713
    7    10       0.56528434       0.84991211       1.97107872
    7    11       0.56528434       0.93085612       2.08843110
    7    12       0.56528434       1.01180013       2.18374961
    7    13       0.56528434       1.09274414       2.25858326
    7    14       0.56528434       1.17368815       2.31518683
    7    15       0.56528434       1.25463216       2.35584022
    7    16       0.56528434       1.33557617       2.38362340
    7    17       0.56528434       1.41652018       2.40111907
    7    18       0.56528434       1.49746419       2.41100947
    7    19       0.56528434       1.57840820       2.41597394
    7    20       0.56528434       1.65935221       2.41755846
    7    21       0.56528434       1.74029622       2.41782188
    7    22       0.56528434       1.82124023       2.41751616
    7    23       0.56528434       1.90218424       2.41751615
    7    24       0.56528434       1.98312825       2.41782186
    7    25       0.56528434       2.06407226       2.41755841
    7    26       0.56528434       2.14501627       2.41597388
    7    27       0.56528434       2.22596028       2.41100939
    7    28       0.56528434       2.30690430       2.40111897
    7    29       0.56528434       2.38784831       2.38362329
    7    30       0.56528434       2.46879232       2.35584009
    7    31       0.56528434       2.54973633       2.31518669
    7    32       0.56528434       2.63068034       2.25858311
    7    33       0.56528434       2.71162435       2.18374945
    7    34       0.56528434       2.79256836       2.08843093
    7    35       0.56528434       2.87351237       1.97107855
    7    36       0.56528434       2.95445638       1.83184696
    7    37       0.56528434       3.03540039       1.67089093
    7    38       0.56528434       3.11634440       1.49126532
    7    39       0.56528434       3.19728841       1.29793137
    7    40       0.56528434       3.27823242       1.09703225
    7    41       0.56528434       3.35917643       0.90013243
    7    42       0.56528434       3.44012044       0.72343638
    7    43       0.56528434       3.52106445       0.58410443
    7    44       0.56528434       3.60200846       0.49516738
    8     0       0.64065558       0.04047201       0.98694332
    8     1       0.64065558       0.12141602       1.00897856
    8     2       0.64065558       0.20236003       1.07258456
    8     3       0.64065558       0.28330404       1.17107523
    8     4       0.64065558       0.36424805       1.29479457
    8     5       0.64065558       0.44519206       1.43336041
    8     6       0.64065558       0.52613607       1.57778550
    8     7       0.64065558       0.60708008       1.72001034
    8     8       0.64065558       0.68802409       1.85318222
    8     9       0.64065558       0.76896810       1.97289114
    8    10       0.64065558       0.84991211       2.07656456
    8    11       0.64065558       0.93085612       2.16286736
    8    12       0.64065558       1.01180013       2.23122765
    8    13       0.64065558       1.09274414       2.28277528
    8    14       0.64065558       1.17368815       2.31880288
    8    15       0.64065558       1.25463216       2.34176823
    8    16       0.64065558       1.33557617       2.35433325
    8    17       0.64065558       1.41652018       2.35849150
    8    18       0.64065558       1.49746419       2.35725883
    8    19       0.64065558       1.57840820       2.35256839
    8    20       0.64065558       1.65935221       2.34705598
    8    21       0.64065558       1.74029622       2.34227625
    8    22       0.64065558       1.82124023       2.33963204
    8    23       0.64065558       1.90218424       2.33963203
    8    24       0.64065558       1.98312825       2.34227623
    8    25       0.64065558       2.06407226       2.34705594
    8    26       0.64065558       2.14501627       2.35256833
    8    27       0.64065558       2.22596028       2.35725875
    8    28       0.64065558       2.30690430       2.35849141
    8    29       0.64065558       2.38784831       2.35433314
    8    30       0.64065558       2.46879232       2.34176811
    8    31       0.64065558       2.54973633       2.31880275
    8    32       0.64065558       2.63068034       2.28277514
    8    33       0.64065558       2.71162435       2.23122750
    8    34       0.64065558       2.79256836       2.16286721
    8    35       0.64065558       2.87351237       2.07656440
    8    36       0.64065558       2.95445638       1.97289099
    8    37       0.64065558       3.03540039       1.85318208
    8    38       0.64065558       3.11634440       1.72001020
